DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
29	6	2024	16:30	Pasadena	EEUU	Otros
26	6	2024	15:00	Norman	EEUU	Otros
24	6	2024	20:22	Denver	EEUU	Otros
23	6	2024	22:00	Cleveland	EEUU	Otros
21	6	2024	20:24	Scottsdale	EEUU	Otros
20	6	2024	17:30	West Sand Lake	EEUU	Otros
18	6	2024	20:15	Yardley	EEUU	Otros
18	6	2024	2:03	Bean Station	EEUU	Otros
15	6	2024	4:30	Rapid City	EEUU	Otros
13	6	2024	2:35	Melrose	EEUU	Otros
11	6	2024	0:15:00	Martinsburg	EEUU	Otros
5	6	2024	16:35:00	Raytown	EEUU	Otros
5	6	2024	9:20:00	Spokane	EEUU	Otros
3	6	2024	7:05:00	Bedford	EEUU	Otros
1	6	2024	22:20:00	Ashby-de-la-Zouch	Reino Unido	Otros
31	5	2024	21:08	Maricopa	EEUU	Otros
31	5	2024	21:05	Fresno	EEUU	Otros
31	5	2024	21:00		Austria	Otros
31	5	2024	7:14	Sheboygan	EEUU	Otros
30	5	2024	0:30	Ciudad Junction	EEUU	Otros
23	5	2024	20:15	Visalia	EEUU	Otros
22	5	2024	21:16	Sahuarita	EEUU	Otros
22	5	2024	21:05	Phoenix	EEUU	Otros
19	5	2024	21:00	Cape Coral	EEUU	Otros
19	5	2024	18:08	Colinas de North Richland	EEUU	Otros
19	5	2024	6:40	Nueva York	EEUU	Otros
16	5	2024	20:06	Orlando	EEUU	Otros
11	5	2024	7:13:00	Redmond	EEUU	Otros
10	5	2024	5:00:00	Westland	EEUU	Otros
4	5	2024	21:30:00	Alpharetta	EEUU	Otros
4	5	2024	20:24:00	Sarasota	EEUU	Otros
4	5	2024	18:54:00		EEUU	Otros
2	5	2024	21:16:00	Barstow	EEUU	Otros
25	4	2024	16:53	Schenectady	EEUU	Otros
24	4	2024	17:35	Omaha	EEUU	Otros
23	4	2024	14:00	Ciudad de Cove	EEUU	Otros
21	4	2024	12:45	Ciudad de Davao	Filipinas	Otros
19	4	2024	19:49	Clark Fork	EEUU	Otros
15	4	2024	11:49	Zephyrhills	EEUU	Otros
14	4	2024	21:00	Matagorda	EEUU	Otros
13	4	2024	20:50	Lafayette	EEUU	Otros
12	4	2024	20:10:00	Valle de Oro	EEUU	Otros
11	4	2024	16:42:00	Des Peres	EEUU	Otros
10	4	2024	19:45:00	Winder	EEUU	Otros
10	4	2024	17:45:00	Charleston	EEUU	Otros
10	4	2024	14:58:00		EEUU	Otros
10	4	2024	11:59:00	Lagos Mammoth	EEUU	Otros
9	4	2024	13:38:00	Danvers	EEUU	Otros
8	4	2024	15:29:00	Mechanicsville	EEUU	Otros
7	4	2024	22:15:00	Stowe	EEUU	Otros
5	4	2024	21:15:00	Fayetteville	EEUU	Otros
5	4	2024	3:50:00	Isla Roca	EEUU	Otros
4	4	2024	23:58:00	Benbrook	EEUU	Otros
1	4	2024	18:00:00	Los Ángeles	EEUU	Otros
27	3	2024	22:01	Toledo	EEUU	Otros
27	3	2024	18:43	Stamford	EEUU	Otros
25	3	2024	17:45	Saint Clair	Australia	Otros
21	3	2024	21:10	San Jorge	EEUU	Otros
19	3	2024	18:30	Cudjoe Key	EEUU	Otros
18	3	2024	20:36	Guadalupe	Costa Rica	Otros
18	3	2024	9:34	Rancho Cordova	EEUU	Otros
16	3	2024	23:40	Ironton	EEUU	Otros
15	3	2024	23:18	Spokane	EEUU	Otros
13	3	2024	23:55	Waynesville	EEUU	Otros
12	3	2024	19:50:00	Călan	Rumanía	Otros
11	3	2024	21:12:00	Richmond	EEUU	Otros
11	3	2024	18:47:00	Pretoria	Sudáfrica	Otros
10	3	2024	21:10:00	Santa María	EEUU	Otros
9	3	2024	18:30:00	Valle de Oro	EEUU	Otros
9	3	2024	17:40:00	El Monte	EEUU	Otros
9	3	2024	10:38:00	Thornton	EEUU	Otros
7	3	2024	12:30:00	Parque Tinley	EEUU	Otros
5	3	2024	20:38:00	Eau Claire	EEUU	Otros
4	3	2024	19:31:00	Midland	EEUU	Otros
4	3	2024	12:00:00	Scottsdale	EEUU	Otros
3	3	2024	22:12:00	Endicott	EEUU	Otros
3	3	2024	12:30:00	Las Vegas	EEUU	Otros
1	3	2024	5:33:00	Spokane	EEUU	Otros
29	2	2024	17:57	Loveland	EEUU	Otros
29	2	2024	9:08	Los Ángeles	EEUU	Otros
28	2	2024	22:00	Felton	EEUU	Otros
28	2	2024	8:10	Escondido	EEUU	Otros
27	2	2024	19:30	Berdiansk	Ucrania	Otros
27	2	2024	8:10	Escondido	EEUU	Otros
26	2	2024	3:00	Taper	EEUU	Otros
24	2	2024	17:59	Spokane	EEUU	Otros
24	2	2024	3:53	Tazewell	EEUU	Otros
23	2	2024	18:22	Spokane	EEUU	Otros
17	2	2024	18:18	Sacramento	EEUU	Otros
16	2	2024	18:05	Spokane	EEUU	Otros
14	2	2024	19:25	Oxford	EEUU	Otros
11	2	2024	17:32:00	Valle de Scotts	EEUU	Otros
10	2	2024	21:31:00	Ozona	EEUU	Otros
8	2	2024	19:00:00	Oyster Bay	EEUU	Otros
1	2	2024	22:00:00	Elleker	Australia	Otros
31	1	2024	18:15	Surry	EEUU	Otros
28	1	2024	17:05	Sterling Heights	EEUU	Otros
26	1	2024	23:10	Woodbridge	EEUU	Otros
26	1	2024	21:30	Atlanta	EEUU	Otros
24	1	2024	18:30	Yakarta	Indonesia	Otros
17	1	2024	23:33	Auburn	EEUU	Otros
16	1	2024	17:33	Boise	EEUU	Otros
13	1	2024	17:12	Los Angeles	EEUU	Otros
12	1	2024	20:08:00	Glendale	EEUU	Otros
10	1	2024	19:14:00	Vika	Sweden	Otros
10	1	2024	16:21:00	Marion Oaks	EEUU	Otros
10	1	2024	13:02:00	Ladson	EEUU	Otros
8	1	2024	10:55:00	Lake Mathews	EEUU	Otros
7	1	2024	18:10:00	Longview	EEUU	Otros
4	1	2024	21:00:00	Baytown	EEUU	Otros
4	1	2024	19:30:00		EEUU	Otros
31	12	2023	11:50	Tucson	EEUU	Otros
28	12	2023	19:00	Tehachapi	EEUU	Otros
27	12	2023	3:14	Pullman	EEUU	Otros
19	12	2023	18:24	Hope	EEUU	Otros
14	12	2023	16:38	Estación Smiths	EEUU	Otros
11	12	2023	17:31:00	Barcelona	España	Otros
9	12	2023	4:21:00	Moore Haven	EEUU	Otros
4	12	2023	19:35:00	San Antonio	EEUU	Otros
29	11	2023	22:04	Tyngsborough	EEUU	Otros
29	11	2023	13:45	Fairmont	EEUU	Otros
28	11	2023	19:14	Cresta	EEUU	Otros
27	11	2023	2:14	Baltimore	EEUU	Otros
23	11	2023	14:15	Dallas	EEUU	Otros
23	11	2023	13:23	Naoma	EEUU	Otros
17	11	2023	12:58	Lincolnshire	EEUU	Otros
13	11	2023	4:40	Patagonia	EEUU	Otros
10	11	2023	18:44:00	Dixon	EEUU	Otros
7	11	2023	0:20:00	Firth	EEUU	Otros
5	11	2023	22:58:00	Narragansett	EEUU	Otros
4	11	2023	14:43:00	Montgomery	EEUU	Otros
3	11	2023	8:56:00	Beckley	EEUU	Otros
1	11	2023	17:40:00	Victoria	EEUU	Otros
29	10	2023	2:29	Starkville	EEUU	Otros
28	10	2023	20:02	Scottsdale	EEUU	Otros
28	10	2023	17:27	Lurigancho Chosica	Perú	Otros
28	10	2023	16:27	Christchurch	Nueva Zelanda	Otros
22	10	2023	4:34	Hollywood	EEUU	Otros
21	10	2023	19:44	Spokane	EEUU	Otros
20	10	2023	14:00	Marquette	EEUU	Otros
19	10	2023	18:30	Brandon	Canadá	Otros
19	10	2023	14:10	Seguin	EEUU	Otros
18	10	2023	20:32	Lago de arena	EEUU	Otros
18	10	2023	19:25	Spokane	EEUU	Otros
13	10	2023	20:42	Hays	EEUU	Otros
13	10	2023	19:36	Noble	EEUU	Otros
13	10	2023	6:30	Hughesville	EEUU	Otros
11	10	2023	14:15:00	Moore	EEUU	Otros
10	10	2023	18:15:00	Homeworth (al sur de CX)	EEUU	Otros
4	10	2023	15:10:00	Fair Oaks	EEUU	Otros
4	10	2023	13:45:00	Zona de Rye sobre la I95	EEUU	Otros
3	10	2023	5:30:00	Huntertown	EEUU	Otros
2	10	2023	13:03:00	Silver Spring	EEUU	Otros
1	10	2023	1:00:00	Ebensburg	EEUU	Otros
29	9	2023	19:47	Endurecer	Reino Unido	Otros
29	9	2023	18:30	Epping	EEUU	Otros
27	9	2023	8:45	Cashtown/Ortanna	EEUU	Otros
24	9	2023	22:00	Glen Rose	EEUU	Otros
20	9	2023	22:00	Ciudad Naranja	EEUU	Otros
