DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
29	1	2025	5:36	Spokane	EEUU	Estrella
15	1	2025	2:13	No especificado	No especificado	Estrella
14	1	2025	18:30	Thonotosassa	EEUU	Estrella
13	1	2025	18:40	Davie	EEUU	Estrella
13	1	2025	4:30	Boise	EEUU	Estrella
13	1	2025	2:15	Calgary	Canadá	Estrella
12	1	2025	17:30:00	Sur de Portland	EEUU	Estrella
11	1	2025	18:30:00	Clinton	EEUU	Estrella
29	12	2024	20:44	Vance	EEUU	Estrella
26	12	2024	20:00	Charlotte Amalie	Islas Vírgenes de EE. UU.	Estrella
23	12	2024	21:50	San Pedro de Macorís	República Dominicana	Estrella
23	12	2024	5:31	Darien	EEUU	Estrella
21	12	2024	19:03	Kerala	India	Estrella
21	12	2024	18:15	Como Sifah	Omán	Estrella
20	12	2024	19:20	Denham Springs	EEUU	Estrella
19	12	2024	19:00	Marydel	EEUU	Estrella
19	12	2024	6:02	Playa Dania	EEUU	Estrella
17	12	2024	17:45	Dudley	EEUU	Estrella
17	12	2024	17:30	Methuen	EEUU	Estrella
4	12	2024	19:30:00	Pipestone	EEUU	Estrella
3	12	2024	18:30:00	Orlando	EEUU	Estrella
3	12	2024	18:00:00	Kintnersville	EEUU	Estrella
2	12	2024	4:40:00	Mapleton	EEUU	Estrella
26	11	2024	19:00	Augusta	EEUU	Estrella
25	11	2024	5:00	Putney	EEUU	Estrella
20	11	2024	18:00	Stockport	Reino Unido	Estrella
20	11	2024	4:30	Homestead	EEUU	Estrella
10	11	2024	18:45:00	Scottsdale	EEUU	Estrella
2	11	2024	23:00:00	León Rojo	EEUU	Estrella
30	10	2024	19:26	Calgary	Canadá	Estrella
29	10	2024	19:45	Oklahoma City	EEUU	Estrella
28	10	2024	18:21	Tonasket	EEUU	Estrella
27	10	2024	20:27	Mooroolbark	Australia	Estrella
26	10	2024	21:00	Flemington	Nueva Zelanda	Estrella
25	10	2024	20:30	Newport	EEUU	Estrella
16	10	2024	19:00	Millbury	EEUU	Estrella
8	10	2024	9:59:00	Lexington	EEUU	Estrella
5	10	2024	22:15:00	Menlo Park	EEUU	Estrella
2	10	2024	5:19:00	Spokane	EEUU	Estrella
19	9	2024	19:23	Mumbai	India	Estrella
17	9	2024	19:10	North Haven	EEUU	Estrella
31	8	2024	22:12	Jackson	EEUU	Estrella
28	8	2024	21:15	Bedford	EEUU	Estrella
26	8	2024	23:36	Saue	Estonia	Estrella
23	8	2024	12:07	Boston	EEUU	Estrella
13	8	2024	21:59	Sykesville	EEUU	Estrella
4	8	2024	1:35:00	Antioquía	EEUU	Estrella
26	7	2024	23:45	Ottawa	EEUU	Estrella
26	7	2024	22:30	Portland	EEUU	Estrella
26	7	2024	21:50	Tacoma	EEUU	Estrella
13	7	2024	22:45	Seffner	EEUU	Estrella
8	7	2024	21:00:00	Morley	Reino Unido	Estrella
1	7	2024	2:30:00	Comer	EEUU	Estrella
29	6	2024	14:00	Wayne	EEUU	Estrella
27	6	2024	2:30	Jardines Hialeah	EEUU	Estrella
24	6	2024	22:44	Hedgesville	EEUU	Estrella
23	6	2024	11:31	Lutz	EEUU	Estrella
4	6	2024	8:00:00	Yangon	Myanmar (Birmania)	Estrella
29	5	2024	3:57	Filadelfia	EEUU	Estrella
22	5	2024	22:20	Kissimmee	EEUU	Estrella
19	5	2024	0:04	Springfield	EEUU	Estrella
9	5	2024	20:39:00	Scottsdale	EEUU	Estrella
1	5	2024	22:30:00	No especificado	India	Estrella
16	4	2024	15:10	New York	EEUU	Estrella
12	4	2024	21:42:00	Royal Palm Beach	EEUU	Estrella
10	4	2024	22:30:00	No especificado	India	Estrella
28	3	2024	19:45	Hohenwald	EEUU	Estrella
11	3	2024	20:20:00	Hermon	EEUU	Estrella
6	3	2024	21:00:00	Holyhead	Reino Unido	Estrella
22	2	2024	20:44	Lordelo	Portugal	Estrella
22	2	2024	20:25	San Diego	EEUU	Estrella
22	2	2024	19:45	Lubbock	EEUU	Estrella
16	2	2024	21:30	Røros	Noruega	Estrella
14	2	2024	19:25	Toms River	EEUU	Estrella
31	1	2024	1:02	Los Angeles	EEUU	Estrella
19	1	2024	5:00	Westbrook	EEUU	Estrella
11	1	2024	17:10:00	Taoyuan City	Taiwan	Estrella
10	1	2024	1:27:00	Amersfoort	Países Bajos	Estrella
1	1	2024	0:02:00	Eagle	EEUU	Estrella
28	12	2023	20:10	Port St. Lucie	EEUU	Estrella
11	12	2023	18:30:00	Chester	Reino Unido	Estrella
24	11	2023	20:16	Las Vegas	EEUU	Estrella
13	11	2023	23:40	Cumberland	EEUU	Estrella
12	11	2023	18:50:00	Lago Prior	EEUU	Estrella
5	11	2023	18:13:00	Karlštejn	Chequia	Estrella
26	10	2023	7:20	Cantón	EEUU	Estrella
22	10	2023	4:29	Fitchburg	EEUU	Estrella
21	10	2023	21:09	Hollywood	EEUU	Estrella
21	10	2023	19:42	Riverside	EEUU	Estrella
21	10	2023	19:42	Riverside	EEUU	Estrella
19	10	2023	5:51	Clarksburg	EEUU	Estrella
19	10	2023	3:00	Las Vegas (en vuelo)	EEUU	Estrella
13	10	2023	20:48	Bangalore	India	Estrella
13	10	2023	6:11	North Wilkesboro	EEUU	Estrella
11	10	2023	19:59:00	Plymouth	EEUU	Estrella
9	10	2023	20:00:00	Isla Bainbridge	EEUU	Estrella
1	10	2023	21:07:00	Fort Worth	EEUU	Estrella
25	9	2023	19:30	Tucson	EEUU	Estrella
25	9	2023	9:54	Municipio de Delta	EEUU	Estrella
18	9	2023	21:50	Grinnell	EEUU	Estrella
16	9	2023	20:16	Indian Lake	EEUU	Estrella
13	9	2023	23:10	Mount Vernon	EEUU	Estrella
11	9	2023	6:45:00	South Bend	EEUU	Estrella
7	9	2023	21:30:00	Boise	EEUU	Estrella
3	9	2023	21:04:00	Brooklyn	EEUU	Estrella
3	9	2023	21:00:00	Arroyo Walnut	EEUU	Estrella
3	9	2023	19:06:00	Port Macquarie	Australia	Estrella
29	8	2023	5:25	Polson	EEUU	Estrella
28	8	2023	6:48	Massillon	EEUU	Estrella
16	8	2023	21:36	Fairhope	EEUU	Estrella
13	8	2023	12:24	No especificado	Turquía	Estrella
12	8	2023	22:50:00	Jamestown	EEUU	Estrella
12	8	2023	21:45:00	Elgin	EEUU	Estrella
11	8	2023	0:15:00	Playa Cocoa	EEUU	Estrella
6	8	2023	2:01:00	Brooklyn	EEUU	Estrella
4	8	2023	17:00:00	Austin	EEUU	Estrella
1	8	2023	21:40:00	Bellingham	EEUU	Estrella
29	7	2023	21:07	Honolulu	EEUU	Estrella
27	7	2023	21:09	Sardasht	Irán	Estrella
25	7	2023	22:00	Mount Vernon	EEUU	Estrella
23	7	2023	21:25	Albany	EEUU	Estrella
19	7	2023	21:12	Duarte	EEUU	Estrella
14	7	2023	22:54	Spanaway	EEUU	Estrella
11	7	2023	23:00:00	Las Llanuras	EEUU	Estrella
11	7	2023	3:45:00	Rápidos de Eaton	EEUU	Estrella
4	7	2023	22:30:00	Acantilado Rojo	EEUU	Estrella
4	7	2023	22:00:00	Gresham	EEUU	Estrella
3	7	2023	20:42:00	Phoenix	EEUU	Estrella
2	7	2023	1:26:00	Ashford	Reino Unido	Estrella
20	6	2023	21:20	Glendale	EEUU	Estrella
13	6	2023	22:30	Fort Collins	EEUU	Estrella
7	6	2023	23:00:00	Milán	EEUU	Estrella
6	6	2023	19:33:00	NUEVA BRETAÑA	EEUU	Estrella
28	5	2023	4:00	Ebensburg	EEUU	Estrella
27	5	2023	21:00	Ruidoso	EEUU	Estrella
22	5	2023	14:00	Kent	EEUU	Estrella
19	5	2023	21:04	Cañón Americano	EEUU	Estrella
26	4	2023	22:30	Reidsville	EEUU	Estrella
15	4	2023	4:45	Tukwila	EEUU	Estrella
14	4	2023	23:50	Los Ángeles	EEUU	Estrella
13	4	2023	20:57	Toronto	Canadá	Estrella
12	4	2023	2:48:00	Arcadia	EEUU	Estrella
8	4	2023	22:52:00	Muelles Excelsior	EEUU	Estrella
14	3	2023	3:00	Theodore	EEUU	Estrella
8	3	2023	18:48:00	Valle de Arenas	EEUU	Estrella
4	3	2023	21:44:00	Cancún	México	Estrella
1	3	2023	19:46:00	Parque	EEUU	Estrella
1	3	2023	19:35:00	Costera	EEUU	Estrella
28	2	2023	19:45	Vineland	EEUU	Estrella
16	2	2023	5:00	Toms River	EEUU	Estrella
11	2	2023	9:28:00	Melbourne	EEUU	Estrella
10	2	2023	4:53:00	Littleton	EEUU	Estrella
8	2	2023	18:25:00	Parque en el acantilado	EEUU	Estrella
3	2	2023	19:20:00	Pueblo: Cheetakheda, Tehsil: Jeeran, Distrito: Neemuch	India	Estrella
25	1	2023	22:13	Sloan	EEUU	Estrella
23	1	2023	20:04	Statham	EEUU	Estrella
23	1	2023	19:20	Okeechobee	EEUU	Estrella
20	1	2023	5:00	Hayes	EEUU	Estrella
17	1	2023	21:15	Ashington	Reino Unido	Estrella
13	1	2023	1:36	Bengaluru	India	Estrella
6	1	2023	20:17:00	Chandler	EEUU	Estrella
28	12	2022	22:05	Sídney	Australia	Estrella
18	12	2022	16:15	Effingham	EEUU	Estrella
21	11	2022	20:00	Johnstown	EEUU	Estrella
9	11	2022	17:20:00	Gorham	EEUU	Estrella
8	11	2022	23:15:00	Henderson	EEUU	Estrella
5	11	2022	5:15:00	Manantiales de roca	EEUU	Estrella
21	10	2022	6:00	Little Rock	EEUU	Estrella
15	10	2022	19:00	San José	EEUU	Estrella
15	10	2022	12:52	Línea costera	EEUU	Estrella
14	10	2022	19:41	Brandon	EEUU	Estrella
1	10	2022	21:00	Lynnwood	EEUU	Estrella
30	9	2022	19:55	Lafayette	EEUU	Estrella
28	9	2022	5:55	Las Cruces	EEUU	Estrella
27	9	2022	4:45	Scottsdale	EEUU	Estrella
26	9	2022	1:00	Surprise	EEUU	Estrella
24	9	2022	19:00	Schuylkill Haven	EEUU	Estrella
21	9	2022	22:09	Buffalo	EEUU	Estrella
13	9	2022	21:05	Manchester	Reino Unido	Estrella
12	9	2022	15:30	Isle of Mull	Reino Unido	Estrella
9	9	2022	1:09	Pearl City	EEUU	Estrella
9	9	2022	0:30	Bradenton	EEUU	Estrella
9	9	2022	0:11	East Stroudsburg	EEUU	Estrella
8	9	2022	19:58	Farmington	EEUU	Estrella
8	9	2022	6:25	Jamaica	EEUU	Estrella
6	9	2022	1:18	Huntington Beach	EEUU	Estrella
4	9	2022	2:00	Darrington	EEUU	Estrella
3	9	2022	20:20	Rangeley	EEUU	Estrella
31	8	2022	22:11	Vandalia	EEUU	Estrella
30	8	2022	22:07	Missoula	EEUU	Estrella
28	8	2022	23:04	Geyserville	EEUU	Estrella
28	8	2022	10:30	Witham	Reino Unido	Estrella
16	8	2022	21:30	Avanos	Turquía	Estrella
14	8	2022	22:15	Leader	EEUU	Estrella
13	8	2022	21:32	Decatur	EEUU	Estrella
13	8	2022	0:01	Chapel Hill	EEUU	Estrella
12	8	2022	2:00	NY	EEUU	Estrella
2	8	2022	23:45	Panama City	EEUU	Estrella
26	7	2022	23:15	Usk Monmouthshire south wales	Reino Unido	Estrella
25	7	2022	4:00	Ashland	EEUU	Estrella
23	7	2022	2:00	Morgantown	EEUU	Estrella
22	7	2022	5:05	Pittsfield	EEUU	Estrella
21	7	2022	22:41	Homewood	EEUU	Estrella
18	7	2022	23:00	Auburn Hills	EEUU	Estrella
14	7	2022	21:00	Seattle	EEUU	Estrella
14	7	2022	2:17	Merthyr Tydfil	Reino Unido	Estrella
6	7	2022	21:25	Newport	EEUU	Estrella
3	7	2022	16:00	Philadelphia	EEUU	Estrella
1	7	2022	23:00	Peterchurch	No especificado	Estrella
28	6	2022	4:20	Clarksville	EEUU	Estrella
24	6	2022	23:00	Beatrice	EEUU	Estrella
19	6	2022	2:19	Jefferson	EEUU	Estrella
15	6	2022	19:00	roanoke	No especificado	Estrella
10	6	2022	22:30	Chico	EEUU	Estrella
9	6	2022	22:53	San Antonio	EEUU	Estrella
4	6	2022	15:00	Lafayette	EEUU	Estrella
31	5	2022	22:00	Medina	EEUU	Estrella
29	5	2022	20:45	High point	EEUU	Estrella
17	5	2022	19:27	Unionville	EEUU	Estrella
8	5	2022	21:20	Tulum	México	Estrella
21	4	2022	21:49	Riverview	EEUU	Estrella
21	4	2022	20:32	Gretna	EEUU	Estrella
19	4	2022	22:30	Cancun	EEUU	Estrella
12	4	2022	21:00	Holdingford	EEUU	Estrella
8	4	2022	9:00	California	EEUU	Estrella
6	4	2022	5:47	Daly City	EEUU	Estrella
5	4	2022	20:30	Holdingford	EEUU	Estrella
4	4	2022	21:25	Ballston Spa	EEUU	Estrella
26	3	2022	20:59	Saint James	EEUU	Estrella
26	3	2022	20:05	Maidenhead	Reino Unido	Estrella
19	3	2022	20:40	Tahuya	EEUU	Estrella
17	3	2022	6:50	Plano	EEUU	Estrella
27	2	2022	15:00	Queen Creek	EEUU	Estrella
21	2	2022	4:30	Berlin Township	EEUU	Estrella
7	2	2022	19:30	Barcelona (Spain)	España	Estrella
6	2	2022	5:35	Candor	EEUU	Estrella
31	1	2022	18:00	North Woodstock	EEUU	Estrella
30	1	2022	18:40	Fresno	EEUU	Estrella
29	1	2022	0:06	San Antonio	EEUU	Estrella
24	1	2022	23:15	Conway	EEUU	Estrella
23	1	2022	5:58	New Orleans	EEUU	Estrella
14	1	2022	3:05	San Juan (Puerto Rico)	Puerto Rico	Estrella
2	1	2022	20:30	Surf City	EEUU	Estrella
29	12	2021	12:15	Lauderdale by the Sea Florida	EEUU	Estrella
22	12	2021	19:30	Natchitoches	EEUU	Estrella
12	12	2021	19:00	Oxford	EEUU	Estrella
21	10	2021	6:58	Premont	EEUU	Estrella
27	9	1918	3:00	Greensboro	EEUU	Estrella
20	7	1916	21:00	Lake View Plantation	EEUU	Estrella
17	8	1913	21:00	Buffalo	EEUU	Estrella
11	2	1912	21:00	Hampden	EEUU	Estrella
21	8	1997	22:00	harrogate. menwith hill us base at the time.	Reino Unido	Estrella
19	4	1995	21:00	South of Zortman	EEUU	Estrella
