DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
7	7	2025	4:19:00	Los Ángeles	EEUU	Bola de fuego
7	7	2025	3:48:00	Roswell	EEUU	Bola de fuego
4	7	2025	23:14:00	Painesville	EEUU	Bola de fuego
27	6	2025	22:58	Archicabo	EEUU	Bola de fuego
25	6	2025	2:35	DeLand	EEUU	Bola de fuego
31	5	2025	4:30	Playa Myrtle	EEUU	Bola de fuego
6	5	2025	19:58:00	Sorpresa	EEUU	Bola de fuego
5	5	2025	0:05:00	Splendora	EEUU	Bola de fuego
3	5	2025	14:00:00	Greyton	Sudáfrica	Bola de fuego
24	4	2025	22:00	Gran Valle	EEUU	Bola de fuego
22	4	2025	5:24	Arlington Heights	EEUU	Bola de fuego
18	4	2025	8:30	Bonham	EEUU	Bola de fuego
15	4	2025	20:45	Playa Ocean Isle	EEUU	Bola de fuego
12	4	2025	21:01:00	Capilla Wesley	EEUU	Bola de fuego
12	4	2025	2:10:00	Richland	EEUU	Bola de fuego
30	3	2025	20:07	Glendale	EEUU	Bola de fuego
29	3	2025	22:39	Monson	EEUU	Bola de fuego
24	3	2025	22:00	Hogar en la montaña	EEUU	Bola de fuego
24	3	2025	20:13	Topsham	Reino Unido	Bola de fuego
23	3	2025	6:04	Bloomingdale	EEUU	Bola de fuego
13	3	2025	22:22	Aberystwyth	Reino Unido	Bola de fuego
11	3	2025	23:01:00	Londres	Reino Unido	Bola de fuego
9	3	2025	23:49:00	Christiansburg	EEUU	Bola de fuego
9	3	2025	21:20:00	Tiranë	Albania	Bola de fuego
8	3	2025	9:55:00	Chișinău	Moldavia	Bola de fuego
6	3	2025	18:40:00	Miami Beach	EEUU	Bola de fuego
6	3	2025	18:40:00	Playa de Boynton	EEUU	Bola de fuego
21	2	2025	6:11	Homestead	EEUU	Bola de fuego
19	2	2025	3:40	Colchester	Reino Unido	Bola de fuego
18	2	2025	22:20	Dargaville	Nueva Zelanda	Bola de fuego
14	2	2025	20:30	Augusta	EEUU	Bola de fuego
10	2	2025	20:08:00	Tucson	EEUU	Bola de fuego
7	2	2025	3:00:00	Montículo de Carros	EEUU	Bola de fuego
4	2	2025	18:53:00	Playa de Panama City	EEUU	Bola de fuego
1	2	2025	0:23:00	No especificado	Brasil	Bola de fuego
24	1	2025	6:13	Palo Alto	EEUU	Bola de fuego
22	1	2025	18:40	South Haven	EEUU	Bola de fuego
21	1	2025	19:40	St Leonards	Australia	Bola de fuego
15	1	2025	1:00	Playa de Daytona	EEUU	Bola de fuego
14	1	2025	23:25	Weesp	Países Bajos	Bola de fuego
14	1	2025	5:21	Chesapeake	EEUU	Bola de fuego
14	1	2025	0:19	Pasco	EEUU	Bola de fuego
13	1	2025	20:35	Santa María del Río	México	Bola de fuego
10	1	2025	23:32:00	Oslo	Noruega	Bola de fuego
9	1	2025	1:15:00	Olathe	EEUU	Bola de fuego
8	1	2025	21:10:00	La Monja	México	Bola de fuego
8	1	2025	20:07:00	San Petersburgo	EEUU	Bola de fuego
7	1	2025	1:48:00	García	México	Bola de fuego
6	1	2025	2:33:00	Ixmiquilpan	México	Bola de fuego
3	1	2025	20:30:00	Zaventem	Bélgica	Bola de fuego
28	12	2024	18:55	Hankamer	EEUU	Bola de fuego
25	12	2024	22:18	No especificado	Brasil	Bola de fuego
21	12	2024	22:10	Oklahoma City	EEUU	Bola de fuego
21	12	2024	22:09	Memphis	EEUU	Bola de fuego
19	12	2024	19:03	Davie	EEUU	Bola de fuego
17	12	2024	22:10	Ocala	EEUU	Bola de fuego
17	12	2024	19:15	Macungie	EEUU	Bola de fuego
17	12	2024	5:27	Chula Vista	EEUU	Bola de fuego
14	12	2024	5:15	Colón	EEUU	Bola de fuego
13	12	2024	23:50	San Diego	EEUU	Bola de fuego
13	12	2024	22:30	Pell City	EEUU	Bola de fuego
13	12	2024	22:30	Pell City	EEUU	Bola de fuego
13	12	2024	20:14	Dubái	Emiratos Árabes Unidos	Bola de fuego
5	12	2024	6:58:00	Ciudad Naranja	EEUU	Bola de fuego
4	12	2024	21:35:00	Lincoln	EEUU	Bola de fuego
30	11	2024	21:45	İzmit	Turquía	Bola de fuego
30	11	2024	20:39	Manantiales de Arena	EEUU	Bola de fuego
28	11	2024	19:00	Playa Carolina	EEUU	Bola de fuego
27	11	2024	19:40	No especificado	Perú	Bola de fuego
26	11	2024	18:15	Omaha	EEUU	Bola de fuego
21	11	2024	20:28	Donna	EEUU	Bola de fuego
19	11	2024	18:10	Wantagh	EEUU	Bola de fuego
17	11	2024	22:30	Wheat Ridge	EEUU	Bola de fuego
17	11	2024	22:00	Fresno	EEUU	Bola de fuego
15	11	2024	20:40	Piracicaba	Brasil	Bola de fuego
14	11	2024	20:43	Topsfield	EEUU	Bola de fuego
12	11	2024	1:08:00	Florencia	EEUU	Bola de fuego
11	11	2024	18:30:00	Lancaster	EEUU	Bola de fuego
8	11	2024	20:35:00	West Deptford	EEUU	Bola de fuego
7	11	2024	18:23:00	Holanda	EEUU	Bola de fuego
25	10	2024	20:13	Wheeling	EEUU	Bola de fuego
24	10	2024	19:15	Fuerte Washington	EEUU	Bola de fuego
24	10	2024	19:11	Ciudad Océano	EEUU	Bola de fuego
18	10	2024	19:39	Woodstock	EEUU	Bola de fuego
13	10	2024	20:23	Bay Point	EEUU	Bola de fuego
5	10	2024	19:55:00	Tucson	EEUU	Bola de fuego
5	9	2024	14:45:00	Nueva York	EEUU	Bola de fuego
1	9	2024	1:16:00	Saegertown	EEUU	Bola de fuego
31	8	2024	21:00	Boca Ratón	EEUU	Bola de fuego
30	8	2024	1:03	Radford	EEUU	Bola de fuego
17	8	2024	12:30	Waldorf	EEUU	Bola de fuego
14	8	2024	19:10	Mechanicsburg	EEUU	Bola de fuego
13	8	2024	22:40	Wuppertal	Alemania	Bola de fuego
10	8	2024	20:32:00	Blandon	EEUU	Bola de fuego
7	8	2024	21:35:00	Ellenton	EEUU	Bola de fuego
5	8	2024	0:06:00	Aston	EEUU	Bola de fuego
5	8	2024	0:05:00	Aston	EEUU	Bola de fuego
4	8	2024	22:11:00	Kimberly	EEUU	Bola de fuego
4	8	2024	0:27:00	Ontario	EEUU	Bola de fuego
2	8	2024	20:35:00	Malvern	EEUU	Bola de fuego
29	7	2024	21:35	Rochester	EEUU	Bola de fuego
29	7	2024	8:57	Centeno	EEUU	Bola de fuego
10	7	2024	23:30:00	Nuneaton	Reino Unido	Bola de fuego
6	7	2024	23:03:00	Langley	EEUU	Bola de fuego
6	7	2024	1:11:00	Novosibirsk	Rusia	Bola de fuego
5	7	2024	23:00:00	Racine	EEUU	Bola de fuego
4	7	2024	21:22:00	Parque Massapequa	EEUU	Bola de fuego
29	6	2024	0:02	Santa Clarita	EEUU	Bola de fuego
29	6	2024	0:02	Rancho Cucamonga	EEUU	Bola de fuego
21	6	2024	6:00	Southgate	EEUU	Bola de fuego
19	6	2024	23:15	Morganton	EEUU	Bola de fuego
10	6	2024	18:49:00	Municipio de Harding	EEUU	Bola de fuego
9	6	2024	13:00:00	Novosibirsk	Rusia	Bola de fuego
31	5	2024	21:08	Sorpresa	EEUU	Bola de fuego
29	5	2024	21:15	Los Ángeles	EEUU	Bola de fuego
17	5	2024	20:30	Lake Placid	EEUU	Bola de fuego
12	5	2024	20:55:00	Kissimmee	EEUU	Bola de fuego
11	5	2024	22:00:00	Cody	EEUU	Bola de fuego
10	5	2024	19:57:00	Niagara Falls	EEUU	Bola de fuego
8	5	2024	21:55:00	Seattle	EEUU	Bola de fuego
3	5	2024	23:37:00	Ann Arbor	EEUU	Bola de fuego
2	5	2024	21:07:00	Morgan Hill	EEUU	Bola de fuego
27	4	2024	20:30	Orleans	EEUU	Bola de fuego
20	4	2024	20:16	Chicago	EEUU	Bola de fuego
16	4	2024	19:58	Glendale	EEUU	Bola de fuego
12	4	2024	11:45:00	Waterford	Ireland	Bola de fuego
2	4	2024	1:43:00	Las Vegas	EEUU	Bola de fuego
28	3	2024	19:55	Alton	EEUU	Bola de fuego
26	3	2024	4:50	Sherpur	Bangladesh	Bola de fuego
21	3	2024	21:57	Bapchule	EEUU	Bola de fuego
20	3	2024	2:45	Williamstown	EEUU	Bola de fuego
11	3	2024	22:11:00	Oscoda	EEUU	Bola de fuego
4	3	2024	23:59:00	Weston	EEUU	Bola de fuego
4	3	2024	19:29:00	Amarillo	EEUU	Bola de fuego
4	3	2024	18:45:00	Playa Vero	EEUU	Bola de fuego
22	2	2024	21:45	Louisville	EEUU	Bola de fuego
21	2	2024	21:07	Ottawa	Canadá	Bola de fuego
16	2	2024	12:50	Fairbanks	EEUU	Bola de fuego
1	2	2024	7:46:00	Arroyo Mill	EEUU	Bola de fuego
28	1	2024	22:00	Lago Elsinore	EEUU	Bola de fuego
13	1	2024	16:50	Glasgow	Reino Unido	Bola de fuego
3	1	2024	18:14:00	Puerto St. Lucie	EEUU	Bola de fuego
1	1	2024	0:10:00	Acantilado Rojo	EEUU	Bola de fuego
28	12	2023	20:09	Windermere	EEUU	Bola de fuego
18	12	2023	23:03	Hudson	EEUU	Bola de fuego
18	12	2023	20:35	Líbano	EEUU	Bola de fuego
14	12	2023	19:50	Playa Myrtle	EEUU	Bola de fuego
10	12	2023	3:07:00	Bath	EEUU	Bola de fuego
7	12	2023	12:33:00	Memphis	EEUU	Bola de fuego
24	11	2023	18:30	Houston	EEUU	Bola de fuego
1	11	2023	21:00:00	Melchor Múzquiz	México	Bola de fuego
21	10	2023	23:45	Monroe	EEUU	Bola de fuego
20	10	2023	19:57	Feira de Santana	Brasil	Bola de fuego
18	10	2023	19:33	Forestville	EEUU	Bola de fuego
12	10	2023	20:49:00	Maceió	Brasil	Bola de fuego
11	10	2023	20:29:00	Oak Ridge	EEUU	Bola de fuego
8	10	2023	18:00:00	Greenwich	EEUU	Bola de fuego
5	10	2023	1:00:00	Libertad	EEUU	Bola de fuego
4	10	2023	19:00:00	Cerca de Fareham	Reino Unido	Bola de fuego
30	9	2023	20:15	Fontana	EEUU	Bola de fuego
29	9	2023	21:30	Kent	EEUU	Bola de fuego
29	9	2023	20:05	Gadsden	EEUU	Bola de fuego
25	9	2023	1:50	Tehachapi	EEUU	Bola de fuego
16	9	2023	19:45	Clearfield	EEUU	Bola de fuego
14	9	2023	23:55	Wheaton	EEUU	Bola de fuego
12	9	2023	0:05:00	Ciudad Panorama	EEUU	Bola de fuego
11	9	2023	19:56:00	Norristown	EEUU	Bola de fuego
9	9	2023	21:32:00	Colina Norte de Richmond	Canadá	Bola de fuego
7	9	2023	23:01:00	Omaha	EEUU	Bola de fuego
4	9	2023	21:46:00	Benfleet	Reino Unido	Bola de fuego
4	9	2023	0:10:00	Clearwater	EEUU	Bola de fuego
3	9	2023	22:50:00	San Petersburgo	EEUU	Bola de fuego
3	9	2023	22:30:00	Kissimmee	EEUU	Bola de fuego
3	9	2023	21:25:00	Gambrills	EEUU	Bola de fuego
31	8	2023	20:30	Van Nuys	EEUU	Bola de fuego
26	8	2023	21:44	Seguin	EEUU	Bola de fuego
26	8	2023	20:35	Valle del Monumento Oljato	EEUU	Bola de fuego
26	8	2023	20:25	Albertville	EEUU	Bola de fuego
22	8	2023	2:33	Long Beach	EEUU	Bola de fuego
17	8	2023	20:18	Nashville	EEUU	Bola de fuego
15	8	2023	22:36	Kyle	EEUU	Bola de fuego
13	8	2023	3:05	Parque Estatal Frontenac cerca de Lake City	EEUU	Bola de fuego
11	8	2023	21:06:00	Fayette	EEUU	Bola de fuego
10	8	2023	23:13:00	Caro	EEUU	Bola de fuego
10	8	2023	5:50:00	Kansas Coty	EEUU	Bola de fuego
9	8	2023	21:15:00	Fayston	EEUU	Bola de fuego
7	8	2023	21:45:00	Texarkana	EEUU	Bola de fuego
6	8	2023	22:48:00	Port Charlotte	EEUU	Bola de fuego
6	8	2023	10:37:00	Jardines de Palm Beach	EEUU	Bola de fuego
6	8	2023	1:48:00	Wilmington	EEUU	Bola de fuego
5	8	2023	21:11:00	Mayodan	EEUU	Bola de fuego
2	8	2023	2:13:00	Dayton	EEUU	Bola de fuego
30	7	2023	21:45	Cedarburg	EEUU	Bola de fuego
29	7	2023	22:59	Waterford	EEUU	Bola de fuego
28	7	2023	22:35	Brisa del Golfo	EEUU	Bola de fuego
24	7	2023	22:54	Isla Esmeralda	EEUU	Bola de fuego
19	7	2023	21:15	Humboldt	EEUU	Bola de fuego
18	7	2023	20:00	Boston	EEUU	Bola de fuego
16	7	2023	21:03	Milwaukee	EEUU	Bola de fuego
16	7	2023	20:45	No especificado	EEUU	Bola de fuego
15	7	2023	23:52	Fort Lauderdale	EEUU	Bola de fuego
13	7	2023	23:15	SANDUSKY	EEUU	Bola de fuego
11	7	2023	23:55:00	Pueblo	India	Bola de fuego
11	7	2023	18:55:00	Moline	EEUU	Bola de fuego
9	7	2023	21:32:00	Playa Imperial	EEUU	Bola de fuego
8	7	2023	21:43:00	Winston Alem	EEUU	Bola de fuego
8	7	2023	21:40:00	Río Crystal	EEUU	Bola de fuego
5	7	2023	17:15:00	Garberville	EEUU	Bola de fuego
3	7	2023	22:35:00	Montaña Burke (vista desde; sobre Surrey/White Rock)	Canadá	Bola de fuego
21	6	2023	23:30	Panadero	EEUU	Bola de fuego
21	6	2023	21:20	Port St Lucie	EEUU	Bola de fuego
21	6	2023	3:00	Jablůnka	Chequia	Bola de fuego
19	6	2023	21:03	Riverview	EEUU	Bola de fuego
16	6	2023	13:47	No especificado	Portugal	Bola de fuego
13	6	2023	1:30	Beijing	China	Bola de fuego
4	6	2023	23:16:00	Issaquah	EEUU	Bola de fuego
3	6	2023	23:07:00	Blaine	EEUU	Bola de fuego
3	6	2023	23:00:00	Electric City	EEUU	Bola de fuego
3	6	2023	0:48:00	Altoona	EEUU	Bola de fuego
31	5	2023	22:05	Kettering	Reino Unido	Bola de fuego
30	5	2023	22:05	Coweta	EEUU	Bola de fuego
30	5	2023	21:55	Glenpool	EEUU	Bola de fuego
30	5	2023	21:55	Cassville	EEUU	Bola de fuego
29	5	2023	22:22	Roseville	EEUU	Bola de fuego
26	5	2023	22:03	Streamwood	EEUU	Bola de fuego
23	5	2023	23:58	Beauharnois	Canadá	Bola de fuego
12	5	2023	23:11:00	Oviedo	EEUU	Bola de fuego
7	5	2023	1:00:00	La Mirada	EEUU	Bola de fuego
1	5	2023	22:00:00	Newport	EEUU	Bola de fuego
30	4	2023	20:30	Miami Beach	EEUU	Bola de fuego
30	4	2023	20:29	Pembroke Pines	EEUU	Bola de fuego
30	4	2023	20:25	Hobe Sound	EEUU	Bola de fuego
27	4	2023	2:51	Albuquerque	EEUU	Bola de fuego
27	4	2023	2:50	Fruita	EEUU	Bola de fuego
15	4	2023	20:30	Avon Park	EEUU	Bola de fuego
14	4	2023	23:50	Ventura	EEUU	Bola de fuego
14	4	2023	2:21	Palm Coast	EEUU	Bola de fuego
10	4	2023	20:15:00	Spokane	EEUU	Bola de fuego
8	4	2023	22:15:00	Victoria	Canadá	Bola de fuego
8	4	2023	21:25:00	Ballwin	EEUU	Bola de fuego
31	3	2023	19:59	Virginia Beach	EEUU	Bola de fuego
18	3	2023	20:53	Blakely	EEUU	Bola de fuego
17	3	2023	21:46	Placerville	EEUU	Bola de fuego
17	3	2023	21:30	Colinas de El Dorado	EEUU	Bola de fuego
17	3	2023	21:30	Brentwood	EEUU	Bola de fuego
16	3	2023	6:37	Gastonia	EEUU	Bola de fuego
11	3	2023	1:00:00	Delhi	EEUU	Bola de fuego
3	3	2023	19:15:00	Hollister	EEUU	Bola de fuego
27	2	2023	22:37	No especificado	EEUU	Bola de fuego
27	2	2023	22:13	Clermont 4 esquinas	EEUU	Bola de fuego
24	2	2023	19:29	LOXAHATCHEE	EEUU	Bola de fuego
18	2	2023	19:43	Concord	EEUU	Bola de fuego
15	2	2023	21:24	Jacksonville	EEUU	Bola de fuego
13	2	2023	17:30	Winnetka	EEUU	Bola de fuego
12	2	2023	0:12:00	Lake Worth	EEUU	Bola de fuego
8	2	2023	22:30:00	Sacramento	EEUU	Bola de fuego
6	2	2023	20:35:00	Tampa	EEUU	Bola de fuego
6	2	2023	19:15:00	Robinsonville	EEUU	Bola de fuego
3	2	2023	0:22:00	Mercedes	EEUU	Bola de fuego
31	1	2023	19:49	Gotemburgo	EEUU	Bola de fuego
28	1	2023	18:47	Ventura	EEUU	Bola de fuego
27	1	2023	23:15	Worcester	EEUU	Bola de fuego
15	1	2023	15:30	Medios de comunicación	EEUU	Bola de fuego
15	1	2023	1:00	Goshen	EEUU	Bola de fuego
14	1	2023	3:53	Camden	EEUU	Bola de fuego
11	1	2023	20:01:00	Wilmington	EEUU	Bola de fuego
10	1	2023	22:45:00	Corona	EEUU	Bola de fuego
10	1	2023	18:56:00	Sandia	EEUU	Bola de fuego
10	1	2023	18:45:00	Spicewood	EEUU	Bola de fuego
10	1	2023	0:00:00	Ocala	EEUU	Bola de fuego
9	1	2023	23:51:00	Orlando	EEUU	Bola de fuego
3	1	2023	15:57:00	Yuma	EEUU	Bola de fuego
1	1	2023	0:03:00	Roma	EEUU	Bola de fuego
31	12	2022	22:00	Portero	EEUU	Bola de fuego
30	12	2022	16:45	Bristow	EEUU	Bola de fuego
30	12	2022	2:58	Monroe	EEUU	Bola de fuego
25	12	2022	23:35	Memphis	EEUU	Bola de fuego
25	12	2022	22:38	Maíz	EEUU	Bola de fuego
24	12	2022	22:30	Chico	EEUU	Bola de fuego
22	12	2022	18:51	Lompoc	EEUU	Bola de fuego
22	12	2022	6:05	Greeneville	EEUU	Bola de fuego
14	12	2022	19:30	Playa Deerfield	EEUU	Bola de fuego
10	12	2022	7:07:00	Albuquerque	EEUU	Bola de fuego
8	12	2022	23:30:00	San José	EEUU	Bola de fuego
6	12	2022	2:30:00	Concord	EEUU	Bola de fuego
5	12	2022	19:24:00	Bosque	EEUU	Bola de fuego
2	12	2022	19:15:00	Pensacola	EEUU	Bola de fuego
1	12	2022	19:35:00	Versalles	EEUU	Bola de fuego
1	12	2022	19:33:00	Edwardsburg	EEUU	Bola de fuego
29	11	2022	21:26	Austin	EEUU	Bola de fuego
26	11	2022	16:30	Phila	EEUU	Bola de fuego
22	11	2022	2:36	Menifee	EEUU	Bola de fuego
21	11	2022	22:00	Downingtown	EEUU	Bola de fuego
20	11	2022	17:25	Flint	EEUU	Bola de fuego
19	11	2022	21:00	Dewey-Humboldt	EEUU	Bola de fuego
13	11	2022	18:03	Colleyville	EEUU	Bola de fuego
9	11	2022	1:30:00	Elyria	EEUU	Bola de fuego
9	11	2022	1:30:00	Elyria	EEUU	Bola de fuego
8	11	2022	19:39:00	Naranja	EEUU	Bola de fuego
8	11	2022	3:28:00	Césped de Roble	EEUU	Bola de fuego
7	11	2022	17:02:00	Richmond	EEUU	Bola de fuego
4	11	2022	18:22:00	Westport	EEUU	Bola de fuego
4	11	2022	9:20:00	No especificado	EEUU	Bola de fuego
3	11	2022	19:22:00	Madera	México	Bola de fuego
2	11	2022	19:00:00	Noreste	EEUU	Bola de fuego
31	10	2022	2:13	Colchester	Reino Unido	Bola de fuego
27	10	2022	18:19	Kingman	EEUU	Bola de fuego
25	10	2022	21:45	Valle de Yucca	EEUU	Bola de fuego
24	10	2022	23:50	Leamington Spa	Reino Unido	Bola de fuego
20	10	2022	20:40	San José	EEUU	Bola de fuego
20	10	2022	19:45	Marion	EEUU	Bola de fuego
17	10	2022	19:10	Tarzana (Los Ángeles)	EEUU	Bola de fuego
16	10	2022	22:55	Torrance	EEUU	Bola de fuego
15	10	2022	1:25	Wellington	EEUU	Bola de fuego
14	10	2022	9:11	South Brisbane	Australia	Bola de fuego
11	10	2022	19:00:00	Portsmouth	Reino Unido	Bola de fuego
11	10	2022	2:47:00	Prohibición	EEUU	Bola de fuego
10	10	2022	22:03:00	Port St John	EEUU	Bola de fuego
10	10	2022	21:45:00	Brooksville	EEUU	Bola de fuego
7	10	2022	19:50	Bealeton	EEUU	Bola de fuego
7	10	2022	0:30	Vidisha	India	Bola de fuego
5	10	2022	19:48	Lynwood	EEUU	Bola de fuego
1	10	2022	22:20	Granger	EEUU	Bola de fuego
26	9	2022	22:58	Clyde	EEUU	Bola de fuego
25	9	2022	19:20	Philadelphia	EEUU	Bola de fuego
24	9	2022	19:40	Swedesboro	EEUU	Bola de fuego
24	9	2022	19:35	Lakeland	EEUU	Bola de fuego
21	9	2022	20:50	Naples	EEUU	Bola de fuego
17	9	2022	21:32	Milwaukee	EEUU	Bola de fuego
17	9	2022	19:28	Aberdeen	EEUU	Bola de fuego
16	9	2022	21:09	Downtown St. Louis	EEUU	Bola de fuego
16	9	2022	21:00	St Louis	EEUU	Bola de fuego
15	9	2022	19:06	Gharbia in the nile delta	Egypt	Bola de fuego
13	9	2022	19:57	Farmington	EEUU	Bola de fuego
12	9	2022	19:55	North Chesterfield	EEUU	Bola de fuego
10	9	2022	22:45	Umatilla	EEUU	Bola de fuego
10	9	2022	20:00	Outer Benson/ Texas Canyon/ Sibyl	EEUU	Bola de fuego
6	9	2022	22:25	Midland	EEUU	Bola de fuego
4	9	2022	22:20	Wilber-By-the-Sea	EEUU	Bola de fuego
31	8	2022	21:16	Socorro	EEUU	Bola de fuego
31	8	2022	19:24	Maricopa	EEUU	Bola de fuego
30	8	2022	23:00	Ventrua	EEUU	Bola de fuego
30	8	2022	22:42	Orange	EEUU	Bola de fuego
30	8	2022	21:16	Nogales	EEUU	Bola de fuego
26	8	2022	19:15	Newtripoli	EEUU	Bola de fuego
19	8	2022	23:30	Ventura	EEUU	Bola de fuego
14	8	2022	11:15	Saint Louis	EEUU	Bola de fuego
7	8	2022	22:30	Morgantown	EEUU	Bola de fuego
3	8	2022	22:00	Bryant’s Cove	Canadá	Bola de fuego
1	8	2022	21:30	Kingsport	No especificado	Bola de fuego
29	7	2022	11:42	Warner Springs	EEUU	Bola de fuego
22	7	2022	22:00	Somers point	EEUU	Bola de fuego
19	7	2022	0:12	Near atlanta	EEUU	Bola de fuego
16	7	2022	2:50	Katy	EEUU	Bola de fuego
5	7	2022	0:49	Enumclaw Wa	EEUU	Bola de fuego
4	7	2022	22:00	Olympia	EEUU	Bola de fuego
3	7	2022	22:00	Kutztown	EEUU	Bola de fuego
3	7	2022	22:00	Kutztown	EEUU	Bola de fuego
3	7	2022	10:00	Kutztown	EEUU	Bola de fuego
1	7	2022	20:00	Great Bend	EEUU	Bola de fuego
27	6	2022	22:17	Spring Valley	EEUU	Bola de fuego
24	6	2022	21:15	Lake Forest Park	EEUU	Bola de fuego
24	6	2022	20:05	Manson	EEUU	Bola de fuego
20	6	2022	18:30	Chicago height	EEUU	Bola de fuego
19	6	2022	3:00	Lexington	EEUU	Bola de fuego
19	6	2022	0:28	Tampa	EEUU	Bola de fuego
18	6	2022	21:39	LaVergne	EEUU	Bola de fuego
18	6	2022	21:25	Sellersville	EEUU	Bola de fuego
31	5	2022	23:00	Long Beach	EEUU	Bola de fuego
31	5	2022	3:23	Tinley Park	No especificado	Bola de fuego
30	5	2022	21:30	Marathon	EEUU	Bola de fuego
30	5	2022	0:58	Toms River	EEUU	Bola de fuego
29	5	2022	4:19	Flint	EEUU	Bola de fuego
27	5	2022	0:11	Stafford Springs	EEUU	Bola de fuego
24	5	2022	21:15	Santa Cruz	EEUU	Bola de fuego
21	5	2022	22:35	Warren	EEUU	Bola de fuego
21	5	2022	22:00	Thunder Bay	Canadá	Bola de fuego
11	5	2022	22:15	Patrick Springs	EEUU	Bola de fuego
8	5	2022	20:40	La Vergne	EEUU	Bola de fuego
2	5	2022	16:03	Cumming	EEUU	Bola de fuego
22	4	2022	21:23	Fremont	EEUU	Bola de fuego
14	4	2022	5:03	Loganville	No especificado	Bola de fuego
14	4	2022	1:30	Peoria	EEUU	Bola de fuego
5	4	2022	19:53	Whitefield	EEUU	Bola de fuego
26	3	2022	21:30	Daytona beach shores	EEUU	Bola de fuego
26	3	2022	20:15	Moncks corner	No especificado	Bola de fuego
22	3	2022	6:46	Upland	EEUU	Bola de fuego
20	3	2022	22:17	Grants Pass	EEUU	Bola de fuego
11	3	2022	21:12	No especificado	EEUU	Bola de fuego
5	3	2022	1:02	Amesbury	EEUU	Bola de fuego
24	2	2022	5:36	Cutler Bay	EEUU	Bola de fuego
22	2	2022	18:50	Lafayette	EEUU	Bola de fuego
21	2	2022	19:00	Morgantown	EEUU	Bola de fuego
15	2	2022	23:20	Gila Bend	EEUU	Bola de fuego
12	2	2022	20:15	Melbourne beach	EEUU	Bola de fuego
12	2	2022	4:15	Kelowna	Canadá	Bola de fuego
10	2	2022	21:20	Corcoran	EEUU	Bola de fuego
7	2	2022	19:34	Hillsboro	EEUU	Bola de fuego
5	2	2022	1:52	Trenton	EEUU	Bola de fuego
24	1	2022	9:45	Columbus	EEUU	Bola de fuego
21	1	2022	21:23	St. Joseph	EEUU	Bola de fuego
18	1	2022	22:30	West Haven	EEUU	Bola de fuego
8	1	2022	22:22	Kimberton	EEUU	Bola de fuego
4	1	2022	2:00	Bosie	EEUU	Bola de fuego
2	1	2022	6:43	Lake Jackson	EEUU	Bola de fuego
