DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
22	11	2025	21:00	Vista	EEUU	Triángulo
22	11	2025	18:39	San José	EEUU	Triángulo
21	11	2025	20:30	Springfield	EEUU	Triángulo
18	11	2025	18:45	Playa Surfside	EEUU	Triángulo
18	11	2025	18:00	Fridley	EEUU	Triángulo
18	11	2025	17:45	Parque Buena	EEUU	Triángulo
17	11	2025	2:00	Astoria	EEUU	Triángulo
16	11	2025	18:45	Erie	EEUU	Triángulo
16	11	2025	2:00	Crucecita	México	Triángulo
15	11	2025	22:18	San Pablo	EEUU	Triángulo
15	11	2025	20:26	Ciudad Naranja	EEUU	Triángulo
15	11	2025	19:47	Wichita	EEUU	Triángulo
15	11	2025	18:45	Valle de la Manzana	EEUU	Triángulo
15	11	2025	18:30	Poole	Reino Unido	Triángulo
14	11	2025	19:45	Yarnell	EEUU	Triángulo
13	11	2025	21:36	Sidney	EEUU	Triángulo
13	11	2025	21:30	Ciudad Jardín	EEUU	Triángulo
13	11	2025	21:29	New Bern	EEUU	Triángulo
13	11	2025	18:10	Hazelwood	EEUU	Triángulo
12	11	2025	19:55:00	Bahía de Seguridad	Australia	Triángulo
11	11	2025	21:15:00	Chaska	EEUU	Triángulo
11	11	2025	20:34:00	Savannah	EEUU	Triángulo
9	11	2025	17:25:00	Seattle	EEUU	Triángulo
6	11	2025	18:10:00	Bosque de Fawn	EEUU	Triángulo
5	11	2025	23:00:00	Omaha	EEUU	Triángulo
3	11	2025	23:00:00	Duluth	EEUU	Triángulo
2	11	2025	21:36:00	Crawfordsville	EEUU	Triángulo
2	11	2025	20:10:00	Dryden	EEUU	Triángulo
2	11	2025	1:15:00	Alafaya	EEUU	Triángulo
31	10	2025	0:55	Weesp	Países Bajos	Triángulo
30	10	2025	21:55	Bolton	EEUU	Triángulo
28	10	2025	14:24	Galena	EEUU	Triángulo
27	10	2025	20:40	Zadar	Croacia	Triángulo
26	10	2025	19:43	Edmonton	Canadá	Triángulo
24	10	2025	20:42	Bungarribee	Australia	Triángulo
22	10	2025	18:00	Burgess Junction	EEUU	Triángulo
21	10	2025	22:00	St. Neots	Reino Unido	Triángulo
20	10	2025	3:17	Dover	EEUU	Triángulo
18	10	2025	23:30	Noreste	EEUU	Triángulo
18	10	2025	23:30	Rowlett	EEUU	Triángulo
18	10	2025	19:47	El Paso	EEUU	Triángulo
17	10	2025	18:38	Playa Fernandina	EEUU	Triángulo
16	10	2025	21:38	Bremen	EEUU	Triángulo
16	10	2025	21:27	Kennett Square	EEUU	Triángulo
16	10	2025	12:45	Bosque del Jardín	EEUU	Triángulo
16	10	2025	1:14	Huntly	Australia	Triángulo
14	10	2025	22:00	Crownpoint	EEUU	Triángulo
14	10	2025	6:00	Longmont	EEUU	Triángulo
13	10	2025	22:26	Sterling Heights	EEUU	Triángulo
13	10	2025	21:15	Palm Coast	EEUU	Triángulo
13	10	2025	19:50	Nueva Orleans	EEUU	Triángulo
12	10	2025	20:45:00	Birmingham	EEUU	Triángulo
11	10	2025	22:30:00	Bedford	Reino Unido	Triángulo
7	10	2025	20:48:00	Sur de Jordania	EEUU	Triángulo
7	10	2025	20:30:00	Ibos	Francia	Triángulo
6	10	2025	20:05:00	Fairborn	EEUU	Triángulo
5	10	2025	23:30:00	Caruthersville	EEUU	Triángulo
5	10	2025	20:50:00	Wichita	EEUU	Triángulo
5	10	2025	18:48:00	San Francisco	EEUU	Triángulo
5	10	2025	7:28:00	Sheboygan	EEUU	Triángulo
2	10	2025	21:25:00	Washington	EEUU	Triángulo
2	10	2025	20:20:00	Seattle	EEUU	Triángulo
29	9	2025	23:37	Amenia	EEUU	Triángulo
28	9	2025	22:00	Webster	EEUU	Triángulo
28	9	2025	9:50	San Pedro	EEUU	Triángulo
28	9	2025	6:15	Capilla Wesley	EEUU	Triángulo
27	9	2025	21:00	American River	EEUU	Triángulo
26	9	2025	23:00	Benicia	EEUU	Triángulo
26	9	2025	20:20	Bellevue	EEUU	Triángulo
26	9	2025	19:34	Lahore	Pakistán	Triángulo
24	9	2025	20:10	Riverview	EEUU	Triángulo
22	9	2025	21:35	Pozos de Builth	Reino Unido	Triángulo
22	9	2025	3:09	Kent	EEUU	Triángulo
19	9	2025	7:19	Indianápolis	EEUU	Triángulo
18	9	2025	21:00	Colorado Springs	EEUU	Triángulo
17	9	2025	5:15	Farragut	EEUU	Triángulo
16	9	2025	21:00	Holstein	Canadá	Triángulo
15	9	2025	22:53	Stevens Point	EEUU	Triángulo
11	9	2025	22:25:00	Gainesville	EEUU	Triángulo
11	9	2025	22:00:00	Huntington	EEUU	Triángulo
11	9	2025	21:30:00	Port Angeles	EEUU	Triángulo
7	9	2025	22:30:00	Cataratas Hudson	EEUU	Triángulo
7	9	2025	20:20:00	Miyanbor	Irán	Triángulo
4	9	2025	22:30:00	Edmonton	Canadá	Triángulo
4	9	2025	21:24:00	São Carlos	Brasil	Triángulo
3	9	2025	1:45:00	Gorey	Irlanda	Triángulo
31	8	2025	22:33	New Haven	EEUU	Triángulo
31	8	2025	9:30	Guirnalda	EEUU	Triángulo
30	8	2025	0:27	Yellowknife	Canadá	Triángulo
29	8	2025	13:21	Agualeguas	México	Triángulo
28	8	2025	20:50	Chapel Hill	EEUU	Triángulo
24	8	2025	20:44	Rosamond	EEUU	Triángulo
20	8	2025	3:00	Red Deer	Canadá	Triángulo
19	8	2025	1:21	Una	India	Triángulo
18	8	2025	22:15	Venice	EEUU	Triángulo
18	8	2025	4:30	Weirton	EEUU	Triángulo
16	8	2025	11:45	Los Angeles	EEUU	Triángulo
15	8	2025	22:24	Firdale	Canadá	Triángulo
15	8	2025	20:30	Hightstown	EEUU	Triángulo
14	8	2025	1:00	New Castle	EEUU	Triángulo
13	8	2025	22:30	No especificado	EEUU	Triángulo
13	8	2025	0:48	Brumley	EEUU	Triángulo
12	8	2025	23:28:00	Holmes Beach	EEUU	Triángulo
12	8	2025	22:50:00	Budapest	Hungary	Triángulo
12	8	2025	21:38:00	Tigard	EEUU	Triángulo
11	8	2025	23:30:00	Oak Harbor	EEUU	Triángulo
10	8	2025	21:20:00	Santa Ana	EEUU	Triángulo
9	8	2025	2:00:00	Dover	EEUU	Triángulo
7	8	2025	22:30:00	San Pedro	EEUU	Triángulo
7	8	2025	22:21:00	Esk	Australia	Triángulo
5	8	2025	5:15:00	Ragley	EEUU	Triángulo
4	8	2025	2:30:00	Parczew	Polonia	Triángulo
3	8	2025	20:37:00	Louisville	EEUU	Triángulo
3	8	2025	3:55:00	Surrey	Canadá	Triángulo
2	8	2025	23:50:00	Emporia	EEUU	Triángulo
1	8	2025	22:51:00	Norwalk	EEUU	Triángulo
31	7	2025	18:00	Littleton	EEUU	Triángulo
30	7	2025	0:30	Gran Laguna Inferior	EEUU	Triángulo
29	7	2025	21:45	Chennai	India	Triángulo
26	7	2025	11:00	Greenville	EEUU	Triángulo
20	7	2025	1:22	Halifax	Canadá	Triángulo
19	7	2025	22:33	Pittsburgh	EEUU	Triángulo
17	7	2025	19:15	Nueva York	EEUU	Triángulo
16	7	2025	4:35	Pueblo	EEUU	Triángulo
14	7	2025	23:45	Covington	EEUU	Triángulo
12	7	2025	22:00:00	Fullerton	EEUU	Triángulo
9	7	2025	23:15:00	Topeka	EEUU	Triángulo
7	7	2025	21:00:00	Phoenix	EEUU	Triángulo
4	7	2025	22:35:00	Melbourne	EEUU	Triángulo
3	7	2025	1:31:00	Wyrzysk	Polonia	Triángulo
2	7	2025	23:47:00	Seoul	South Korea	Triángulo
1	7	2025	21:05:00	Ocala	EEUU	Triángulo
1	7	2025	2:10:00	Sant Antoni de Portmany	España	Triángulo
1	7	2025	0:31:00	Goworowo	Polonia	Triángulo
29	6	2025	20:15	Northglenn	EEUU	Triángulo
28	6	2025	23:25	Tegucigalpa	Honduras	Triángulo
23	6	2025	23:38	Gresham	EEUU	Triángulo
23	6	2025	3:15	Maple Valley	EEUU	Triángulo
17	6	2025	21:00	Vacaville	EEUU	Triángulo
15	6	2025	21:10	Johnston City	EEUU	Triángulo
14	6	2025	23:20	Medicine Hat	Canadá	Triángulo
5	6	2025	22:57:00	Agroha	India	Triángulo
31	5	2025	23:48	Bezrzecze	Polonia	Triángulo
28	5	2025	0:28	Orchard Park	EEUU	Triángulo
26	5	2025	20:30	Freeport	EEUU	Triángulo
25	5	2025	22:40	Mariposa	EEUU	Triángulo
25	5	2025	0:01	Meridiano	EEUU	Triángulo
22	5	2025	22:54	Laytonville	EEUU	Triángulo
22	5	2025	14:20	Johnstown	Reino Unido	Triángulo
17	5	2025	22:30	Oak Hill	EEUU	Triángulo
15	5	2025	21:45	Kettle Falls	EEUU	Triángulo
15	5	2025	1:15	Aransas Pass	EEUU	Triángulo
14	5	2025	0:31	West Lake	EEUU	Triángulo
9	5	2025	18:43:00	Cataract	Australia	Triángulo
7	5	2025	23:20:00	North Richland Hills	EEUU	Triángulo
6	5	2025	22:30:00	Ritzville	EEUU	Triángulo
6	5	2025	20:55:00	Latta	EEUU	Triángulo
5	5	2025	23:00:00	Winnipeg	Canadá	Triángulo
4	5	2025	17:00:00	Opelika	EEUU	Triángulo
3	5	2025	23:00:00	Newburgh	EEUU	Triángulo
3	5	2025	1:00:00	Bosque de Abeto	Canadá	Triángulo
2	5	2025	2:01:00	Macclenny	EEUU	Triángulo
1	5	2025	23:31:00	Blairsville	EEUU	Triángulo
29	4	2025	21:00	Blair	EEUU	Triángulo
27	4	2025	23:25	Southampton	EEUU	Triángulo
27	4	2025	22:40	Carcroft	Reino Unido	Triángulo
26	4	2025	18:45	Lagos Sun	EEUU	Triángulo
21	4	2025	23:26	Gloucester	Reino Unido	Triángulo
20	4	2025	21:25	Atwater	EEUU	Triángulo
17	4	2025	23:14	Abell	EEUU	Triángulo
17	4	2025	22:05	Pornic	Francia	Triángulo
16	4	2025	22:40	Hartford	EEUU	Triángulo
16	4	2025	21:54	Dublín	Irlanda	Triángulo
14	4	2025	9:48	Meridiano	EEUU	Triángulo
14	4	2025	9:30	No especificado	EEUU	Triángulo
14	4	2025	5:38	Dinuba	EEUU	Triángulo
11	4	2025	22:00:00	Lago Bonney	EEUU	Triángulo
11	4	2025	19:30:00	No especificado	No especificado	Triángulo
9	4	2025	13:34:00	Nashville	EEUU	Triángulo
8	4	2025	3:38:00	Stoke-on-Trent	Reino Unido	Triángulo
3	4	2025	22:20:00	Londres	Canadá	Triángulo
2	4	2025	23:30:00	Peterborough	Canadá	Triángulo
2	4	2025	15:35:00	Gdańsk	Polonia	Triángulo
1	4	2025	2:30:00	No especificado	EEUU	Triángulo
31	3	2025	4:00	Toormina	Australia	Triángulo
29	3	2025	19:00	Kalek	Czech Republic	Triángulo
29	3	2025	1:01	Timberlea	Canadá	Triángulo
28	3	2025	1:30	Lakewood	EEUU	Triángulo
27	3	2025	5:12	Allenwood	EEUU	Triángulo
25	3	2025	22:50	Lander	EEUU	Triángulo
25	3	2025	20:10	Lafayette	EEUU	Triángulo
24	3	2025	23:24	Red Deer	Canadá	Triángulo
24	3	2025	22:20	Boise	EEUU	Triángulo
24	3	2025	19:46	Manitowoc	EEUU	Triángulo
24	3	2025	5:30	Manchester	EEUU	Triángulo
22	3	2025	21:30	Gibraltar	EEUU	Triángulo
21	3	2025	22:59	Pasadena	EEUU	Triángulo
19	3	2025	21:56	No especificado	Reino Unido	Triángulo
19	3	2025	20:00	San Diego	EEUU	Triángulo
18	3	2025	20:06	Haridwar	India	Triángulo
17	3	2025	21:11	Cape Coral	EEUU	Triángulo
17	3	2025	21:06	Cape Coral	EEUU	Triángulo
17	3	2025	21:05	Cape Coral	EEUU	Triángulo
17	3	2025	5:00	Oak Ridge	EEUU	Triángulo
14	3	2025	7:50	Plymouth	EEUU	Triángulo
14	3	2025	2:30	Entrada de Ponce	EEUU	Triángulo
14	3	2025	2:25	Lawton	EEUU	Triángulo
10	3	2025	21:07:00	No especificado	EEUU	Triángulo
10	3	2025	20:30:00	St. Louis	EEUU	Triángulo
9	3	2025	20:50:00	Markleville	EEUU	Triángulo
9	3	2025	8:10:00	San Jorge	EEUU	Triángulo
7	3	2025	21:30:00	No especificado	No especificado	Triángulo
6	3	2025	21:00:00	Standish	EEUU	Triángulo
6	3	2025	20:30:00	Charleston	EEUU	Triángulo
6	3	2025	19:36:00	Franklinton	EEUU	Triángulo
6	3	2025	15:15:00	Puerto Naranja	EEUU	Triángulo
6	3	2025	13:19:00	Valle de Jurupa	EEUU	Triángulo
4	3	2025	22:11:00	Elizabeth City	EEUU	Triángulo
4	3	2025	19:15:00	San Lucas	EEUU	Triángulo
3	3	2025	22:37:00	Rochester	EEUU	Triángulo
3	3	2025	12:30:00	Townsend	EEUU	Triángulo
2	3	2025	22:07:00	Johns Creek	EEUU	Triángulo
2	3	2025	20:00:00	Norfolk	EEUU	Triángulo
2	3	2025	11:32:00	Des Moines	EEUU	Triángulo
28	2	2025	12:00	Baltimore	EEUU	Triángulo
27	2	2025	20:09	Jacksonville	EEUU	Triángulo
27	2	2025	19:15	Playa Laguna	EEUU	Triángulo
27	2	2025	11:59	Kalamazoo	EEUU	Triángulo
26	2	2025	20:10	Playa de Copalis	EEUU	Triángulo
26	2	2025	1:06	Cuba	EEUU	Triángulo
25	2	2025	19:58	Indianápolis	EEUU	Triángulo
24	2	2025	22:20	Lago Waccamaw	EEUU	Triángulo
24	2	2025	12:49	Arlington	EEUU	Triángulo
23	2	2025	22:30	Winfield	EEUU	Triángulo
21	2	2025	20:00	Baton Rouge	EEUU	Triángulo
21	2	2025	18:46	Thornton	EEUU	Triángulo
20	2	2025	13:45	Jersey City	EEUU	Triángulo
19	2	2025	1:53	Buenos Aires	Argentina	Triángulo
18	2	2025	3:00	Philipsburg	EEUU	Triángulo
17	2	2025	22:15	Clearfield	EEUU	Triángulo
17	2	2025	21:30	Roswell	EEUU	Triángulo
17	2	2025	20:50	Starkville	EEUU	Triángulo
17	2	2025	19:00	Tallmadge	EEUU	Triángulo
14	2	2025	19:00	Windham	EEUU	Triángulo
13	2	2025	20:15	Barrington	EEUU	Triángulo
12	2	2025	12:30:00	Richlands	EEUU	Triángulo
11	2	2025	20:18:00	San Diego	EEUU	Triángulo
11	2	2025	20:01:00	Coventry	EEUU	Triángulo
11	2	2025	9:55:00	Chicago	EEUU	Triángulo
8	2	2025	16:20:00	Ciudad del Cabo	Sudáfrica	Triángulo
7	2	2025	23:04:00	Sousel	Portugal	Triángulo
7	2	2025	18:23:00	West Valley City	EEUU	Triángulo
5	2	2025	20:14:00	Spring Hill	EEUU	Triángulo
31	1	2025	23:45	Leicester	Reino Unido	Triángulo
30	1	2025	20:47	Países Bajos	EEUU	Triángulo
30	1	2025	19:48	Harvey Cedars	EEUU	Triángulo
29	1	2025	21:04	Dover	EEUU	Triángulo
28	1	2025	22:17	Summerville	EEUU	Triángulo
28	1	2025	18:50	Saipán	Islas Marianas del Norte	Triángulo
28	1	2025	17:46	Tumwater	EEUU	Triángulo
28	1	2025	2:00	Raleigh	EEUU	Triángulo
27	1	2025	6:45	Longview	EEUU	Triángulo
24	1	2025	21:00	Municipio de Morris	EEUU	Triángulo
24	1	2025	20:39	Ocoee	EEUU	Triángulo
24	1	2025	19:02	Cassopolis	EEUU	Triángulo
24	1	2025	6:14	Rancho Mirage	EEUU	Triángulo
23	1	2025	21:15	Chicago	EEUU	Triángulo
23	1	2025	19:30	Toppenish	EEUU	Triángulo
22	1	2025	23:55	Henderson	EEUU	Triángulo
22	1	2025	22:15	Folkestone	Reino Unido	Triángulo
22	1	2025	20:40	Taylor	EEUU	Triángulo
21	1	2025	20:01	Epsom	EEUU	Triángulo
19	1	2025	20:50	Henderson	EEUU	Triángulo
19	1	2025	7:30	Monticello	EEUU	Triángulo
18	1	2025	21:27	Santa María	EEUU	Triángulo
17	1	2025	22:00	Ritmo	EEUU	Triángulo
17	1	2025	21:28	Merrill	EEUU	Triángulo
17	1	2025	20:15	Berea	EEUU	Triángulo
17	1	2025	18:07	Elizabethtown	EEUU	Triángulo
17	1	2025	1:59	Pleasanton	EEUU	Triángulo
12	1	2025	20:00:00	Charleston	EEUU	Triángulo
12	1	2025	2:28:00	Tepalcatepec	México	Triángulo
11	1	2025	3:20:00	Dayton	EEUU	Triángulo
10	1	2025	9:00:00	Eskisehir	Turquía	Triángulo
9	1	2025	4:00:00	Elderslie	Reino Unido	Triángulo
8	1	2025	23:40:00	Eccles	Reino Unido	Triángulo
7	1	2025	21:08:00	Uxbridge	Reino Unido	Triángulo
7	1	2025	20:40:00	No especificado	EEUU	Triángulo
7	1	2025	0:14:00	Fresno	EEUU	Triángulo
6	1	2025	20:45:00	Taconic Lake	EEUU	Triángulo
6	1	2025	7:05:00	Catrine	Reino Unido	Triángulo
6	1	2025	2:00:00	Webster	EEUU	Triángulo
5	1	2025	23:30:00	Sacramento	EEUU	Triángulo
5	1	2025	21:24:00	Tietê	Brasil	Triángulo
5	1	2025	16:00:00	DeBary	EEUU	Triángulo
4	1	2025	21:20:00	Jarrell	EEUU	Triángulo
4	1	2025	20:45:00	Tallmadge	EEUU	Triángulo
4	1	2025	20:10:00	Oceanside	EEUU	Triángulo
3	1	2025	18:52:00	Newport News	EEUU	Triángulo
3	1	2025	18:48:00	Kiunga	Papua New Guinea	Triángulo
2	1	2025	19:02:00	Greater Sudbury	Canadá	Triángulo
1	1	2025	18:00:00	Chambersburg	EEUU	Triángulo
1	1	2025	17:30:00	No especificado	Reino Unido	Triángulo
30	12	2024	22:15	Gilbert	EEUU	Triángulo
30	12	2024	5:54	Pottstown	EEUU	Triángulo
28	12	2024	15:00	San David	EEUU	Triángulo
27	12	2024	20:00	Toronto	Canadá	Triángulo
27	12	2024	19:05	Keller	EEUU	Triángulo
25	12	2024	1:08	Tenango	México	Triángulo
24	12	2024	21:00	Concord	EEUU	Triángulo
23	12	2024	22:40	Biel/Bienne	Suiza	Triángulo
22	12	2024	21:00	Fuerte Scott	EEUU	Triángulo
21	12	2024	10:53	Bosansko Grahovo	Bosnia y Herzegovina	Triángulo
21	12	2024	6:35	Coyote	EEUU	Triángulo
20	12	2024	22:04	Barreiro	Portugal	Triángulo
20	12	2024	20:10	Mirandola	Italia	Triángulo
20	12	2024	19:30	No especificado	Brasil	Triángulo
19	12	2024	21:12	No especificado	Brasil	Triángulo
19	12	2024	6:30	Piscataway	EEUU	Triángulo
18	12	2024	22:54	Fort Wayne	EEUU	Triángulo
18	12	2024	21:30	Leavenworth	EEUU	Triángulo
18	12	2024	20:00	Mount Vernon	EEUU	Triángulo
18	12	2024	19:30	Municipio de Manalapan	EEUU	Triángulo
18	12	2024	18:19	Lynnwood	EEUU	Triángulo
18	12	2024	18:12	Port Orchard	EEUU	Triángulo
18	12	2024	1:22	Colón	EEUU	Triángulo
17	12	2024	23:56	Teresina	Brasil	Triángulo
17	12	2024	22:37	Solitarios	Grecia	Triángulo
17	12	2024	21:00	Templo	EEUU	Triángulo
17	12	2024	21:00	No especificado	Brasil	Triángulo
17	12	2024	17:30	Belén	EEUU	Triángulo
17	12	2024	16:51	Hume	EEUU	Triángulo
17	12	2024	15:55	No especificado	Estonia	Triángulo
17	12	2024	6:58	Snohomish	EEUU	Triángulo
16	12	2024	19:00	Brevard	EEUU	Triángulo
16	12	2024	15:55	Pacífico	EEUU	Triángulo
16	12	2024	8:20	Playa Cocoa	EEUU	Triángulo
15	12	2024	19:00	Nueva Bretaña	EEUU	Triángulo
15	12	2024	0:20	Бяла	Bulgaria	Triángulo
14	12	2024	21:55	Municipio de Pennsauken	EEUU	Triángulo
14	12	2024	21:30	Dauin	Filipinas	Triángulo
14	12	2024	21:15	Playa Old Orchard	EEUU	Triángulo
14	12	2024	19:32	Rosedale	EEUU	Triángulo
14	12	2024	5:40	Florencia	EEUU	Triángulo
13	12	2024	22:36	Rey de Prusia	EEUU	Triángulo
13	12	2024	19:30	Leesburg	EEUU	Triángulo
13	12	2024	18:58	Middletown	EEUU	Triángulo
13	12	2024	17:51	Sarnia	Canadá	Triángulo
13	12	2024	17:50	Pittsfield	EEUU	Triángulo
13	12	2024	17:47	No especificado	Brasil	Triángulo
13	12	2024	17:20	Minneapolis	EEUU	Triángulo
13	12	2024	2:30	Víctor Rosales	México	Triángulo
12	12	2024	20:40:00	Wadsworth	EEUU	Triángulo
12	12	2024	19:45:00	Radcliff	EEUU	Triángulo
12	12	2024	19:15:00	Alianza	EEUU	Triángulo
12	12	2024	19:00:00	Minneapolis	EEUU	Triángulo
12	12	2024	19:00:00	Aurora	EEUU	Triángulo
12	12	2024	17:45:00	Powhatan	EEUU	Triángulo
12	12	2024	16:39:00	Wrightstown	EEUU	Triángulo
12	12	2024	6:50:00	Troy	EEUU	Triángulo
11	12	2024	20:13:00	Ciudad de Haltom	EEUU	Triángulo
11	12	2024	1:50:00	Ash Flat	EEUU	Triángulo
10	12	2024	21:30:00	Albuquerque	EEUU	Triángulo
10	12	2024	21:15:00	Greenwood	EEUU	Triángulo
10	12	2024	17:45:00	Carlsbad	EEUU	Triángulo
9	12	2024	23:20:00	Marina del Rey	EEUU	Triángulo
9	12	2024	16:42:00	Homewood	EEUU	Triángulo
8	12	2024	3:45:00	Gary	EEUU	Triángulo
7	12	2024	21:15:00	Glasgow	EEUU	Triángulo
7	12	2024	12:19:00	Municipio de South Brunswick	EEUU	Triángulo
6	12	2024	19:03:00	Phillipsburg	EEUU	Triángulo
6	12	2024	17:25:00	San José	EEUU	Triángulo
5	12	2024	21:43:00	Tomball	EEUU	Triángulo
5	12	2024	20:21:00	Maumee	EEUU	Triángulo
5	12	2024	19:55:00	Saddlebrooke	EEUU	Triángulo
5	12	2024	18:30:00	Gastonia	EEUU	Triángulo
5	12	2024	17:48:00	Jersey City	EEUU	Triángulo
5	12	2024	2:00:00	Ehrenberg	EEUU	Triángulo
4	12	2024	22:03:00	Prattville	EEUU	Triángulo
4	12	2024	21:56:00	Hinsdale	EEUU	Triángulo
4	12	2024	18:22:00	Berea	EEUU	Triángulo
4	12	2024	18:20:00	Glenview	EEUU	Triángulo
4	12	2024	12:45:00	Valle Dorado	EEUU	Triángulo
4	12	2024	6:10:00	Cabo Cañaveral	EEUU	Triángulo
4	12	2024	3:00:00	Ciudad de Ponca	EEUU	Triángulo
3	12	2024	22:49:00	Líbano	EEUU	Triángulo
2	12	2024	20:30:00	Rotorua	Nueva Zelanda	Triángulo
2	12	2024	19:11:00	Charlotte	EEUU	Triángulo
2	12	2024	17:50:00	Broadmoor	EEUU	Triángulo
1	12	2024	5:00:00	Colón	Panama	Triángulo
30	11	2024	12:05	Lake Wales	EEUU	Triángulo
30	11	2024	8:05	Durant	EEUU	Triángulo
30	11	2024	1:22	Fort Riley	EEUU	Triángulo
29	11	2024	20:25	Phoenix	EEUU	Triángulo
29	11	2024	19:48	Mill Bridge	EEUU	Triángulo
29	11	2024	12:30	Lacey	EEUU	Triángulo
27	11	2024	23:30	Ballycarry	Reino Unido	Triángulo
26	11	2024	18:10	Chattogram	Bangladesh	Triángulo
26	11	2024	16:43	West Richland	EEUU	Triángulo
26	11	2024	15:15	Schriever	EEUU	Triángulo
26	11	2024	2:53	Springfield	EEUU	Triángulo
25	11	2024	2:14	Myrtle Beach	EEUU	Triángulo
24	11	2024	19:15	Playa de Fort Walton	EEUU	Triángulo
23	11	2024	4:45	Conway	EEUU	Triángulo
22	11	2024	17:25	Fayetteville	EEUU	Triángulo
21	11	2024	18:37	Chicopee	EEUU	Triángulo
