DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
22	11	2025	20:11	Colón	EEUU	Cambiante
18	11	2025	0:10	No especificado	México	Cambiante
17	11	2025	19:58	Kirkintilloch	Reino Unido	Cambiante
16	11	2025	19:20	Victoria	Canadá	Cambiante
14	11	2025	21:00	Ocala	EEUU	Cambiante
14	11	2025	15:07	Byron	EEUU	Cambiante
12	11	2025	21:25:00	Homewood	EEUU	Cambiante
12	11	2025	20:30:00	Ashern	Canadá	Cambiante
10	11	2025	23:11:00	Bloomington	EEUU	Cambiante
10	11	2025	9:13:00	Antioch	EEUU	Cambiante
8	11	2025	18:45:00	Mount Shasta	EEUU	Cambiante
8	11	2025	6:30:00	Green Cove Springs	EEUU	Cambiante
8	11	2025	6:12:00	Coleman	EEUU	Cambiante
7	11	2025	22:35:00	Lompoc	EEUU	Cambiante
6	11	2025	16:50:00	Calgary	Canadá	Cambiante
5	11	2025	18:00:00	Denver	EEUU	Cambiante
4	11	2025	18:10:00	No especificado	Canadá	Cambiante
4	11	2025	18:04:00	Brewster	EEUU	Cambiante
4	11	2025	18:00:00	Cheshire	EEUU	Cambiante
2	11	2025	18:00:00	Riverton	EEUU	Cambiante
2	11	2025	1:15:00	Land O' Lakes	EEUU	Cambiante
31	10	2025	7:40	Edison	EEUU	Cambiante
31	10	2025	1:09	Prospect	EEUU	Cambiante
30	10	2025	17:30	Cocoa	EEUU	Cambiante
30	10	2025	17:05	Franconia	EEUU	Cambiante
29	10	2025	19:00	Scotts Valley	EEUU	Cambiante
27	10	2025	20:00	Colleyville	EEUU	Cambiante
24	10	2025	21:30	Kitty Hawk	EEUU	Cambiante
24	10	2025	20:45	River Falls	EEUU	Cambiante
20	10	2025	21:30	St. Petersburg	EEUU	Cambiante
20	10	2025	18:33	No especificado	EEUU	Cambiante
19	10	2025	3:30	Holiday Beach	EEUU	Cambiante
16	10	2025	12:10	Jackson	EEUU	Cambiante
16	10	2025	1:00	Colón	EEUU	Cambiante
15	10	2025	23:00	Sims	EEUU	Cambiante
15	10	2025	21:16	Al Hofuf	Arabia Saudí	Cambiante
14	10	2025	8:15	San Petersburgo	EEUU	Cambiante
13	10	2025	21:32	Sarasota	EEUU	Cambiante
13	10	2025	19:27	Doctor Phillips	EEUU	Cambiante
7	10	2025	18:48:00	Yakima	EEUU	Cambiante
6	10	2025	20:04:00	Weesp	Países Bajos	Cambiante
5	10	2025	21:19:00	Joplin	EEUU	Cambiante
4	10	2025	0:00:00	Tukwila	EEUU	Cambiante
3	10	2025	8:50:00	No especificado	No especificado	Cambiante
2	10	2025	6:02:00	Weesp	Países Bajos	Cambiante
30	9	2025	13:18	Seattle	EEUU	Cambiante
30	9	2025	0:50	No especificado	No especificado	Cambiante
28	9	2025	21:00	Elmira	EEUU	Cambiante
28	9	2025	20:45	Sault Ste. Marie	Canadá	Cambiante
26	9	2025	20:15	Raymond	EEUU	Cambiante
24	9	2025	21:40	Norfolk	EEUU	Cambiante
24	9	2025	21:40	Temecula	EEUU	Cambiante
23	9	2025	23:00	Šilalė	Lituania	Cambiante
23	9	2025	21:20	Guyton	EEUU	Cambiante
23	9	2025	21:00	Portsmouth	EEUU	Cambiante
23	9	2025	16:48	Manistee	EEUU	Cambiante
22	9	2025	20:35	Bemidji	EEUU	Cambiante
21	9	2025	15:14	Mansión Langhorne	EEUU	Cambiante
20	9	2025	0:15	Rozet	EEUU	Cambiante
17	9	2025	3:17	Bedford	EEUU	Cambiante
14	9	2025	15:20	Wilmington	EEUU	Cambiante
14	9	2025	4:00	West Carrollton	EEUU	Cambiante
10	9	2025	10:15:00	Colón	EEUU	Cambiante
8	9	2025	19:05:00	Trenton	EEUU	Cambiante
6	9	2025	17:30:00	Ciudad del Cabo	Sudáfrica	Cambiante
1	9	2025	23:28:00	Elmira	EEUU	Cambiante
1	9	2025	21:00:00	Kokowal	India	Cambiante
27	8	2025	22:30	Nueva York	EEUU	Cambiante
26	8	2025	5:00	Dublín	Irlanda	Cambiante
24	8	2025	20:01	Minneapolis	EEUU	Cambiante
22	8	2025	21:45	Leechburg	EEUU	Cambiante
20	8	2025	21:00	Waco	EEUU	Cambiante
20	8	2025	18:20	Weesp	Países Bajos	Cambiante
15	8	2025	21:14	Waterboro	EEUU	Cambiante
13	8	2025	19:40	Albuquerque	EEUU	Cambiante
13	8	2025	4:30	Mesa	EEUU	Cambiante
12	8	2025	22:35:00	Mechanicsburg	EEUU	Cambiante
11	8	2025	20:47:00	Medfield	EEUU	Cambiante
11	8	2025	4:30:00	Leitchfield	EEUU	Cambiante
10	8	2025	16:06:00	Burnaby	Canadá	Cambiante
10	8	2025	11:15:00	Claymont	EEUU	Cambiante
9	8	2025	15:07:00	El Cajón	EEUU	Cambiante
9	8	2025	11:42:00	Doylestown	EEUU	Cambiante
8	8	2025	10:28:00	Thorpe End	Reino Unido	Cambiante
2	8	2025	20:50:00	Easton	EEUU	Cambiante
27	7	2025	19:35	Minneapolis	EEUU	Cambiante
24	7	2025	17:20	Khumaga	Botsuana	Cambiante
21	7	2025	21:50	Alexander	EEUU	Cambiante
21	7	2025	21:01	Palma	España	Cambiante
19	7	2025	22:36	Austin	EEUU	Cambiante
18	7	2025	3:00	Newport	Reino Unido	Cambiante
13	7	2025	19:00	Redmond	EEUU	Cambiante
11	7	2025	23:45:00	Orlando	EEUU	Cambiante
11	7	2025	4:45:00	Ciudad de Wolfe	EEUU	Cambiante
6	7	2025	15:48:00	California	EEUU	Cambiante
5	7	2025	20:54:00	Tumwater	EEUU	Cambiante
5	7	2025	12:05:00	Chilocuno	EEUU	Cambiante
4	7	2025	21:18:00	Kings Park	EEUU	Cambiante
1	7	2025	23:15:00	San Jorge	EEUU	Cambiante
1	7	2025	20:30:00	Tabuk	Arabia Saudí	Cambiante
29	6	2025	11:53	Caminata en Susurros	EEUU	Cambiante
22	6	2025	21:30	Montrose	EEUU	Cambiante
21	6	2025	15:55	Gorham	EEUU	Cambiante
20	6	2025	15:45	Urmia	Irán	Cambiante
8	6	2025	10:31:00	Mesa	EEUU	Cambiante
7	6	2025	21:30:00	Sheridan	EEUU	Cambiante
7	6	2025	19:00:00	Iwantja	Australia	Cambiante
6	6	2025	18:07:00	Raymore	EEUU	Cambiante
1	6	2025	12:57:00	Jersey City	EEUU	Cambiante
1	6	2025	0:30:00	Phoenix	EEUU	Cambiante
31	5	2025	12:11	Los Ángeles	EEUU	Cambiante
30	5	2025	23:30	Turón	EEUU	Cambiante
30	5	2025	22:39	Portland	EEUU	Cambiante
25	5	2025	22:22	Bluff	EEUU	Cambiante
24	5	2025	22:13	Las Palmeras	España	Cambiante
24	5	2025	20:30	Centeno	EEUU	Cambiante
23	5	2025	21:30	Shelbyville	EEUU	Cambiante
20	5	2025	21:44	Muscatina	EEUU	Cambiante
17	5	2025	21:55	Charlotte	EEUU	Cambiante
13	5	2025	20:00	Folsom	EEUU	Cambiante
12	5	2025	23:40:00	Blackpool	Reino Unido	Cambiante
11	5	2025	19:15:00	Minneapolis	EEUU	Cambiante
9	5	2025	1:52:00	Lahaina	EEUU	Cambiante
7	5	2025	21:31:00	Daniel	EEUU	Cambiante
7	5	2025	19:40:00	Deltona	EEUU	Cambiante
6	5	2025	21:30:00	Inverness	EEUU	Cambiante
6	5	2025	8:15:00	Richmond	Canadá	Cambiante
2	5	2025	21:35:00	Okeechobee	EEUU	Cambiante
1	5	2025	21:50:00	Orlando	EEUU	Cambiante
29	4	2025	7:47	Willow Grove	EEUU	Cambiante
27	4	2025	21:30	Veintinueve Palmas	EEUU	Cambiante
26	4	2025	0:53	Paraíso	EEUU	Cambiante
20	4	2025	5:25	Santa Bárbara	EEUU	Cambiante
20	4	2025	4:33	Atenas	EEUU	Cambiante
18	4	2025	20:30	Berlín	EEUU	Cambiante
15	4	2025	21:15	Covington	EEUU	Cambiante
14	4	2025	23:22	Playa Flagler	EEUU	Cambiante
13	4	2025	19:50	Playa Holmes	EEUU	Cambiante
12	4	2025	21:15:00	Gran Sudbury	Canadá	Cambiante
9	4	2025	22:07:00	Ciudad del Bosque	EEUU	Cambiante
9	4	2025	1:30:00	Killeen	EEUU	Cambiante
7	4	2025	21:29:00	Cabo Rojo	Puerto Rico	Cambiante
7	4	2025	17:39:00	No especificado	Reino Unido	Cambiante
7	4	2025	7:25:00	Manantiales de Coral	EEUU	Cambiante
6	4	2025	20:30:00	Hyde	Reino Unido	Cambiante
4	4	2025	21:43:00	Coxsackie	EEUU	Cambiante
31	3	2025	21:58	Orlando	EEUU	Cambiante
25	3	2025	23:12	Toledo	EEUU	Cambiante
24	3	2025	22:30	Lancaster	EEUU	Cambiante
24	3	2025	20:06	Consett	Reino Unido	Cambiante
24	3	2025	19:54	Carmarthen	Reino Unido	Cambiante
21	3	2025	17:48	Arroyo de la Montaña	EEUU	Cambiante
14	3	2025	23:50	Los Ángeles	EEUU	Cambiante
12	3	2025	23:40:00	O'Fallon	EEUU	Cambiante
11	3	2025	3:50:00	St. Louis	EEUU	Cambiante
9	3	2025	17:40:00	Martinsburg	EEUU	Cambiante
7	3	2025	14:30:00	Honolulu	EEUU	Cambiante
6	3	2025	20:36:00	Springfield	EEUU	Cambiante
6	3	2025	20:00:00	Vashon	EEUU	Cambiante
6	3	2025	19:02:00	Amanecer	EEUU	Cambiante
6	3	2025	18:56:00	Playa West Palm	EEUU	Cambiante
6	3	2025	18:40:00	Playa Delray	EEUU	Cambiante
6	3	2025	18:40:00	Doral	EEUU	Cambiante
4	3	2025	18:51:00	Oeste	EEUU	Cambiante
1	3	2025	20:10:00	No especificado	México	Cambiante
27	2	2025	19:26	Yakima	EEUU	Cambiante
26	2	2025	18:30	Bridgeport	EEUU	Cambiante
25	2	2025	20:06	Liverpool	Reino Unido	Cambiante
25	2	2025	20:05	Liverpool	Reino Unido	Cambiante
23	2	2025	20:17	Columbia	EEUU	Cambiante
20	2	2025	20:45	Punta Cana	República Dominicana	Cambiante
18	2	2025	15:00	Abingdon	EEUU	Cambiante
17	2	2025	19:30	Pozo de piñones	EEUU	Cambiante
17	2	2025	19:00	Bradford	EEUU	Cambiante
17	2	2025	0:45	Hamburgo	EEUU	Cambiante
15	2	2025	12:52	Bellevue	EEUU	Cambiante
14	2	2025	19:30	Villa Rica	EEUU	Cambiante
14	2	2025	7:20	Tanner	EEUU	Cambiante
12	2	2025	21:40:00	Vista de luces	Australia	Cambiante
10	2	2025	18:13:00	Merced	EEUU	Cambiante
10	2	2025	1:00:00	Auckland	Nueva Zelanda	Cambiante
8	2	2025	17:50:00	Brownsville	EEUU	Cambiante
8	2	2025	17:35:00	Glendale	EEUU	Cambiante
6	2	2025	1:10:00	Saint Croix	Canadá	Cambiante
5	2	2025	20:09:00	Vaughan	Canadá	Cambiante
4	2	2025	19:56:00	Cataratas de Granito	EEUU	Cambiante
2	2	2025	22:00:00	Arden	EEUU	Cambiante
1	2	2025	17:23:00	Allen	EEUU	Cambiante
31	1	2025	8:31	Taylor Mill	EEUU	Cambiante
30	1	2025	18:45	Paterson	EEUU	Cambiante
30	1	2025	7:48	Sfântu Gheorghe	Rumanía	Cambiante
27	1	2025	21:00	Santo André	Brasil	Cambiante
27	1	2025	8:15	Sebastopol	Australia	Cambiante
26	1	2025	17:00	Azle	EEUU	Cambiante
26	1	2025	3:33	Daphne	EEUU	Cambiante
22	1	2025	21:26	San Antonio	EEUU	Cambiante
22	1	2025	20:38	Río Belle	Canadá	Cambiante
21	1	2025	18:18	Anaheim	EEUU	Cambiante
19	1	2025	21:02	Chandler	EEUU	Cambiante
19	1	2025	3:00	Puerto St. Lucie	EEUU	Cambiante
17	1	2025	19:20	Norwalk	EEUU	Cambiante
17	1	2025	17:50	Milwaukee	EEUU	Cambiante
16	1	2025	21:00	Kilgore	EEUU	Cambiante
16	1	2025	19:45	Palm Coast	EEUU	Cambiante
16	1	2025	17:19	Pemberton	EEUU	Cambiante
15	1	2025	19:30	Parque Forestal	EEUU	Cambiante
14	1	2025	21:30	Knutsford	Reino Unido	Cambiante
14	1	2025	20:23	Brinkley	EEUU	Cambiante
13	1	2025	18:03	Lago Crystal	EEUU	Cambiante
10	1	2025	22:57:00	Phillipsburg	EEUU	Cambiante
10	1	2025	13:00:00	Toms River	EEUU	Cambiante
10	1	2025	3:15:00	Lago Loon	EEUU	Cambiante
9	1	2025	21:00:00	Charleston	EEUU	Cambiante
9	1	2025	20:49:00	Statesboro	EEUU	Cambiante
8	1	2025	19:29:00	Lawrenceville	EEUU	Cambiante
7	1	2025	21:45:00	Mateus Leme	Brasil	Cambiante
4	1	2025	23:50:00	Gilroy	EEUU	Cambiante
4	1	2025	22:00:00	Sparks	EEUU	Cambiante
4	1	2025	18:15:00	Joplin	EEUU	Cambiante
4	1	2025	1:41:00	London	EEUU	Cambiante
3	1	2025	23:54:00	Tampa	EEUU	Cambiante
1	1	2025	21:56:00	Rumney	EEUU	Cambiante
1	1	2025	21:48:00	Evesham	EEUU	Cambiante
30	12	2024	20:26	Kalamazoo	EEUU	Cambiante
30	12	2024	18:34	Lewis	EEUU	Cambiante
30	12	2024	17:30	Raleigh	EEUU	Cambiante
30	12	2024	2:04	Scriba	EEUU	Cambiante
30	12	2024	1:00	MUKURWE-INI	Kenya	Cambiante
29	12	2024	22:20	Birch Tree	EEUU	Cambiante
29	12	2024	21:57	Springfield	EEUU	Cambiante
27	12	2024	2:00	Betty's Bay	Sudáfrica	Cambiante
26	12	2024	12:00	Klein	EEUU	Cambiante
26	12	2024	12:00	Maurice	EEUU	Cambiante
26	12	2024	1:00	Puente Antiguo	EEUU	Cambiante
23	12	2024	18:00	Salt Lake City	EEUU	Cambiante
23	12	2024	10:30	Ciudad de Nevada	EEUU	Cambiante
22	12	2024	22:38	Oregón	EEUU	Cambiante
22	12	2024	19:00	San Diego	EEUU	Cambiante
22	12	2024	17:49	Sulina	Rumanía	Cambiante
21	12	2024	18:00	Salvador	Brasil	Cambiante
21	12	2024	17:43	No especificado	No especificado	Cambiante
20	12	2024	19:13	Colina de la Casa de la Moneda	EEUU	Cambiante
19	12	2024	17:40	Ottawa	Canadá	Cambiante
19	12	2024	17:29	No especificado	EEUU	Cambiante
18	12	2024	19:30	Minneapolis	EEUU	Cambiante
18	12	2024	19:30	Minneapolis	EEUU	Cambiante
18	12	2024	6:03	Goshen	EEUU	Cambiante
17	12	2024	21:15	Middletown	EEUU	Cambiante
17	12	2024	19:00	Norwalk	EEUU	Cambiante
16	12	2024	22:46	New Ross	Irlanda	Cambiante
16	12	2024	22:00	Sterling Heights	EEUU	Cambiante
13	12	2024	21:36	Venecia	EEUU	Cambiante
13	12	2024	21:20	Strathpine	Australia	Cambiante
13	12	2024	19:20	Esparta	EEUU	Cambiante
12	12	2024	21:30:00	Greencastle	EEUU	Cambiante
12	12	2024	18:00:00	Randolph	EEUU	Cambiante
12	12	2024	9:42:00	Poole	EEUU	Cambiante
12	12	2024	5:00:00	Hilliard	EEUU	Cambiante
11	12	2024	22:45:00	Alturas coloniales	EEUU	Cambiante
11	12	2024	21:45:00	Príncipe Federico	EEUU	Cambiante
11	12	2024	17:32:00	Palos Heights	EEUU	Cambiante
10	12	2024	6:50:00	Morinville	Canadá	Cambiante
9	12	2024	21:00:00	Shady Cove	EEUU	Cambiante
7	12	2024	0:12:00	Bradenton	EEUU	Cambiante
6	12	2024	2:11:00	Viena	EEUU	Cambiante
4	12	2024	19:26:00	Lakewood	EEUU	Cambiante
3	12	2024	18:00:00	Port Orchard	EEUU	Cambiante
3	12	2024	5:00:00	Springdale	EEUU	Cambiante
2	12	2024	21:37:00	Kanpur	India	Cambiante
1	12	2024	18:54:00	Roanoke	EEUU	Cambiante
29	11	2024	17:30	Freetown	EEUU	Cambiante
28	11	2024	7:33	Oslo	Noruega	Cambiante
26	11	2024	19:50	Berkeley	EEUU	Cambiante
26	11	2024	19:10	Mansfield	EEUU	Cambiante
26	11	2024	17:00	Tobyhanna	EEUU	Cambiante
25	11	2024	23:00	Glen Parva	Reino Unido	Cambiante
23	11	2024	19:38	Blackstone	EEUU	Cambiante
20	11	2024	11:15	Napavine	EEUU	Cambiante
20	11	2024	10:01	Irvine	EEUU	Cambiante
19	11	2024	18:13	No especificado	Sint Maarten	Cambiante
18	11	2024	20:01	Clare	EEUU	Cambiante
15	11	2024	6:55	Lothian	EEUU	Cambiante
14	11	2024	18:50	Mexborough	Reino Unido	Cambiante
13	11	2024	18:18	Austin	EEUU	Cambiante
12	11	2024	20:00:00	Pezuña negra	EEUU	Cambiante
11	11	2024	20:23:00	Calera	EEUU	Cambiante
11	11	2024	17:15:00	Playa Newport	EEUU	Cambiante
9	11	2024	6:54:00	San Diego	EEUU	Cambiante
7	11	2024	1:08:00	Scappoose	EEUU	Cambiante
4	11	2024	21:40:00	Isla Hilton Head	EEUU	Cambiante
31	10	2024	13:42	Chihuahua	México	Cambiante
31	10	2024	0:30	Santa Ana	EEUU	Cambiante
30	10	2024	11:03	Belmont	Australia	Cambiante
30	10	2024	6:30	Tenafly	EEUU	Cambiante
28	10	2024	2:53	Santa Rosa	EEUU	Cambiante
27	10	2024	22:46	Henrico	EEUU	Cambiante
26	10	2024	23:00	Austin	EEUU	Cambiante
25	10	2024	15:18	Harare	Zimbabue	Cambiante
22	10	2024	19:40	Hebrón	EEUU	Cambiante
22	10	2024	19:23	Greenfield	EEUU	Cambiante
22	10	2024	19:14	Tredegar	Reino Unido	Cambiante
20	10	2024	14:37	Nashville	EEUU	Cambiante
17	10	2024	12:59	Kalmar	Suecia	Cambiante
16	10	2024	19:00	Ciudad del Sol	EEUU	Cambiante
16	10	2024	14:40	No especificado	Vietnam	Cambiante
15	10	2024	18:39	Colorado Springs	EEUU	Cambiante
15	10	2024	5:00	Pradera Eden	EEUU	Cambiante
14	10	2024	14:50	Pittsburg	EEUU	Cambiante
14	10	2024	9:20	Furlong	EEUU	Cambiante
14	10	2024	3:18	Presque Isle	EEUU	Cambiante
12	10	2024	23:11:00	Petersburgo Este	EEUU	Cambiante
10	10	2024	19:30:00	Westport	EEUU	Cambiante
10	10	2024	3:42:00	Mendenhall	EEUU	Cambiante
8	10	2024	15:50:00	Barton City	EEUU	Cambiante
5	10	2024	3:17:00	Dallas	EEUU	Cambiante
3	10	2024	21:45:00	Eloy	EEUU	Cambiante
2	10	2024	3:30:00	Southbury	EEUU	Cambiante
1	10	2024	23:05:00	West Allis	EEUU	Cambiante
1	10	2024	21:36:00	Pine Mountain Club	EEUU	Cambiante
30	9	2024	22:00	Calgary	Canadá	Cambiante
29	9	2024	1:30	Little Rock	EEUU	Cambiante
25	9	2024	22:10	Meade	EEUU	Cambiante
25	9	2024	21:01	Columbiana	EEUU	Cambiante
25	9	2024	21:01	No especificado	EEUU	Cambiante
24	9	2024	12:40	Pine Mountain Club	EEUU	Cambiante
23	9	2024	21:08	Sunnyside	EEUU	Cambiante
20	9	2024	23:30	Alpena	EEUU	Cambiante
19	9	2024	21:44	Gilroy	EEUU	Cambiante
18	9	2024	4:43	Conway	EEUU	Cambiante
16	9	2024	18:43	Montreal	Canadá	Cambiante
16	9	2024	15:23	Manchester Center	EEUU	Cambiante
15	9	2024	18:06	Brighton and Hove	Reino Unido	Cambiante
14	9	2024	19:41	Oklahoma City	EEUU	Cambiante
13	9	2024	20:02	Poland	EEUU	Cambiante
12	9	2024	20:08:00	Glendale	EEUU	Cambiante
11	9	2024	19:53:00	Playa de Point Pleasant	EEUU	Cambiante
10	9	2024	5:30:00	Thomaston	EEUU	Cambiante
2	9	2024	0:20:00	Chelyan	EEUU	Cambiante
1	9	2024	23:19:00	Olancha	EEUU	Cambiante
1	9	2024	1:33:00	Lago Stevens	EEUU	Cambiante
31	8	2024	22:42	Lago Miller	Canadá	Cambiante
31	8	2024	22:22	Barrington	EEUU	Cambiante
30	8	2024	1:12	Hessdalen	Noruega	Cambiante
24	8	2024	23:00	Goshen	EEUU	Cambiante
24	8	2024	11:34	Aguas Calientes	Perú	Cambiante
20	8	2024	1:30	North Augusta	EEUU	Cambiante
19	8	2024	19:51	Bowie	EEUU	Cambiante
18	8	2024	16:30	Anacortes	EEUU	Cambiante
15	8	2024	13:00	Rochester	EEUU	Cambiante
13	8	2024	3:45	Berlín	EEUU	Cambiante
8	8	2024	1:30:00	Hemel Hempstead	Reino Unido	Cambiante
7	8	2024	15:13:00	Lipan	EEUU	Cambiante
5	8	2024	12:53:00	Monaca	EEUU	Cambiante
3	8	2024	20:39:00	Holley	EEUU	Cambiante
3	8	2024	1:53:00	Roswell	EEUU	Cambiante
2	8	2024	23:30:00	McDaniels	EEUU	Cambiante
1	8	2024	22:15:00	Weedville	EEUU	Cambiante
1	8	2024	3:57:00	Boise	EEUU	Cambiante
31	7	2024	23:29	Exton	EEUU	Cambiante
30	7	2024	22:36	San Diego	EEUU	Cambiante
28	7	2024	4:00	Lake Charles	EEUU	Cambiante
13	7	2024	15:00	Minneapolis	EEUU	Cambiante
9	7	2024	23:19:00	Oberstdorf	Alemania	Cambiante
5	7	2024	17:00:00	Municipio de Middletown	EEUU	Cambiante
4	7	2024	20:15:00	Chicago	EEUU	Cambiante
30	6	2024	2:40	Ottsville	EEUU	Cambiante
29	6	2024	9:21	Nápoles	EEUU	Cambiante
27	6	2024	20:15	Patterson	EEUU	Cambiante
25	6	2024	5:50	San José	EEUU	Cambiante
22	6	2024	21:34	Knox	EEUU	Cambiante
17	6	2024	23:14	Bainbridge	EEUU	Cambiante
11	6	2024	22:23:00	Cookeville	EEUU	Cambiante
10	6	2024	21:00:00	Ocala	EEUU	Cambiante
5	6	2024	0:02:00	Lakewood	EEUU	Cambiante
3	6	2024	6:10:00	Nashville	EEUU	Cambiante
3	6	2024	1:37:00	Ciudad Maratón	EEUU	Cambiante
29	5	2024	12:22	Milford	EEUU	Cambiante
23	5	2024	21:00	Ciudad Catedral	EEUU	Cambiante
22	5	2024	21:10	Tempe	EEUU	Cambiante
22	5	2024	21:05	Gilbert	EEUU	Cambiante
17	5	2024	18:12	Denver	EEUU	Cambiante
11	5	2024	16:30:00	Tacoma	EEUU	Cambiante
9	5	2024	20:00:00	No especificado	Chile	Cambiante
9	5	2024	15:25:00	Louisville	EEUU	Cambiante
6	5	2024	13:16:00	Lago Good Hope	Canadá	Cambiante
29	4	2024	18:15	Clinton	EEUU	Cambiante
28	4	2024	22:00	Suwanee	EEUU	Cambiante
25	4	2024	21:00	Goodyear	EEUU	Cambiante
24	4	2024	22:00	Brookings	EEUU	Cambiante
22	4	2024	22:15	Norte de Bergen	EEUU	Cambiante
21	4	2024	15:50	Honolulu	EEUU	Cambiante
20	4	2024	21:38	Los Ángeles	EEUU	Cambiante
20	4	2024	20:53	St. Louis	EEUU	Cambiante
17	4	2024	2:37	Planos de Burlington	EEUU	Cambiante
16	4	2024	23:37	Bangor	Reino Unido	Cambiante
12	4	2024	20:31:00	Tulsa	EEUU	Cambiante
12	4	2024	20:11:00	Phoenix	EEUU	Cambiante
12	4	2024	11:51:00	Keyport	EEUU	Cambiante
10	4	2024	23:46:00	Dos Palos	EEUU	Cambiante
9	4	2024	21:00:00	Santa Rosa	EEUU	Cambiante
9	4	2024	20:00:00	Puerto del lago	EEUU	Cambiante
8	4	2024	13:53:00	Alabastro	EEUU	Cambiante
8	4	2024	1:23:00	Municipio de Berlín con carta	EEUU	Cambiante
5	4	2024	11:47:00	Leipzig	Alemania	Cambiante
3	4	2024	21:00:00	Bluffton	EEUU	Cambiante
3	4	2024	9:30:00	Ginebra	EEUU	Cambiante
2	4	2024	20:35:00	Bancos de músculos	EEUU	Cambiante
25	3	2024	22:50	Weare	EEUU	Cambiante
25	3	2024	20:30	Austin	EEUU	Cambiante
25	3	2024	20:22	Katy	EEUU	Cambiante
25	3	2024	20:16	Waco	EEUU	Cambiante
21	3	2024	20:00	Orland	EEUU	Cambiante
16	3	2024	12:15	Spokane	EEUU	Cambiante
15	3	2024	20:20	Isla Bainbridge	EEUU	Cambiante
12	3	2024	11:00:00	Platteville	EEUU	Cambiante
10	3	2024	20:30:00	Hermanus	Sudáfrica	Cambiante
6	3	2024	21:27:00	Marlborough	Reino Unido	Cambiante
5	3	2024	1:30:00	Evanston	Canadá	Cambiante
4	3	2024	18:35:00	Albuquerque	EEUU	Cambiante
24	2	2024	3:05	Kamiah	EEUU	Cambiante
20	2	2024	19:06	Boise	EEUU	Cambiante
14	2	2024	19:25	Canton	EEUU	Cambiante
14	2	2024	19:23	Endicott	EEUU	Cambiante
14	2	2024	17:50	Laguna Niguel	EEUU	Cambiante
9	2	2024	8:27:00	Pleasant View	EEUU	Cambiante
5	2	2024	23:00:00	Natrona Heights	EEUU	Cambiante
5	2	2024	16:00:00	Kinston	EEUU	Cambiante
4	2	2024	8:04:00	Comanche	EEUU	Cambiante
28	1	2024	21:59	Lake Forest	EEUU	Cambiante
28	1	2024	20:15	Palm Beach	EEUU	Cambiante
28	1	2024	20:12	Jupiter Island	EEUU	Cambiante
28	1	2024	16:50	San Jose	EEUU	Cambiante
20	1	2024	21:00	Tampa	EEUU	Cambiante
18	1	2024	20:42	Albany	EEUU	Cambiante
18	1	2024	19:30	Vika	Suecia	Cambiante
16	1	2024	6:30	Aberdeen	EEUU	Cambiante
13	1	2024	0:04	Travelers Rest	EEUU	Cambiante
10	1	2024	21:15:00	Spokane	EEUU	Cambiante
