DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
31	5	2025	6:00	Berea	EEUU	Cilindro
30	5	2025	20:30	Colorado Springs	EEUU	Cilindro
24	5	2025	15:55	Chicago	EEUU	Cilindro
13	5	2025	8:52	Marysville	EEUU	Cilindro
3	5	2025	15:25:00	Southampton	United Kingdom	Cilindro
2	5	2025	18:59:00	Killingworth	EEUU	Cilindro
1	5	2025	22:30:00	Faber	EEUU	Cilindro
1	5	2025	22:29:00	Rayville	EEUU	Cilindro
1	5	2025	12:35:00	Ciudad del Sol	EEUU	Cilindro
29	4	2025	20:27	Huntsville	EEUU	Cilindro
16	4	2025	17:39	Carrollton	EEUU	Cilindro
12	4	2025	21:13:00	Hialeah	EEUU	Cilindro
9	4	2025	20:10:00	Waterville	Canadá	Cilindro
3	4	2025	10:06:00	Los Ángeles	EEUU	Cilindro
29	3	2025	19:50	Richmond	EEUU	Cilindro
28	3	2025	19:23	Aurora	EEUU	Cilindro
22	3	2025	2:45	Portsmouth	Reino Unido	Cilindro
16	3	2025	12:00	Broussard	EEUU	Cilindro
13	3	2025	22:31	Excelsior Springs	EEUU	Cilindro
8	3	2025	19:10:00	Londonderry	EEUU	Cilindro
21	2	2025	11:30	Lago Elsinore	EEUU	Cilindro
13	2	2025	2:50	Tampico	México	Cilindro
7	2	2025	17:38:00	Pittsburgh	EEUU	Cilindro
4	2	2025	5:15:00	Long Beach	EEUU	Cilindro
3	2	2025	20:02:00	Caloura	Portugal	Cilindro
2	2	2025	18:34:00	San Esteban	EEUU	Cilindro
31	1	2025	17:50	Nacogdoches	EEUU	Cilindro
25	1	2025	17:15	Carlsbad	EEUU	Cilindro
25	1	2025	7:29	Al Salamah	Emiratos Árabes Unidos	Cilindro
25	1	2025	7:25	um Al Quwain	Emiratos Árabes Unidos	Cilindro
20	1	2025	15:50	No especificado	Noruega	Cilindro
18	1	2025	22:58	Chicago	EEUU	Cilindro
15	1	2025	18:00	Chester	EEUU	Cilindro
13	1	2025	15:55	Rocklin	EEUU	Cilindro
8	1	2025	21:53:00	Villa Angela	Argentina	Cilindro
7	1	2025	21:45:00	Lyefjell	Noruega	Cilindro
6	1	2025	6:45:00	Ciudad Madero	México	Cilindro
3	1	2025	20:35:00	Quatre Bornes	Mauricio	Cilindro
30	12	2024	6:12	Raunds	Reino Unido	Cilindro
24	12	2024	15:34	Las Trancas	Chile	Cilindro
20	12	2024	12:27	Saltia	Australia	Cilindro
20	12	2024	12:27	Saltia	Australia	Cilindro
18	12	2024	14:00	Duluth	EEUU	Cilindro
17	12	2024	21:43	Sumaré	Brasil	Cilindro
17	12	2024	18:35	Augusta	EEUU	Cilindro
16	12	2024	23:47	Otacílio Costa	Brasil	Cilindro
16	12	2024	16:10	Whitefield	Reino Unido	Cilindro
16	12	2024	1:28	San Vicente	Argentina	Cilindro
13	12	2024	20:22	New Hartford	EEUU	Cilindro
13	12	2024	0:35	Pound Ridge	EEUU	Cilindro
11	12	2024	19:11:00	Newport News	EEUU	Cilindro
9	12	2024	21:19:00	Bowie	EEUU	Cilindro
8	12	2024	15:30:00	Houston	EEUU	Cilindro
7	12	2024	19:20:00	Atlanta	EEUU	Cilindro
6	12	2024	7:43:00	Whitehall	EEUU	Cilindro
14	11	2024	21:46	Oro	EEUU	Cilindro
13	11	2024	15:25	Clayton	EEUU	Cilindro
7	11	2024	16:00:00	Petaluma	EEUU	Cilindro
7	11	2024	8:00:00	Pittsford	EEUU	Cilindro
31	10	2024	23:00	Nimrod	EEUU	Cilindro
26	10	2024	20:00	Nueva Richmond	EEUU	Cilindro
26	10	2024	19:45	Decatur	EEUU	Cilindro
26	10	2024	19:35	Brillante	Canadá	Cilindro
22	10	2024	20:30	Federico	EEUU	Cilindro
21	10	2024	21:57	No especificado	EEUU	Cilindro
21	10	2024	9:45	Ann Arbor	EEUU	Cilindro
18	10	2024	19:11	Arivaca	EEUU	Cilindro
18	10	2024	14:34	Phoenix	EEUU	Cilindro
15	10	2024	20:25	Keller	EEUU	Cilindro
11	10	2024	1:15:00	Playa de Daytona	EEUU	Cilindro
5	10	2024	11:45:00	Louisville	EEUU	Cilindro
30	9	2024	0:08	Weirton	EEUU	Cilindro
26	9	2024	16:00	Big Sky	EEUU	Cilindro
25	9	2024	20:10	Arlington	EEUU	Cilindro
23	9	2024	6:25	Ridgway	EEUU	Cilindro
22	9	2024	19:15	No especificado	EEUU	Cilindro
22	9	2024	15:15	No especificado	EEUU	Cilindro
17	9	2024	14:25	Estación de arrecifes	EEUU	Cilindro
16	9	2024	8:30	Ebsdorfergrund	Alemania	Cilindro
13	9	2024	12:46	Glasgow	Reino Unido	Cilindro
31	8	2024	0:30	Randburg	Sudáfrica	Cilindro
28	8	2024	4:49	Windsor	EEUU	Cilindro
25	8	2024	18:08	Pembroke	EEUU	Cilindro
19	8	2024	16:15	Eugene	EEUU	Cilindro
17	8	2024	9:59	Bradenton	EEUU	Cilindro
12	8	2024	23:30:00	Westminster	EEUU	Cilindro
12	8	2024	7:35:00	San Petersburgo	EEUU	Cilindro
12	8	2024	5:09:00	Kailua-Kona	EEUU	Cilindro
11	8	2024	17:52:00	Lamar	EEUU	Cilindro
8	8	2024	6:58:00	Plattsburgh	EEUU	Cilindro
2	8	2024	2:40:00	Sagle	EEUU	Cilindro
27	7	2024	12:15	Hampstead	EEUU	Cilindro
27	7	2024	11:58	Harmar	EEUU	Cilindro
19	7	2024	23:35	Watervliet	EEUU	Cilindro
19	7	2024	18:35	Packwood	EEUU	Cilindro
17	7	2024	7:15	Granite Falls	EEUU	Cilindro
12	7	2024	20:00:00	Scarborough	EEUU	Cilindro
9	7	2024	23:55:00	Leakey	EEUU	Cilindro
1	7	2024	23:00:00	Clark Fork	EEUU	Cilindro
26	6	2024	20:43	Perry	EEUU	Cilindro
23	6	2024	21:40	Lafayette	EEUU	Cilindro
23	6	2024	21:35	Marsaskala	Malta	Cilindro
21	6	2024	21:30	Whitewater	EEUU	Cilindro
10	6	2024	20:49:00	Glennville	EEUU	Cilindro
9	6	2024	18:00:00	Sandy	EEUU	Cilindro
6	6	2024	12:39:00	Tigard	EEUU	Cilindro
5	6	2024	13:30:00	Fort Leavenworth	EEUU	Cilindro
5	6	2024	1:30:00	Isla Roca	EEUU	Cilindro
25	5	2024	20:00	Cumming	EEUU	Cilindro
25	5	2024	18:30	Delhi	EEUU	Cilindro
23	5	2024	21:15	Tucson	EEUU	Cilindro
22	5	2024	17:33	Talisay	Filipinas	Cilindro
20	5	2024	14:00	Helena	EEUU	Cilindro
17	5	2024	21:40	Preston	Reino Unido	Cilindro
16	5	2024	20:24	Atlanta	EEUU	Cilindro
12	5	2024	20:58:00	Los Médanos	México	Cilindro
11	5	2024	23:22:00	Bellingham	EEUU	Cilindro
11	5	2024	23:15:00	York	EEUU	Cilindro
7	5	2024	19:00:00	Vista de la montaña	EEUU	Cilindro
7	5	2024	11:40:00	Filadelfia	EEUU	Cilindro
6	5	2024	16:30:00	Goshen	EEUU	Cilindro
6	5	2024	16:04:00	Vista de la montaña	EEUU	Cilindro
4	5	2024	21:00:00	Broomfield	EEUU	Cilindro
3	5	2024	10:15:00	Playa Myrtle	EEUU	Cilindro
26	4	2024	9:45	Willsboro	EEUU	Cilindro
25	4	2024	19:37	Nueva York	EEUU	Cilindro
25	4	2024	19:30	Nueva York	EEUU	Cilindro
25	4	2024	19:28	Nueva York	EEUU	Cilindro
25	4	2024	15:42	Capitán Cook	EEUU	Cilindro
12	4	2024	6:32:00	Nueva York	EEUU	Cilindro
8	4	2024	13:45:00	Pembroke Pines	EEUU	Cilindro
5	4	2024	5:25:00	Playa Cocoa	EEUU	Cilindro
29	3	2024	9:58	Virginia Beach	EEUU	Cilindro
25	3	2024	14:25	Nueva York	EEUU	Cilindro
20	3	2024	19:30	Centralia	EEUU	Cilindro
15	3	2024	10:53	Pasco	EEUU	Cilindro
8	3	2024	21:30:00	Solvang	EEUU	Cilindro
1	3	2024	15:10:00	Denver	EEUU	Cilindro
1	3	2024	13:10:00	No especificado	Filipinas	Cilindro
24	2	2024	11:28	Sterling Heights	EEUU	Cilindro
24	2	2024	10:50	Colón	EEUU	Cilindro
21	2	2024	12:55	Easthampton	EEUU	Cilindro
20	2	2024	18:30	Evansville	EEUU	Cilindro
10	2	2024	19:25:00	Tierras Altas del VC	EEUU	Cilindro
5	2	2024	21:27:00	Sterling	EEUU	Cilindro
3	2	2024	20:15:00	Wembley	Australia	Cilindro
1	2	2024	20:13:00	Gridley	EEUU	Cilindro
1	2	2024	3:30:00	Flagmlog	EEUU	Cilindro
27	1	2024	8:41	Southport	EEUU	Cilindro
25	1	2024	19:32	Texas City	EEUU	Cilindro
7	1	2024	16:23:00	Wilkes-Barre	EEUU	Cilindro
5	1	2024	19:00:00	Cohocton	EEUU	Cilindro
31	12	2023	19:53	Lago Gales	EEUU	Cilindro
25	12	2023	16:46	Campamento	EEUU	Cilindro
1	12	2023	15:01:00	Isla Claggan	Irlanda	Cilindro
13	11	2023	20:10	Annapolis	EEUU	Cilindro
12	11	2023	12:00:00	Beverwijk	Países Bajos	Cilindro
8	11	2023	10:08:00	No especificado	India	Cilindro
26	10	2023	22:30	Arbuckle	EEUU	Cilindro
23	10	2023	17:41	Ciudad Obregón	México	Cilindro
23	10	2023	17:40	Ciudad Obregón	México	Cilindro
21	10	2023	9:00	Cascadas Klamath	EEUU	Cilindro
16	10	2023	8:58	No especificado	EEUU	Cilindro
16	10	2023	7:30	Cataratas Columbia	EEUU	Cilindro
14	10	2023	2:00	Newcomb	EEUU	Cilindro
12	10	2023	18:44:00	Seattle	EEUU	Cilindro
6	10	2023	12:05:00	Grand Rapids	EEUU	Cilindro
5	10	2023	22:31:00	Parker	EEUU	Cilindro
20	9	2023	22:00	No especificado	Aguas Internacionales	Cilindro
17	9	2023	1:30	Hueytown	EEUU	Cilindro
16	9	2023	4:30	Versalles	EEUU	Cilindro
9	9	2023	23:18:00	Casco antiguo	EEUU	Cilindro
9	9	2023	13:29:00	A pocos kilómetros al norte de Osawatomie	EEUU	Cilindro
7	9	2023	6:04:00	Acantilado Rojo	EEUU	Cilindro
5	9	2023	19:00:00	Payson	EEUU	Cilindro
4	9	2023	19:44:00	Foinikaria	Chipre	Cilindro
1	9	2023	19:30:00	Drexel Hill	EEUU	Cilindro
31	8	2023	23:00	Ambridge	EEUU	Cilindro
29	8	2023	19:46	Ashtabula	EEUU	Cilindro
29	8	2023	7:00	Youngstown	EEUU	Cilindro
26	8	2023	18:38	Natternbach	Austria	Cilindro
24	8	2023	16:33	Alachua	EEUU	Cilindro
22	8	2023	12:25	Las Vegas	EEUU	Cilindro
18	8	2023	6:20	París	EEUU	Cilindro
18	8	2023	4:30	West Lake Hills	EEUU	Cilindro
17	8	2023	19:30	Capilla Wesley	EEUU	Cilindro
16	8	2023	21:30	Hendrix	EEUU	Cilindro
15	8	2023	10:30	Millersburg	EEUU	Cilindro
11	8	2023	18:40:00	NW Austin	EEUU	Cilindro
11	8	2023	14:45:00	Glastonbury	EEUU	Cilindro
11	8	2023	8:50:00	Newburgh	EEUU	Cilindro
10	8	2023	19:43:00	Sevierville	EEUU	Cilindro
6	8	2023	12:21:00	Powhatan Point	EEUU	Cilindro
4	8	2023	20:25:00	Lexington	EEUU	Cilindro
3	8	2023	9:35:00	New Braunfels	EEUU	Cilindro
1	8	2023	22:00:00	Chico	EEUU	Cilindro
30	7	2023	14:14	Bloomington	EEUU	Cilindro
29	7	2023	2:00	Fort Kent	EEUU	Cilindro
28	7	2023	18:05	Boaco	Nicaragua	Cilindro
28	7	2023	17:33	Krugersdorp	Sudáfrica	Cilindro
23	7	2023	0:00	Everett	EEUU	Cilindro
22	7	2023	20:59	Crab Orchard	EEUU	Cilindro
17	7	2023	21:17	Brooklyn	EEUU	Cilindro
16	7	2023	21:40	Artemis	Greece	Cilindro
14	7	2023	20:30	Bickley	Reino Unido	Cilindro
12	7	2023	23:36:00	Parque Fairview	EEUU	Cilindro
11	7	2023	9:15:00	Vancouver	EEUU	Cilindro
10	7	2023	22:00:00	Attalla	EEUU	Cilindro
9	7	2023	0:00:00	Sanford	EEUU	Cilindro
7	7	2023	20:53:00	Roseburg	EEUU	Cilindro
5	7	2023	23:00:00	Milton	EEUU	Cilindro
5	7	2023	9:15:00	Manantiales oceánicos	EEUU	Cilindro
27	6	2023	7:05	Rapperswil	Suiza	Cilindro
25	6	2023	19:00	Long Beach	EEUU	Cilindro
24	6	2023	21:14	Rural Kirkwood	EEUU	Cilindro
24	6	2023	4:00	Phoenix	EEUU	Cilindro
22	6	2023	23:58	Hogar en la montaña	EEUU	Cilindro
20	6	2023	23:51	Billete verde	EEUU	Cilindro
17	6	2023	8:45	Miami	EEUU	Cilindro
12	6	2023	22:13:00	Roswell	EEUU	Cilindro
6	6	2023	21:00:00	Ardmore	EEUU	Cilindro
5	6	2023	23:00:00	Puerto de Benton	EEUU	Cilindro
5	6	2023	8:40:00	Valle de Oro	EEUU	Cilindro
3	6	2023	22:35:00	Martínez	EEUU	Cilindro
1	6	2023	20:01:00	Queen Creek	EEUU	Cilindro
26	5	2023	22:00	Edison	EEUU	Cilindro
23	5	2023	8:42	Andover	EEUU	Cilindro
12	5	2023	13:07:00	Moodus	EEUU	Cilindro
10	5	2023	8:00:00	Maratón	EEUU	Cilindro
10	5	2023	1:13:00	Chalamette	EEUU	Cilindro
9	5	2023	22:48:00	Sharpsville	EEUU	Cilindro
6	5	2023	11:45:00	Worcester	EEUU	Cilindro
6	5	2023	9:30:00	No especificado	Sudáfrica	Cilindro
5	5	2023	20:00:00	Gladstone	EEUU	Cilindro
5	5	2023	19:25:00	Buffalo	EEUU	Cilindro
30	4	2023	19:40	Estuardo	EEUU	Cilindro
26	4	2023	12:00	Cañón Echo	EEUU	Cilindro
25	4	2023	12:00	Omaha	EEUU	Cilindro
25	4	2023	8:45	Nueva York	EEUU	Cilindro
22	4	2023	19:00	Valle de Spokane	EEUU	Cilindro
22	4	2023	17:10	Uniontown	EEUU	Cilindro
21	4	2023	19:35	Niederwald	EEUU	Cilindro
20	4	2023	23:17	Dublín	EEUU	Cilindro
16	4	2023	18:42	Isla Tybee	EEUU	Cilindro
13	4	2023	13:50	Washington	EEUU	Cilindro
10	4	2023	20:09:00	Lima	EEUU	Cilindro
2	4	2023	16:30:00	Fairforest	EEUU	Cilindro
24	3	2023	12:22	Highland	EEUU	Cilindro
23	3	2023	20:07	Campanilla	EEUU	Cilindro
17	3	2023	22:00	No especificado	EEUU	Cilindro
15	3	2023	15:30	Costa Sur	EEUU	Cilindro
12	3	2023	14:45:00	Fort Worth	EEUU	Cilindro
11	3	2023	20:55:00	Venecia	EEUU	Cilindro
9	3	2023	13:26:00	Veintinueve palmeras	EEUU	Cilindro
6	3	2023	7:15:00	Los Molinos	EEUU	Cilindro
3	3	2023	14:00:00	Fullerton	EEUU	Cilindro
3	3	2023	11:12:00	Sídney	Australia	Cilindro
2	3	2023	16:29:00	Pequeñas Cataratas	EEUU	Cilindro
1	3	2023	23:00:00	Bellingham	EEUU	Cilindro
27	2	2023	19:54	Atlanta	EEUU	Cilindro
27	2	2023	14:45	Orlando	EEUU	Cilindro
22	2	2023	19:00	Ogdensburg	EEUU	Cilindro
18	2	2023	7:25	Baltimore	EEUU	Cilindro
14	2	2023	12:45	Greenville	EEUU	Cilindro
13	2	2023	22:15	Northport	EEUU	Cilindro
13	2	2023	17:17	Gypsum	EEUU	Cilindro
13	2	2023	3:13	Meridiano	EEUU	Cilindro
12	2	2023	19:40:00	En la ruta 22 rumbo a Blairsville. Cerca de la salida de Johnstown	EEUU	Cilindro
12	2	2023	19:00:00	Antequera	España	Cilindro
12	2	2023	16:20:00	Florencia	EEUU	Cilindro
12	2	2023	11:25:00	Townsend	EEUU	Cilindro
11	2	2023	14:00:00	HENDERSON	EEUU	Cilindro
9	2	2023	17:45:00	Cleveland	EEUU	Cilindro
8	2	2023	17:30:00	Santa María	EEUU	Cilindro
5	2	2023	21:20:00	Cumbria	Reino Unido	Cilindro
4	2	2023	8:45:00	Biloxi	EEUU	Cilindro
3	2	2023	14:00:00	Livingston	EEUU	Cilindro
27	1	2023	13:08	Savannah	EEUU	Cilindro
22	1	2023	17:40	Layton, Utah	EEUU	Cilindro
22	1	2023	4:37	Valle de Penn	EEUU	Cilindro
19	1	2023	0:24	No especificado	EEUU	Cilindro
11	1	2023	1:30:00	Gresham	EEUU	Cilindro
9	1	2023	17:35:00	Chesterfield	EEUU	Cilindro
6	1	2023	17:12:00	Austin	EEUU	Cilindro
6	1	2023	15:20:00	Parque Nacional de los Grandes Humeantes	EEUU	Cilindro
5	1	2023	18:03:00	Nazaret	EEUU	Cilindro
4	1	2023	16:06:00	Duson	EEUU	Cilindro
3	1	2023	23:38:00	Charlotte	EEUU	Cilindro
1	1	2023	20:55:00	Edgewater	EEUU	Cilindro
1	1	2023	7:01:00	North Myrtle Beach	EEUU	Cilindro
30	12	2022	9:03	Sierra Vista	EEUU	Cilindro
20	12	2022	21:58	Mentor Headlands	EEUU	Cilindro
19	12	2022	0:05	Orlando	EEUU	Cilindro
16	12	2022	17:38	No especificado	EEUU	Cilindro
8	12	2022	16:30:00	Bridgeport	EEUU	Cilindro
4	12	2022	19:22:00	Addis Ababa	Ethiopia	Cilindro
2	12	2022	3:15:00	Swedesboro	EEUU	Cilindro
27	11	2022	19:00	Thailand - flying above straight of malacca/andaman sea	Thailand	Cilindro
27	11	2022	15:30	La Grange	EEUU	Cilindro
24	11	2022	20:34	Huntley	EEUU	Cilindro
24	11	2022	10:20	ste-sophie	Canadá	Cilindro
24	11	2022	3:00	Shoreline	EEUU	Cilindro
20	11	2022	17:25	Whitehall	EEUU	Cilindro
16	11	2022	16:00	Acton	EEUU	Cilindro
9	11	2022	22:40:00	Weirton	EEUU	Cilindro
9	11	2022	19:30:00	Cartago	EEUU	Cilindro
8	11	2022	20:20:00	Thornton Heath, Croydon	Reino Unido	Cilindro
5	11	2022	8:08:00	San Jorge	EEUU	Cilindro
4	11	2022	9:15:00	No especificado	México	Cilindro
3	11	2022	18:53:00	Colón	EEUU	Cilindro
30	10	2022	2:13	Benson	EEUU	Cilindro
29	10	2022	22:00	Truxton	EEUU	Cilindro
29	10	2022	11:45	Oswego	EEUU	Cilindro
27	10	2022	23:59	Playa Osage	EEUU	Cilindro
27	10	2022	19:20	Cortez	EEUU	Cilindro
27	10	2022	18:43	Hamilton	EEUU	Cilindro
24	10	2022	9:40	Dartford	Reino Unido	Cilindro
22	10	2022	9:20	HARTSVILLE	EEUU	Cilindro
22	10	2022	7:51	Chadwick	EEUU	Cilindro
20	10	2022	16:00	Aguas Descendentes	EEUU	Cilindro
16	10	2022	20:20	Boston	EEUU	Cilindro
12	10	2022	22:19:00	Lynnwood	EEUU	Cilindro
11	10	2022	18:44:00	Kahnawake	Canadá	Cilindro
10	10	2022	7:30:00	Toronto	Canadá	Cilindro
7	10	2022	17:30:00	Cartago	EEUU	Cilindro
5	10	2022	20:05	Duluth	EEUU	Cilindro
5	10	2022	10:02	No especificado	EEUU	Cilindro
29	9	2022	7:45	Leland	EEUU	Cilindro
29	9	2022	1:37	Tulsa	EEUU	Cilindro
27	9	2022	7:41	Eugene	EEUU	Cilindro
25	9	2022	13:45	Anacortes	EEUU	Cilindro
24	9	2022	20:35	Excelsior springs	EEUU	Cilindro
24	9	2022	19:39	Charlotte Hall	EEUU	Cilindro
24	9	2022	19:30	Palmdale	EEUU	Cilindro
24	9	2022	16:05	Colorado Springs	EEUU	Cilindro
23	9	2022	16:10	Kernersville	EEUU	Cilindro
17	9	2022	23:58	Stephenville	Canadá	Cilindro
16	9	2022	23:30	Pearl city	EEUU	Cilindro
16	9	2022	22:00	Ridley Park	EEUU	Cilindro
15	9	2022	10:10	Luttrell-manerdville	EEUU	Cilindro
14	9	2022	21:30	Berwyn	EEUU	Cilindro
11	9	2022	19:05	Albuquerque	EEUU	Cilindro
11	9	2022	5:20	North Topsail Beach	EEUU	Cilindro
6	9	2022	23:45	Brookhaven	EEUU	Cilindro
4	9	2022	15:30	Montara	EEUU	Cilindro
1	9	2022	21:59	hingham	EEUU	Cilindro
1	9	2022	20:37	Sierra Vista	EEUU	Cilindro
30	8	2022	8:51	Littleton	EEUU	Cilindro
28	8	2022	9:40	Littleton (Denver metro area)	EEUU	Cilindro
27	8	2022	21:01	Peoria	No especificado	Cilindro
26	8	2022	2:07	Frostburg	EEUU	Cilindro
23	8	2022	21:30	Oakland	EEUU	Cilindro
19	8	2022	22:10	Pine city township	EEUU	Cilindro
19	8	2022	21:48	Hooksett	EEUU	Cilindro
19	8	2022	21:45	Monhegan Island	EEUU	Cilindro
19	8	2022	21:43	Ajax	Canadá	Cilindro
18	8	2022	3:30	Beech Island	EEUU	Cilindro
15	8	2022	8:25	Church Point	EEUU	Cilindro
13	8	2022	21:48	Mandeville	EEUU	Cilindro
12	8	2022	21:54	Clinton	EEUU	Cilindro
10	8	2022	22:09	Everett	EEUU	Cilindro
6	8	2022	20:09	Littleton	EEUU	Cilindro
4	8	2022	14:10	Ontario	EEUU	Cilindro
4	8	2022	13:09	Grand Haven	EEUU	Cilindro
31	7	2022	21:25	Lingan, Cape Breton Island	Canadá	Cilindro
26	7	2022	18:03	Leicester	No especificado	Cilindro
23	7	2022	22:30	Medicine bow	EEUU	Cilindro
22	7	2022	23:00	Many	EEUU	Cilindro
22	7	2022	1:20	Yankton	EEUU	Cilindro
21	7	2022	16:30	Gibsonton	EEUU	Cilindro
14	7	2022	20:50	West Melbourne	EEUU	Cilindro
13	7	2022	18:45	Beaver Island	EEUU	Cilindro
11	7	2022	22:03	Van Nuys	EEUU	Cilindro
11	7	2022	22:03	Van Nuys, Los Angeles	EEUU	Cilindro
10	7	2022	20:09	Concord	EEUU	Cilindro
10	7	2022	12:57	Alexandria	EEUU	Cilindro
9	7	2022	20:48	Roselle	EEUU	Cilindro
7	7	2022	2:16	Fernandina beach	EEUU	Cilindro
4	7	2022	19:30	Woodstock	EEUU	Cilindro
3	7	2022	21:43	Bishops stortford	United Kingdom	Cilindro
3	7	2022	21:22	Vine Grove	EEUU	Cilindro
3	7	2022	20:41	Saranac Lake	EEUU	Cilindro
3	7	2022	20:35	Grand Rapids	EEUU	Cilindro
30	6	2022	21:01	Stuttgart	Alemania	Cilindro
30	6	2022	21:01	Stuttgart	Alemania	Cilindro
30	6	2022	21:00	Stuttgart	Alemania	Cilindro
30	6	2022	9:35	Mansfield	EEUU	Cilindro
29	6	2022	12:30	Donegal	EEUU	Cilindro
29	6	2022	11:50	Columbia	EEUU	Cilindro
27	6	2022	3:30	Gay	EEUU	Cilindro
25	6	2022	16:30	Rancho Bernardo	EEUU	Cilindro
24	6	2022	22:33	Strongsville	EEUU	Cilindro
24	6	2022	13:00	Wheat Ridge	EEUU	Cilindro
23	6	2022	13:30	Beaver Dam	EEUU	Cilindro
22	6	2022	20:02	Joliet	EEUU	Cilindro
20	6	2022	22:49	Erie	EEUU	Cilindro
19	6	2022	17:10	Dallas	EEUU	Cilindro
19	6	2022	13:20	No especificado	EEUU	Cilindro
18	6	2022	21:10	Calgary	Canadá	Cilindro
18	6	2022	19:43	SOLANA BEACH	EEUU	Cilindro
16	6	2022	20:04	Bracebridge	Canadá	Cilindro
14	6	2022	20:00	Grant	EEUU	Cilindro
11	6	2022	13:42	Montgomery	EEUU	Cilindro
8	6	2022	18:23	Lanesboro	EEUU	Cilindro
4	6	2022	17:45	New York	EEUU	Cilindro
1	6	2022	3:00	Shohola	EEUU	Cilindro
28	5	2022	7:14	Fayetteville	EEUU	Cilindro
26	5	2022	21:32	Kailua	EEUU	Cilindro
25	5	2022	14:04	Almont	EEUU	Cilindro
