DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
2	5	2015	23:00	Matteson	EEUU	Cruz
3	4	2015	20:55	Trivandrum (India)	India	Cruz
15	3	2015	20:30	Fishkill	EEUU	Cruz
11	3	2015	22:45	Beacon	EEUU	Cruz
8	3	2015	18:45	Ahmedabad (India)	India	Cruz
9	2	2015	21:50	Bartlett	EEUU	Cruz
23	1	2015	18:22	Phelan	EEUU	Cruz
26	12	2014	21:40	Villa Rica	EEUU	Cruz
15	12	2014	2:30	Shoreline	EEUU	Cruz
7	12	2014	20:53	Villa Rica	EEUU	Cruz
17	11	2014	22:30	Trussville	EEUU	Cruz
3	10	2014	4:00	Washougal	EEUU	Cruz
7	9	2014	17:20	Hamilton (Canada)	Canadá	Cruz
5	9	2014	6:00	Columbus	EEUU	Cruz
2	9	2014	21:02	Akron	EEUU	Cruz
29	8	2014	21:15	Troy	EEUU	Cruz
15	8	2014	21:00	Columbus	EEUU	Cruz
5	8	2014	22:29	Merrimack	EEUU	Cruz
11	7	2014	11:30	Carlsbad	EEUU	Cruz
23	6	2014	9:30	Westminster	EEUU	Cruz
21	6	2014	14:45	Lake Alpine	EEUU	Cruz
18	6	2014	20:00	Oak Island	EEUU	Cruz
25	5	2014	21:22	Harrisburg	EEUU	Cruz
12	5	2014	4:00	Tyngsboro/Dracut	EEUU	Cruz
2	5	2014	20:30	McNary	EEUU	Cruz
26	4	2014	17:00	Greenwood	EEUU	Cruz
16	4	2014	14:10	Huntsville	EEUU	Cruz
5	4	2014	20:10	Sutton in Ashfield (UK/England)	Reino Unido	Cruz
4	4	2014	14:15	Jefferson	EEUU	Cruz
31	3	2014	23:50	Phoenix	EEUU	Cruz
9	3	2014	0:12	Landrum	EEUU	Cruz
1	3	2014	21:15	Melkbosstrand (South Africa)	Sudáfrica	Cruz
20	2	2014	20:30	Asheville	EEUU	Cruz
19	2	2014	11:00	Augusta	EEUU	Cruz
8	2	2014	20:00	Fairhope	EEUU	Cruz
2	2	2014	20:00	Aberdeen	EEUU	Cruz
31	12	2013	22:00	Tucson	EEUU	Cruz
24	12	2013	21:00	Yuma	EEUU	Cruz
24	12	2013	21:00	Athena	EEUU	Cruz
24	12	2013	21:00	Upland California	EEUU	Cruz
24	12	2013	21:00	Upland California	EEUU	Cruz
25	11	2013	17:09	Springfield	EEUU	Cruz
15	11	2013	21:00	Marina Del Rey	EEUU	Cruz
9	11	2013	0:00	Arlington	EEUU	Cruz
3	11	2013	20:00	Huntington	EEUU	Cruz
27	10	2013	20:30	Winston-Salem	EEUU	Cruz
25	10	2013	22:30	Seaside Park	EEUU	Cruz
25	10	2013	22:30	Seaside Park	EEUU	Cruz
25	10	2013	11:11	Mexico City (Mexico)	Mexico	Cruz
26	9	2013	7:55	Youngstown	EEUU	Cruz
21	9	2013	20:35	Plantation	EEUU	Cruz
21	9	2013	20:00	Jupiter	EEUU	Cruz
12	9	2013	0:26	Tampa	EEUU	Cruz
10	9	2013	16:46	Gorham	EEUU	Cruz
8	9	2013	20:15	Pt. St Lucie	EEUU	Cruz
4	9	2013	20:55	Manchester	EEUU	Cruz
27	7	2013	22:09	Lemoore	EEUU	Cruz
18	7	2013	23:00	Hurricane	EEUU	Cruz
12	7	2013	21:10	Liberty	EEUU	Cruz
5	7	2013	2:30	Kansas	EEUU	Cruz
5	7	2013	2:30	Kansas City	EEUU	Cruz
9	6	2013	16:00	Liberty State Park	EEUU	Cruz
8	6	2013	21:00	Rivesville	EEUU	Cruz
25	5	2013	19:55	Hazelwood	EEUU	Cruz
18	5	2013	12:00	Provincetown	EEUU	Cruz
29	4	2013	22:00	Viola	EEUU	Cruz
16	4	2013	21:45	Clayton	EEUU	Cruz
9	3	2013	21:22	Boise	EEUU	Cruz
4	1	2013	23:15	Rochester	EEUU	Cruz
21	12	2012	20:30	Fayetteville	EEUU	Cruz
24	11	2012	No especificado	Clinton	EEUU	Cruz
12	11	2012	22:17	Richmond (Canada)	Canadá	Cruz
11	11	2012	23:50	Washington Township	EEUU	Cruz
8	10	2012	16:00	Waterbury	EEUU	Cruz
23	9	2012	21:00	Tunbridge	EEUU	Cruz
23	9	2012	21:00	Owasso	EEUU	Cruz
29	8	2012	21:00	Springboro	EEUU	Cruz
29	8	2012	20:20	Topeka	EEUU	Cruz
18	8	2012	19:20	Hoxie	EEUU	Cruz
7	8	2012	23:00	Old Orchard Beach	EEUU	Cruz
28	7	2012	21:10	Upland	EEUU	Cruz
28	7	2012	21:10	Upland	EEUU	Cruz
25	7	2012	20:10	Albany	EEUU	Cruz
19	6	2012	21:44	Portland	EEUU	Cruz
9	5	2012	14:00	Elk River	EEUU	Cruz
29	4	2012	21:00	Birmingham	EEUU	Cruz
15	4	2012	22:30	Bradenton	EEUU	Cruz
2	4	2012	21:00	New Haven (east rock area; facing W)	EEUU	Cruz
15	3	2012	20:00	Round Rock	EEUU	Cruz
25	2	2012	22:45	Charlotte	EEUU	Cruz
23	2	2012	22:45	Sumter	EEUU	Cruz
17	2	2012	21:00	Streamwood	EEUU	Cruz
20	1	2012	13:00	London (Canada)	Canadá	Cruz
18	12	2011	23:30	Sacramento	EEUU	Cruz
8	12	2011	11:40	Sacramento	EEUU	Cruz
13	11	2011	9:45	Astoria	EEUU	Cruz
11	11	2011	20:10	Clinton Township	EEUU	Cruz
4	11	2011	22:15	Lawrenceville	EEUU	Cruz
28	10	2011	19:30	Warren	EEUU	Cruz
24	9	2011	23:30	Lemoore	EEUU	Cruz
25	8	2011	21:30	Nampa	EEUU	Cruz
21	8	2011	1:00	Raleigh	EEUU	Cruz
9	8	2011	8:30	Auburn	EEUU	Cruz
1	8	2011	3:00	Davenport	EEUU	Cruz
11	7	2011	3:00	Woodbridge	EEUU	Cruz
2	7	2011	5:00	Charlotte	EEUU	Cruz
1	7	2011	21:45	Belton	EEUU	Cruz
2	3	2011	19:15	Katy	EEUU	Cruz
14	11	2010	18:40	Trenton	EEUU	Cruz
9	11	2010	20:15	Amarillo	EEUU	Cruz
8	11	2010	17:45	Alachua	EEUU	Cruz
13	10	2010	17:30	Flora	EEUU	Cruz
13	10	2010	3:00	Webster	EEUU	Cruz
3	10	2010	23:00	Socorro	EEUU	Cruz
10	9	2010	1:40	Chiavari (Italy)	Italia	Cruz
8	8	2010	10:00	Anaheim	EEUU	Cruz
22	7	2010	13:00	Lodi	EEUU	Cruz
9	7	2010	22:00	Winnebago	EEUU	Cruz
23	5	2010	21:00	Mt. Pocono	EEUU	Cruz
15	5	2010	22:30	Las Vegas	EEUU	Cruz
17	4	2010	20:21	Queen Creek	EEUU	Cruz
10	4	2010	5:15	Mashantucket	EEUU	Cruz
31	3	2010	22:00	International Falls	EEUU	Cruz
16	3	2010	10:00	Wilmington	EEUU	Cruz
12	2	2010	23:30	Ft. Bragg	EEUU	Cruz
2	1	2010	23:17	Loveland	EEUU	Cruz
20	12	2009	17:15	Simi Valley	EEUU	Cruz
14	12	2009	20:30	New York City (Manhattan)	EEUU	Cruz
3	12	2009	18:00	Montgomery	EEUU	Cruz
19	11	2009	17:30	Fairlee	EEUU	Cruz
19	11	2009	5:00	Unadilla	EEUU	Cruz
14	11	2009	23:40	La Crosse	EEUU	Cruz
2	11	2009	21:30	Liverpool	EEUU	Cruz
17	10	2009	19:00	Chico	EEUU	Cruz
14	10	2009	19:05	Syracuse	EEUU	Cruz
27	7	2009	22:00	Old Forge	EEUU	Cruz
20	6	2009	17:00	Luminary	EEUU	Cruz
14	6	2009	16:00	Laval (France)	France	Cruz
16	4	2009	11:00	Fenton	EEUU	Cruz
15	4	2009	12:00	Montpelier	EEUU	Cruz
22	3	2009	19:50	Loveland	EEUU	Cruz
13	2	2009	22:00	Bloomingburg	EEUU	Cruz
24	11	2008	18:00	Ionia	EEUU	Cruz
16	11	2008	6:00	Carlsbad	EEUU	Cruz
13	11	2008	20:30	Concord	EEUU	Cruz
28	10	2008	23:30	Charlotte	EEUU	Cruz
31	8	2008	22:15	Hilversum (The Netherlands)	Netherlands	Cruz
1	8	2008	23:45	Billings	EEUU	Cruz
26	7	2008	22:00	Norton (UK/England)	Reino Unido	Cruz
2	7	2008	16:20	Lexington	EEUU	Cruz
15	6	2008	21:45	Mogadore	EEUU	Cruz
11	6	2008	23:00	Barberton	EEUU	Cruz
28	5	2008	17:00	Watsonville	EEUU	Cruz
22	4	2008	11:15	Forest	EEUU	Cruz
8	3	2008	21:25	Clinton Township	EEUU	Cruz
2	2	2008	6:20	New York City	EEUU	Cruz
29	1	2008	20:32	North Franklin	EEUU	Cruz
15	1	2008	8:56	Roan Mountain	EEUU	Cruz
7	1	2008	6:00	Safford	EEUU	Cruz
14	11	2007	3:38	Claverack	EEUU	Cruz
17	10	2007	20:00	Chicago	EEUU	Cruz
3	9	2007	7:45	Eugene	EEUU	Cruz
19	8	2007	19:00	Warner	EEUU	Cruz
24	6	2007	22:35	Sonoma	EEUU	Cruz
31	3	2007	21:48	Delta	EEUU	Cruz
24	3	2007	22:45	Joao Pessoa (Brazil)	Brasil	Cruz
27	2	2007	22:30	New York City	EEUU	Cruz
12	1	2007	20:00	Oxnard	EEUU	Cruz
19	12	2006	5:45	Tafton	EEUU	Cruz
10	12	2006	0:10	San Juan (Puerto Rico)	Puerto Rico	Cruz
30	10	2006	19:10	Monticello	EEUU	Cruz
26	10	2006	20:00	New Orleans	EEUU	Cruz
1	10	2006	12:00	Flemington	EEUU	Cruz
2	9	2006	23:30	Albany	EEUU	Cruz
26	7	2006	9:26	Southampton (UK/England)	Reino Unido	Cruz
9	6	2006	19:00	Aurora	EEUU	Cruz
18	3	2006	12:40	Huntington Beach	EEUU	Cruz
17	3	2006	1:40	Huntington Beach	EEUU	Cruz
4	3	2006	11:17	Coventry (UK/England)	Reino Unido	Cruz
5	2	2006	0:00	Azle	EEUU	Cruz
1	1	2006	0:00	London (in outskirts of) (UK/England)	Reino Unido	Cruz
27	12	2005	20:30	Manhattan	EEUU	Cruz
27	11	2005	2:30	Manchester (UK/England)	Reino Unido	Cruz
17	10	2005	15:15	Kearns	EEUU	Cruz
19	9	2005	21:00	Orange/ Derby	EEUU	Cruz
14	8	2005	22:15	St. Petersburg	EEUU	Cruz
11	8	2005	19:00	Athens (near)	EEUU	Cruz
14	7	2005	0:00	Harrison	EEUU	Cruz
13	6	2005	23:34	Brampton (Canada)	Canadá	Cruz
5	6	2005	22:30	Neosho	EEUU	Cruz
15	5	2005	20:00	Dana Point	EEUU	Cruz
12	5	2005	22:12	Ball Ground	EEUU	Cruz
12	1	2005	21:00	Sidcup (UK/England)	Reino Unido	Cruz
1	1	2005	0:30	Monterrey (Mexico)	Mexico	Cruz
24	12	2004	23:00	Monterrey (Mexico)	Mexico	Cruz
19	11	2004	19:30	UK/England	Reino Unido	Cruz
5	10	2004	22:00	Wildomar	EEUU	Cruz
20	9	2004	19:00	Coatesville	EEUU	Cruz
16	8	2004	6:04	Pembroke Pines	EEUU	Cruz
20	7	2004	19:45	Litchfield Park	EEUU	Cruz
8	7	2004	21:00	Topeka	EEUU	Cruz
30	6	2004	14:00	Palm Desert	EEUU	Cruz
16	6	2004	15:00	Lahaina	EEUU	Cruz
22	5	2004	20:20	Dunedin	EEUU	Cruz
21	5	2004	21:00	Palm Coast	EEUU	Cruz
1	5	2004	1:30	Cleveland	EEUU	Cruz
15	4	2004	22:00	Plymouth Borough	EEUU	Cruz
4	4	2004	22:25	London (UK/England)	Reino Unido	Cruz
5	3	2004	22:00	Punta Gorda	EEUU	Cruz
26	2	2004	1:00	Lima (Peru)	Peru	Cruz
15	2	2004	20:40	Cocoa Beach	EEUU	Cruz
31	12	2003	23:00	Canyon Lake	EEUU	Cruz
29	12	2003	18:00	Harmony Township	EEUU	Cruz
21	11	2003	1:00	Waterville	EEUU	Cruz
22	10	2003	10:20	Wichita	EEUU	Cruz
5	9	2003	17:20	Lexington	EEUU	Cruz
15	8	2003	11:00	Gilbert	EEUU	Cruz
6	8	2003	1:00	Banff (Canada)	Canadá	Cruz
1	8	2003	23:50	Kalispell	EEUU	Cruz
27	7	2003	23:00	Pasco	EEUU	Cruz
10	7	2003	20:00	Biddeford	EEUU	Cruz
5	7	2003	14:30	West Covina	EEUU	Cruz
29	5	2003	4:45	Watertown	EEUU	Cruz
3	4	2003	22:55	Terrace (Canada)	Canadá	Cruz
29	3	2003	21:00	Halifax (Canada)	Canadá	Cruz
3	3	2003	12:01	Scarborough (Canada)	Canadá	Cruz
3	3	2003	10:40	Wenatchee	EEUU	Cruz
18	2	2003	18:20	Billings	EEUU	Cruz
4	2	2003	22:37	Littleton	EEUU	Cruz
7	1	2003	0:45	Palos Heights	EEUU	Cruz
21	11	2002	18:20	Tulsa	EEUU	Cruz
19	11	2002	1:00	Lawrence	EEUU	Cruz
5	11	2002	13:30	London (UK/England)	Reino Unido	Cruz
30	10	2002	20:38	Wendover	EEUU	Cruz
10	10	2002	22:00	Burnie (Tasmania) (Australia)	Australia	Cruz
6	10	2002	13:55	Union	EEUU	Cruz
5	10	2002	10:15	Duluth	EEUU	Cruz
1	10	2002	13:35	Karavostasi (Greece)	Greece	Cruz
5	9	2002	18:00	Appalachia	EEUU	Cruz
15	7	2002	18:00	Burbank Heights	EEUU	Cruz
7	7	2002	14:00	Chagrin Falls	EEUU	Cruz
4	7	2002	21:00	New York City (Brooklyn)	EEUU	Cruz
31	1	2002	21:00	Cincinnati	EEUU	Cruz
10	1	2002	1:30	Palisades	EEUU	Cruz
24	10	2001	6:02	Hayward	EEUU	Cruz
3	9	2001	21:25	Santa Rosa	EEUU	Cruz
2	9	2001	22:55	Santa Rosa	EEUU	Cruz
19	8	2001	23:45	Yukon	EEUU	Cruz
15	8	2001	20:00	Taft	EEUU	Cruz
15	7	2001	22:10	Tulsa	EEUU	Cruz
15	7	2001	4:19	Bournemouth (UK/England)	Reino Unido	Cruz
25	3	2001	17:00	Jefferson City	EEUU	Cruz
17	2	2001	16:00	Nashville	EEUU	Cruz
25	12	2000	3:00	Charlotte	EEUU	Cruz
16	12	2000	19:00	Walnut Creek	EEUU	Cruz
2	12	2000	8:22	Lemon Grove	EEUU	Cruz
21	10	2000	20:15	Fayetteville	EEUU	Cruz
