DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
15	4	2025	3:17	Sharjah	United Arab Emirates	Diamante
6	4	2025	2:05:00	Hulst	Netherlands	Diamante
31	3	2025	19:50	Phoenix	EEUU	Diamante
30	3	2025	21:26	Odessa	EEUU	Diamante
14	3	2025	21:46	Oakville	Canadá	Diamante
9	3	2025	22:30:00	Enfield	Irlanda	Diamante
9	3	2025	22:25:00	Maynooth	Irlanda	Diamante
3	3	2025	19:15:00	Casco	EEUU	Diamante
26	2	2025	22:26	Miami Beach	EEUU	Diamante
23	2	2025	1:00	Lancaster	EEUU	Diamante
22	2	2025	20:22	Monte Airy	EEUU	Diamante
22	2	2025	15:15	Prosper	EEUU	Diamante
14	2	2025	0:42	Tampico	México	Diamante
3	2	2025	12:00:00	Phoenix	EEUU	Diamante
26	1	2025	19:20	Steeleville	EEUU	Diamante
24	1	2025	0:30	Lincoln City	EEUU	Diamante
22	1	2025	19:51	Menifee	EEUU	Diamante
22	1	2025	19:41	Federico	EEUU	Diamante
21	1	2025	5:30	Lichfield	Reino Unido	Diamante
17	1	2025	2:13	San Pablo	EEUU	Diamante
16	1	2025	19:05	Fuerte Thomas	EEUU	Diamante
14	1	2025	19:25	Palatinado	EEUU	Diamante
11	1	2025	15:50:00	Narberth	EEUU	Diamante
10	1	2025	21:45:00	Lomita	EEUU	Diamante
9	1	2025	23:30:00	San Vicente	México	Diamante
7	1	2025	19:44:00	Canby	EEUU	Diamante
5	1	2025	18:39:00	Bushkill	EEUU	Diamante
28	12	2024	17:13	Medellín	Colombia	Diamante
25	12	2024	22:00	No especificado	Irán	Diamante
25	12	2024	18:36	Nashville	EEUU	Diamante
25	12	2024	18:14	Lurigancho-Chosica	Perú	Diamante
25	12	2024	2:45	Cabedelo	Brasil	Diamante
22	12	2024	21:44	Watsonville	EEUU	Diamante
22	12	2024	17:00	Belén	EEUU	Diamante
21	12	2024	6:14	Chaparral	EEUU	Diamante
19	12	2024	19:30	Belén	EEUU	Diamante
18	12	2024	13:30	Tychy	Polonia	Diamante
17	12	2024	10:07	Louisville	EEUU	Diamante
15	12	2024	22:00	Águila pescadora	EEUU	Diamante
15	12	2024	18:17	Sunnyvale	EEUU	Diamante
14	12	2024	19:26	Bosque del Lago	EEUU	Diamante
12	12	2024	22:00:00	Woodbury	EEUU	Diamante
11	12	2024	11:46:00	Yucatán	México	Diamante
30	11	2024	21:06	Shelton	EEUU	Diamante
24	11	2024	13:24	Wallace	EEUU	Diamante
22	11	2024	11:00	Costa Mesa	EEUU	Diamante
21	11	2024	1:58	Artur Nogueira	Brasil	Diamante
20	11	2024	17:17	Ocotlán	México	Diamante
20	11	2024	7:42	Awali	Baréin	Diamante
15	11	2024	22:27	Nueva York	EEUU	Diamante
15	11	2024	5:35	Fayetteville	EEUU	Diamante
12	11	2024	19:00:00	Manantiales de Zolfo	EEUU	Diamante
10	11	2024	20:23:00	Hagarstown	EEUU	Diamante
10	11	2024	17:00:00	Desembarco de la Duquesa	EEUU	Diamante
26	10	2024	17:00	Cabo May	EEUU	Diamante
19	10	2024	19:15	San Pablo	EEUU	Diamante
18	10	2024	21:45	Fulton	EEUU	Diamante
8	10	2024	19:22:00	Warren Park	EEUU	Diamante
22	9	2024	22:00	No especificado	Groenlandia	Diamante
8	9	2024	14:42:00	Hampton	EEUU	Diamante
3	9	2024	20:30:00	Northampton	EEUU	Diamante
19	8	2024	19:30	Visakhapatnam	India	Diamante
7	8	2024	20:54:00	Rio Rancho	EEUU	Diamante
3	8	2024	19:00:00	Cedar Grove	EEUU	Diamante
3	8	2024	14:01:00	Municipio de East Rockhill	EEUU	Diamante
1	8	2024	9:25:00	Jacksonville	EEUU	Diamante
19	7	2024	15:40	Beacon	EEUU	Diamante
5	7	2024	23:45:00	Detroit	EEUU	Diamante
5	7	2024	3:25:00	Levittown	EEUU	Diamante
28	6	2024	15:04	Moore	EEUU	Diamante
15	6	2024	10:11	Boston	EEUU	Diamante
2	6	2024	19:30:00	Davenport	EEUU	Diamante
31	5	2024	21:38	Camp Verde	EEUU	Diamante
30	5	2024	22:52	Nueva York	EEUU	Diamante
27	5	2024	20:55	Terrestre	EEUU	Diamante
13	5	2024	9:27	Batesburg-Leesville	EEUU	Diamante
12	5	2024	20:35:00	Warren	EEUU	Diamante
11	5	2024	21:46:00	Parlier	EEUU	Diamante
1	5	2024	11:20:00	Nashville	EEUU	Diamante
27	3	2024	3:13	Corrales	EEUU	Diamante
3	3	2024	22:00:00	Génova	EEUU	Diamante
24	2	2024	19:49	Oakboro	EEUU	Diamante
5	2	2024	19:10:00	Dhanora Mhali	India	Diamante
1	2	2024	6:35:00	Auburn	EEUU	Diamante
21	1	2024	22:30	Melrose	EEUU	Diamante
21	1	2024	5:55	Baltimore	EEUU	Diamante
19	1	2024	21:40	Ciudad del Cabo	Sudáfrica	Diamante
11	1	2024	16:45:00	Parkersburg	EEUU	Diamante
30	12	2023	23:45	Collinsville	EEUU	Diamante
6	12	2023	14:00:00	San Diego	EEUU	Diamante
3	12	2023	20:25:00	San Cristóbal de las Casas	México	Diamante
28	11	2023	0:30	No especificado	México	Diamante
25	11	2023	21:41	Belén	EEUU	Diamante
1	11	2023	21:26:00	Jackson	EEUU	Diamante
22	10	2023	19:45	Oviedo	EEUU	Diamante
22	10	2023	16:37	Sitka	EEUU	Diamante
21	10	2023	2:25	Lakeside	EEUU	Diamante
21	10	2023	1:25	La Mesa	EEUU	Diamante
18	10	2023	7:00	Colonia	Alemania	Diamante
15	10	2023	4:08	Ste Rose du lac	Canadá	Diamante
13	10	2023	6:25	Benson	EEUU	Diamante
7	10	2023	14:08:00	Jasper	Canadá	Diamante
3	10	2023	21:40:00	Londres	Reino Unido	Diamante
30	9	2023	8:43	HALNDLE BCH	EEUU	Diamante
27	9	2023	15:00	Perth	Australia	Diamante
6	9	2023	18:30:00	Warner Robins	EEUU	Diamante
5	9	2023	21:05:00	Houston	EEUU	Diamante
4	9	2023	21:00:00	Cermantown	EEUU	Diamante
3	9	2023	20:50:00	Kingstree	EEUU	Diamante
3	9	2023	20:31:00	McDonough	EEUU	Diamante
30	8	2023	20:30	Hamburg	EEUU	Diamante
27	8	2023	3:35	Pine	EEUU	Diamante
9	8	2023	21:15:00	Alhambra	EEUU	Diamante
6	8	2023	10:30:00	New Bern	EEUU	Diamante
14	7	2023	13:30	Chetumal	México	Diamante
13	7	2023	22:42	Occidental	EEUU	Diamante
29	6	2023	20:17	Spokane	EEUU	Diamante
25	6	2023	21:00	Oakdale	EEUU	Diamante
17	6	2023	3:36	Leominster	Reino Unido	Diamante
17	6	2023	2:45	Paul's Valley	EEUU	Diamante
15	6	2023	5:00	White City	EEUU	Diamante
6	6	2023	19:30:00	Menifee	EEUU	Diamante
5	6	2023	14:43:00	Gainesville	EEUU	Diamante
2	6	2023	1:21:00	Lakewood	EEUU	Diamante
17	5	2023	11:54	Atlin	Canadá	Diamante
13	5	2023	22:17	Jacksonville	EEUU	Diamante
2	5	2023	22:06:00	Yapank	EEUU	Diamante
21	4	2023	21:20	Altoona	EEUU	Diamante
18	4	2023	21:10	El Cairo	EEUU	Diamante
14	4	2023	5:07	Madison	EEUU	Diamante
13	4	2023	0:00	Plainfield	EEUU	Diamante
21	3	2023	21:10	Seminole	EEUU	Diamante
20	3	2023	21:00	Amesbury	EEUU	Diamante
5	3	2023	20:47:00	Villas	EEUU	Diamante
19	2	2023	19:35	Liverpool	Reino Unido	Diamante
15	2	2023	10:34	Syracuse	EEUU	Diamante
11	2	2023	11:50:00	Phoenix	EEUU	Diamante
7	2	2023	13:43:00	Logan	EEUU	Diamante
5	2	2023	18:15:00	Osseo	EEUU	Diamante
5	2	2023	4:00:00	Nr Stornoway Latitud: 58.209435 Longitud: -6.384869	Reino Unido	Diamante
1	2	2023	18:31:00	Campamento Oeste	EEUU	Diamante
24	1	2023	20:36	Valle Pleasant	EEUU	Diamante
22	1	2023	23:17	Fowler California	EEUU	Diamante
19	1	2023	21:47	Horsham	Reino Unido	Diamante
19	1	2023	18:20	Mesa	EEUU	Diamante
17	1	2023	19:25	No especificado	EEUU	Diamante
12	1	2023	16:43:00	Truganina	Australia	Diamante
1	1	2023	23:30:00	Moerewa	Nueva Zelanda	Diamante
28	12	2022	19:00	Carrera de Fulks	EEUU	Diamante
29	11	2022	18:55	Harper Woods	EEUU	Diamante
22	11	2022	2:30	Sofía	Bulgaria	Diamante
19	11	2022	21:03	Holly Hill	EEUU	Diamante
14	11	2022	15:11	Gary	EEUU	Diamante
7	11	2022	19:00:00	Warrensburg	EEUU	Diamante
3	11	2022	1:35:00	Pittsburgh	EEUU	Diamante
19	10	2022	22:35	Littleton	EEUU	Diamante
13	10	2022	18:14	Colinas El Dorado	EEUU	Diamante
7	10	2022	21:50	Brcko	Bosnia and Herzegovina	Diamante
3	10	2022	23:33	Azusa	EEUU	Diamante
29	9	2022	10:31	Tucson	EEUU	Diamante
17	9	2022	21:27	Charlotte	EEUU	Diamante
13	9	2022	21:10	Chester Springs	EEUU	Diamante
6	9	2022	19:42	Santa Moinca	EEUU	Diamante
31	8	2022	23:15	Ypsilanti	EEUU	Diamante
31	8	2022	22:59	Great falls	EEUU	Diamante
31	8	2022	21:02	Hoover	EEUU	Diamante
28	8	2022	7:30	Pendleton	EEUU	Diamante
24	8	2022	23:30	Imperial	EEUU	Diamante
23	8	2022	22:45	Scranton	EEUU	Diamante
18	8	2022	14:00	Flushing	EEUU	Diamante
17	8	2022	7:30	Wallace	EEUU	Diamante
17	8	2022	2:38	Rising Fawn	EEUU	Diamante
14	8	2022	13:59	Tannersville	EEUU	Diamante
11	8	2022	22:05	Wayne	EEUU	Diamante
8	8	2022	15:37	Cardiff	Reino Unido	Diamante
31	7	2022	20:20	Carpinteria	EEUU	Diamante
30	7	2022	23:45	Flemington	EEUU	Diamante
19	7	2022	16:57	Port St. Lucie	EEUU	Diamante
17	7	2022	2:14	milton	EEUU	Diamante
16	7	2022	22:30	Spartanburg	EEUU	Diamante
16	7	2022	11:40	Boynton Beach	EEUU	Diamante
13	7	2022	12:15	CROSS	EEUU	Diamante
5	7	2022	22:35	Essex	EEUU	Diamante
2	7	2022	17:05	North Kingstown	EEUU	Diamante
17	6	2022	21:45	Cross	EEUU	Diamante
14	6	2022	17:40	Pua’ena Point Beach Park	EEUU	Diamante
30	5	2022	3:30	Toomsboro	EEUU	Diamante
7	5	2022	21:30	Rockford	EEUU	Diamante
1	5	2022	20:38	Shawnee	EEUU	Diamante
13	4	2022	22:30	Lake Ketchum	EEUU	Diamante
8	4	2022	11:17	Orlando	EEUU	Diamante
8	4	2022	3:35	Landers	EEUU	Diamante
1	4	2022	22:25	Barrie	Canadá	Diamante
23	3	2022	21:36	Kalocsa (south of Hungary)	Hungary	Diamante
22	3	2022	20:15	Napanoch	EEUU	Diamante
19	3	2022	16:46	Lexington	EEUU	Diamante
17	3	2022	18:20	Winston-Salem	EEUU	Diamante
27	2	2022	17:15	San Antonio	EEUU	Diamante
23	2	2022	4:30	Oceanside	EEUU	Diamante
17	2	2022	20:18	Granby	EEUU	Diamante
12	2	2022	17:37	Gresham	EEUU	Diamante
9	2	2022	21:45	Vista	EEUU	Diamante
5	2	2022	7:35	Gorham	EEUU	Diamante
31	1	2022	18:14	Miami	EEUU	Diamante
28	1	2022	9:30	Cornville	EEUU	Diamante
5	1	2022	0:10	oakland	EEUU	Diamante
31	12	2021	22:45	Joshua Tree	EEUU	Diamante
21	12	2021	18:30	Edinburgh	Reino Unido	Diamante
20	12	2021	20:00	Mesa	EEUU	Diamante
16	12	2021	23:30	Miami	EEUU	Diamante
16	12	2021	23:30	Puerto Rico	Puerto Rico	Diamante
14	12	2021	18:45	Harrisville	EEUU	Diamante
2	12	2021	18:26	MYRTLE BEACH	EEUU	Diamante
25	11	2021	19:30	Bear Creek	EEUU	Diamante
24	11	2021	19:00	St narys	EEUU	Diamante
17	11	2021	19:00	Houston	EEUU	Diamante
5	11	2021	19:00	Bearsville	EEUU	Diamante
8	10	2021	21:00	Ellisville	EEUU	Diamante
2	10	2021	21:53	Pullman	EEUU	Diamante
17	9	2021	22:00	Livingston	EEUU	Diamante
8	9	2021	20:48	York	EEUU	Diamante
4	9	2021	12:45	Rio Vista	EEUU	Diamante
2	9	2021	19:30	Lebanon	EEUU	Diamante
30	8	2021	22:00	Wichita Falls	EEUU	Diamante
10	8	2021	23:23	San Antonio	EEUU	Diamante
10	8	2021	21:40	Tampa	EEUU	Diamante
10	8	2021	7:15	Honolulu	EEUU	Diamante
6	8	2021	13:00	Whittier	EEUU	Diamante
26	7	2021	22:30	Spokane	EEUU	Diamante
4	7	2021	2:30	Oil City	EEUU	Diamante
2	7	2021	12:00	Firestone	EEUU	Diamante
1	7	2021	2:03	Mississauga (Canada)	Canadá	Diamante
21	6	2021	3:55	Yuba Gap	EEUU	Diamante
6	6	2021	0:00	Eaton	EEUU	Diamante
25	5	2021	16:27	Littleton	EEUU	Diamante
23	4	2021	5:45	Belleview	EEUU	Diamante
18	3	2021	0:00	Portland	EEUU	Diamante
10	3	2021	21:30	Salmon Arm (Canada)	Canadá	Diamante
6	3	2021	22:50	Kingston	EEUU	Diamante
27	2	2021	22:45	Ft. Myers	EEUU	Diamante
27	2	2021	0:42	Riverdale	EEUU	Diamante
16	2	2021	11:30	Corbin	EEUU	Diamante
3	2	2021	19:00	Eugene	EEUU	Diamante
20	1	2021	2:45	Bayshore	EEUU	Diamante
7	1	2021	18:49	Pylesville	EEUU	Diamante
7	1	2021	18:30	Bel Air/ Forest Hill	EEUU	Diamante
11	12	2020	11:30	Summerville	EEUU	Diamante
11	12	2020	4:00	Oaktown	EEUU	Diamante
4	12	2020	23:20	Gig Harbor	EEUU	Diamante
4	12	2020	18:45	Alfred	EEUU	Diamante
1	12	2020	6:00	Hyde Park	EEUU	Diamante
20	11	2020	23:00	Bliss	EEUU	Diamante
20	11	2020	23:00	Bliss	EEUU	Diamante
18	11	2020	19:10	Miami	EEUU	Diamante
16	11	2020	22:00	New Britain	EEUU	Diamante
16	11	2020	21:00	Forest Lake	EEUU	Diamante
7	11	2020	16:50	Plattekill	EEUU	Diamante
7	11	2020	11:30	Southaven	EEUU	Diamante
4	11	2020	23:45	Mt. Holly	EEUU	Diamante
2	11	2020	19:15	Kihei	EEUU	Diamante
31	10	2020	22:10	Whitman	EEUU	Diamante
24	10	2020	16:30	Reno	EEUU	Diamante
19	10	2020	18:00	Fort Worth	EEUU	Diamante
12	10	2020	20:10	Missoula	EEUU	Diamante
10	10	2020	19:45	Bryan	EEUU	Diamante
9	10	2020	23:25	Elkridge	EEUU	Diamante
30	9	2020	22:45	Huntsville	EEUU	Diamante
26	9	2020	3:00	South Bend/Jacksonville	EEUU	Diamante
20	9	2020	22:00	Fort Albany (Canada)	Canadá	Diamante
20	9	2020	20:00	Middlefield	EEUU	Diamante
7	9	2020	12:00	Ocean City	EEUU	Diamante
7	9	2020	12:00	Ocean City	EEUU	Diamante
31	8	2020	19:33	Cobb island	EEUU	Diamante
30	8	2020	23:00	Hooksett	EEUU	Diamante
30	8	2020	20:05	Pewaukee	EEUU	Diamante
25	8	2020	21:00	Fayetteville	EEUU	Diamante
24	8	2020	0:09	Mesquite	EEUU	Diamante
17	8	2020	21:30	Marlton	EEUU	Diamante
16	8	2020	0:00	Sunbury	EEUU	Diamante
13	8	2020	2:00	Renton	EEUU	Diamante
9	8	2020	1:00	Twin Falls	EEUU	Diamante
4	8	2020	22:40	Maryville	EEUU	Diamante
3	8	2020	23:40	Bastrop	EEUU	Diamante
3	8	2020	3:59	Moran	EEUU	Diamante
31	7	2020	21:26	Monroe Twp	EEUU	Diamante
30	7	2020	20:00	Prescott Valley	EEUU	Diamante
26	7	2020	2:15	Quincy	EEUU	Diamante
26	7	2020	1:45	South Beach	EEUU	Diamante
26	7	2020	0:00	No especificado	EEUU	Diamante
25	7	2020	22:00	Ithaca	EEUU	Diamante
20	7	2020	20:30	Silt	EEUU	Diamante
14	7	2020	19:20	Brown Deer	EEUU	Diamante
13	7	2020	9:25	Hanford	EEUU	Diamante
3	7	2020	23:00	Casper	EEUU	Diamante
30	6	2020	16:15	Milwaukie	EEUU	Diamante
25	6	2020	22:00	Rochester	EEUU	Diamante
18	6	2020	22:30	Los Banos	EEUU	Diamante
10	6	2020	3:00	cape coral	EEUU	Diamante
29	5	2020	10:31	Buchanan	EEUU	Diamante
16	5	2020	0:00	El Monte	EEUU	Diamante
10	5	2020	23:40	Sequim	EEUU	Diamante
10	5	2020	20:42	Bradford	EEUU	Diamante
4	5	2020	22:18	Hamilton (Canada)	Canadá	Diamante
1	5	2020	2:30	Courtenay (Canada)	Canadá	Diamante
29	4	2020	20:45	Richmond	EEUU	Diamante
29	4	2020	16:00	Tacoma	EEUU	Diamante
24	4	2020	11:00	Moorhead	EEUU	Diamante
17	4	2020	21:45	Keswick (Canada)	Canadá	Diamante
16	4	2020	21:35	Budapest (Hungary)	Hungary	Diamante
14	4	2020	22:30	Lake Odessa	EEUU	Diamante
7	4	2020	18:00	Scottsdale	EEUU	Diamante
29	3	2020	22:00	St. John	EEUU	Diamante
23	3	2020	23:00	Kirksville	EEUU	Diamante
18	3	2020	20:30	Vancouver	EEUU	Diamante
17	3	2020	22:00	Odessa	EEUU	Diamante
12	3	2020	22:00	Federal Way	EEUU	Diamante
8	3	2020	23:00	Rochester	EEUU	Diamante
6	3	2020	21:00	Bonduel/Pulaski	EEUU	Diamante
19	2	2020	5:30	Kamloops (Canada)	Canadá	Diamante
17	2	2020	19:30	Selden	EEUU	Diamante
17	2	2020	1:28	Overland	EEUU	Diamante
9	2	2020	18:00	Laurel	EEUU	Diamante
5	2	2020	7:21	Monroe	EEUU	Diamante
2	2	2020	17:00	Ojai	EEUU	Diamante
15	1	2020	19:50	Washington	EEUU	Diamante
13	1	2020	7:20	Three Springs	EEUU	Diamante
7	1	2020	22:15	Toronto (Canada)	Canadá	Diamante
6	1	2020	5:00	Springfield	EEUU	Diamante
3	1	2020	18:00	Denver	EEUU	Diamante
26	12	2019	5:30	Glasgow	EEUU	Diamante
25	12	2019	22:00	Avalon	EEUU	Diamante
22	12	2019	19:30	Stevensville	EEUU	Diamante
22	12	2019	16:00	Reading	EEUU	Diamante
21	12	2019	19:30	Stevensville	EEUU	Diamante
21	12	2019	19:30	Stevensville	EEUU	Diamante
20	12	2019	6:35	Winston Salem	EEUU	Diamante
18	12	2019	21:00	Nanticoke	EEUU	Diamante
16	12	2019	5:25	El Paso	EEUU	Diamante
12	12	2019	6:40	Orient	EEUU	Diamante
12	12	2019	5:44	Natchez	EEUU	Diamante
21	11	2019	0:40	Morley	Canadá	Diamante
21	11	2019	0:30	Olympia	EEUU	Diamante
17	11	2019	16:52	Tarentum	EEUU	Diamante
15	11	2019	1:33	Oro Grande	EEUU	Diamante
11	11	2019	18:00	Chula Vista	EEUU	Diamante
11	11	2019	17:00	Phoenix/Avondale/Suprise	EEUU	Diamante
9	11	2019	12:37	LaPorte	EEUU	Diamante
3	11	2019	13:30	Collinsville	EEUU	Diamante
3	11	2019	12:00	Studio City	EEUU	Diamante
27	10	2019	13:45	Mira Loma	EEUU	Diamante
22	10	2019	21:23	Biloxi	EEUU	Diamante
22	10	2019	19:30	West Sacramento	EEUU	Diamante
22	10	2019	1:21	Iuka	EEUU	Diamante
19	10	2019	20:00	Davidson (Canada)	Canadá	Diamante
18	10	2019	15:00	Hackensack	EEUU	Diamante
12	10	2019	15:25	Dickinson	EEUU	Diamante
11	10	2019	1:44	Dallas	EEUU	Diamante
8	10	2019	No especificado	Oakland	EEUU	Diamante
5	10	2019	23:30	Oakland	EEUU	Diamante
5	10	2019	20:17	Wausau	EEUU	Diamante
5	10	2019	2:30	Airdrie (Canada)	Canadá	Diamante
4	10	2019	4:00	Colorado Springs	EEUU	Diamante
1	10	2019	22:00	Ecru	EEUU	Diamante
1	10	2019	No especificado	Newburgh	EEUU	Diamante
21	9	2019	20:32	Tucson	EEUU	Diamante
21	9	2019	8:40	Meridian	EEUU	Diamante
17	9	2019	20:30	Simi Valley	EEUU	Diamante
14	9	2019	16:00	Carpinteria	EEUU	Diamante
9	9	2019	13:00	Dive	EEUU	Diamante
5	9	2019	19:33	Canton	EEUU	Diamante
27	8	2019	19:40	Cushing	EEUU	Diamante
25	8	2019	16:00	South Gate	EEUU	Diamante
19	8	2019	18:30	Auburn	EEUU	Diamante
16	8	2019	11:14	Calgary (Canada)	Canadá	Diamante
8	8	2019	0:00	Olmsted Falls	EEUU	Diamante
1	8	2019	0:03	Los Angeles	EEUU	Diamante
28	7	2019	23:05	Lake Stevens	EEUU	Diamante
26	7	2019	2:15	Port St. Lucie	EEUU	Diamante
25	7	2019	2:01	Kittitas	EEUU	Diamante
23	7	2019	21:20	Loon Lake	EEUU	Diamante
13	7	2019	21:35	Madison	EEUU	Diamante
29	6	2019	23:00	Ware	EEUU	Diamante
26	6	2019	20:00	Wilkes Barre	EEUU	Diamante
24	6	2019	14:23	Santa Fe	EEUU	Diamante
13	6	2019	23:00	York	EEUU	Diamante
13	6	2019	23:00	York	EEUU	Diamante
7	6	2019	16:25	Lincoln	EEUU	Diamante
3	6	2019	9:30	Oro Valley	EEUU	Diamante
29	5	2019	4:45	Pigeon Forge	EEUU	Diamante
27	5	2019	0:20	Niverville	Canadá	Diamante
22	5	2019	23:45	Lopez Island	EEUU	Diamante
16	5	2019	10:27	Meridian	EEUU	Diamante
6	4	2019	21:50	Hacker Valley	EEUU	Diamante
5	4	2019	21:56	Butler	EEUU	Diamante
4	4	2019	6:55	Macon	EEUU	Diamante
26	3	2019	0:00	Trenton	EEUU	Diamante
16	3	2019	22:05	Lawrenceville	EEUU	Diamante
16	3	2019	21:00	Boylston	EEUU	Diamante
7	3	2019	19:30	Mckeesport	EEUU	Diamante
2	3	2019	0:20	Voorheesville	EEUU	Diamante
17	2	2019	4:30	New Kent	EEUU	Diamante
14	2	2019	0:00	Naples	EEUU	Diamante
11	2	2019	23:00	Selden	EEUU	Diamante
7	2	2019	3:20	Drummins	EEUU	Diamante
24	1	2019	21:30	Dawsonville	EEUU	Diamante
15	1	2019	22:30	MiddleTown	EEUU	Diamante
15	1	2019	12:30	Billings	EEUU	Diamante
13	1	2019	15:00	Issaquah	EEUU	Diamante
8	1	2019	4:23	Queen Creek	EEUU	Diamante
7	1	2019	19:30	Naples	EEUU	Diamante
6	1	2019	0:00	Racine	EEUU	Diamante
3	1	2019	17:20	Easthampton	EEUU	Diamante
18	12	2018	14:00	Phoenix	EEUU	Diamante
17	12	2018	2:00	Tiverton	EEUU	Diamante
8	11	2018	19:30	Apex (physically in Cary)	EEUU	Diamante
5	11	2018	23:45	Granite Bay/Loomis	EEUU	Diamante
2	11	2018	21:45	Prescott	EEUU	Diamante
25	10	2018	17:00	Anaheim	EEUU	Diamante
21	10	2018	22:50	Palm Harbor	EEUU	Diamante
13	10	2018	23:45	Portland	EEUU	Diamante
12	10	2018	0:00	North Myrtle Beach	EEUU	Diamante
6	10	2018	0:00	Castro Valley	EEUU	Diamante
6	10	2018	21:00	Sarasota	EEUU	Diamante
5	10	2018	21:00	Tiverton	EEUU	Diamante
4	10	2018	2:04	Hyattsville	EEUU	Diamante
27	9	2018	19:00	Wheaton	EEUU	Diamante
27	9	2018	1:00	Rotorua (Enroute to)(New Zealand)	Nueva Zelanda	Diamante
24	9	2018	19:35	Fullerton	EEUU	Diamante
20	9	2018	19:00	Peekskill	EEUU	Diamante
20	9	2018	11:00	Easley	EEUU	Diamante
13	9	2018	3:15	Ellsworth	EEUU	Diamante
4	9	2018	18:50	Deming	EEUU	Diamante
27	8	2018	11:00	Guanajuato (Mexico)	México	Diamante
15	8	2018	23:00	Green Bay	EEUU	Diamante
14	8	2018	22:30	Orange	EEUU	Diamante
12	8	2018	23:20	Castle Rock	EEUU	Diamante
9	8	2018	20:25	San Diego (17 miles north of)	EEUU	Diamante
8	8	2018	12:00	Cyprus	Cyprus	Diamante
31	7	2018	18:00	Fort Smith	EEUU	Diamante
23	7	2018	8:05	Siren	EEUU	Diamante
21	7	2018	20:45	Parsonsfield	EEUU	Diamante
15	7	2018	21:00	Bordentown	EEUU	Diamante
13	7	2018	22:50	Lincoln City	EEUU	Diamante
13	7	2018	22:50	Lincoln City	EEUU	Diamante
4	7	2018	22:00	Louisville	EEUU	Diamante
4	6	2018	23:45	Rockford/ Cherry Valley	EEUU	Diamante
26	5	2018	9:00	Chennai (India)	India	Diamante
20	5	2018	13:00	Russell	EEUU	Diamante
5	5	2018	19:32	Burbank	EEUU	Diamante
3	5	2018	18:00	Las Vegas	EEUU	Diamante
1	5	2018	5:30	Asheville	EEUU	Diamante
26	4	2018	20:00	Catonsville	EEUU	Diamante
26	4	2018	3:33	Camano Island	EEUU	Diamante
19	4	2018	21:30	Ludhiana (India)	India	Diamante
