DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
25	5	2025	0:32	Yusui	Japón	Flash
22	5	2025	20:42	Kochi	India	Flash
18	5	2025	23:00	Mesa	EEUU	Flash
1	5	2025	23:54:00	Tillamook	EEUU	Flash
23	4	2025	21:49	Lexington	EEUU	Flash
21	4	2025	19:30	No especificado	India	Flash
10	4	2025	15:45:00	Blackridge	Reino Unido	Flash
5	4	2025	14:30:00	Eureka	EEUU	Flash
7	3	2025	23:50:00	Ankara	Turquía	Flash
4	3	2025	18:32:00	Greeley	EEUU	Flash
1	3	2025	20:30:00	Atakum	Turquía	Flash
9	2	2025	16:05:00	Manaus	Brasil	Flash
29	1	2025	19:20	Taylorsville	EEUU	Flash
20	1	2025	22:30	Middletown	EEUU	Flash
17	1	2025	8:29	Fairview	EEUU	Flash
12	1	2025	19:40:00	Ciudad de Guatemala	Guatemala	Flash
2	1	2025	21:10:00	Mazatlan	Mexico	Flash
30	12	2024	20:45	Winter Springs	EEUU	Flash
22	12	2024	19:18	Niceville	EEUU	Flash
22	12	2024	13:39	Perú	EEUU	Flash
20	12	2024	23:55	Khao Niwet	Tailandia	Flash
18	12	2024	23:49	Langley	EEUU	Flash
18	12	2024	16:42	No especificado	Brasil	Flash
17	12	2024	22:10	Posada Fountain	EEUU	Flash
17	12	2024	19:03	Ankara	Turquía	Flash
15	12	2024	0:10	Santoshpur	Bangladés	Flash
13	12	2024	20:15	Tallaght	Irlanda	Flash
13	12	2024	17:00	Fall River	EEUU	Flash
4	12	2024	2:10:00	Dumbarton	Reino Unido	Flash
1	12	2024	17:44:00	Ripley	EEUU	Flash
16	11	2024	18:30	Gran Sudbury	Canadá	Flash
9	11	2024	21:23:00	Fllakë	Albania	Flash
4	11	2024	3:54:00	Millcreek	EEUU	Flash
31	10	2024	19:29	Cape Saint Marys	Canadá	Flash
24	10	2024	21:00	Wheeling	EEUU	Flash
9	10	2024	23:49:00	Moore	EEUU	Flash
5	10	2024	21:35:00	Brookfield	EEUU	Flash
3	10	2024	20:35:00	Smithsburg	EEUU	Flash
22	9	2024	22:30	Montrose	Australia	Flash
31	8	2024	22:48	Tecumseh	EEUU	Flash
24	8	2024	16:30	South Moreton	Reino Unido	Flash
23	8	2024	6:12	Madison	EEUU	Flash
10	8	2024	3:05:00	Clinton	EEUU	Flash
21	6	2024	10:30	Richland	EEUU	Flash
20	6	2024	9:30	Cranston	EEUU	Flash
13	6	2024	0:10	Wills Point	EEUU	Flash
8	6	2024	12:45:00	Des Allemands	EEUU	Flash
1	6	2024	12:45:00	Hamburgo	EEUU	Flash
30	5	2024	23:45	Moldavia	Chequia	Flash
27	5	2024	21:09	Aurora	EEUU	Flash
18	5	2024	21:40	Schaumburg	EEUU	Flash
12	5	2024	22:12:00	Otto	EEUU	Flash
11	5	2024	11:46:00	San Petersburgo	EEUU	Flash
9	5	2024	22:30:00	Moldavia	Chequia	Flash
7	5	2024	15:00:00	Anderson	EEUU	Flash
10	4	2024	22:30:00	Atlanta	EEUU	Flash
10	4	2024	21:15:00	White Sands	EEUU	Flash
8	4	2024	10:45:00	Baltimore	EEUU	Flash
17	3	2024	20:40	Millville	EEUU	Flash
3	3	2024	22:00:00	Maud	EEUU	Flash
29	2	2024	16:40	Tacoma	EEUU	Flash
6	2	2024	17:58:00	Spokane	EEUU	Flash
4	2	2024	17:55:00	Spokane	EEUU	Flash
29	1	2024	23:15	Fort Collins	EEUU	Flash
26	1	2024	19:30	Edmonton	Canadá	Flash
22	1	2024	18:15	Virginia Beach	EEUU	Flash
1	1	2024	21:00:00	Oujda	Morocco	Flash
16	12	2023	2:10	Tunkhannock	EEUU	Flash
14	12	2023	23:05	Batesville	EEUU	Flash
6	12	2023	23:50:00	Pearland	EEUU	Flash
4	12	2023	22:45:00	Corinth	EEUU	Flash
1	12	2023	7:13:00	Kingfisher Close	Reino Unido	Flash
17	11	2023	22:34	Malang	Indonesia	Flash
30	10	2023	17:35	Qingdao	China	Flash
18	10	2023	12:30	Corona	EEUU	Flash
17	10	2023	19:50	Chester	Canadá	Flash
6	10	2023	2:00:00	Madras	EEUU	Flash
5	10	2023	19:43:00	Gatlinburg	EEUU	Flash
28	9	2023	4:23	Spokane	EEUU	Flash
23	9	2023	5:30	Huntersville	EEUU	Flash
22	9	2023	20:09	Miami Beach	EEUU	Flash
21	9	2023	3:06	Loveland	EEUU	Flash
19	9	2023	22:00	Revere	EEUU	Flash
16	9	2023	2:06	Sagola	EEUU	Flash
13	9	2023	21:28	Shakopee	EEUU	Flash
13	9	2023	18:45	Gatton	Australia	Flash
11	9	2023	22:35:00	Spokane	EEUU	Flash
8	9	2023	23:00:00	Morse	EEUU	Flash
7	9	2023	0:00:00	No especificado	EEUU	Flash
3	9	2023	3:40:00	No especificado	EEUU	Flash
31	8	2023	21:22	Rockfish	EEUU	Flash
23	8	2023	0:00	Eugene	EEUU	Flash
22	8	2023	5:23	Escondido	EEUU	Flash
22	8	2023	1:33	Nusa Dua	Indonesia	Flash
17	8	2023	22:02	Hedgesville	EEUU	Flash
12	8	2023	23:25:00	Beavercreek	EEUU	Flash
5	8	2023	15:46:00	Studio City	EEUU	Flash
22	7	2023	23:40	Mead/Johnstown	EEUU	Flash
22	7	2023	21:45	Summit	EEUU	Flash
22	7	2023	0:45	Mandeville	EEUU	Flash
21	7	2023	22:00	Ocala	EEUU	Flash
11	7	2023	12:19:00	Fairview	EEUU	Flash
7	7	2023	12:36:00	Proctor	EEUU	Flash
21	6	2023	0:15	Palm Springs	EEUU	Flash
18	6	2023	22:58	Westerly	EEUU	Flash
16	6	2023	22:35	Hawthorne	EEUU	Flash
7	6	2023	21:35:00	Princeton	EEUU	Flash
24	5	2023	17:25	Wesley Chapel	EEUU	Flash
7	5	2023	13:58:00	New York	EEUU	Flash
21	4	2023	22:00	Los Angeles	EEUU	Flash
18	4	2023	22:17	Lancaster	EEUU	Flash
12	4	2023	1:26:00	El Paso	EEUU	Flash
9	4	2023	20:00:00	Alma	EEUU	Flash
7	4	2023	6:02:00	WICHITA	EEUU	Flash
7	4	2023	0:32:00	Lakeland	EEUU	Flash
30	3	2023	4:23	Sykesville	EEUU	Flash
22	3	2023	20:25	Barnet	EEUU	Flash
8	3	2023	18:07:00	Dillwyn	EEUU	Flash
3	3	2023	21:45:00	Jacksonville	EEUU	Flash
13	8	2022	21:59	Anamosa (6 mi. S of)	EEUU	Flash
17	6	2022	22:19	No especificado	Reino Unido	Flash
2	4	2022	23:30:00	Holliday	EEUU	Flash
13	11	2021	16:34	Dunedin	EEUU	Flash
10	11	2021	3:31	Jackson	EEUU	Flash
27	10	2021	18:56	Bristow	EEUU	Flash
14	10	2021	21:00	Beverly Hills	EEUU	Flash
10	10	2021	23:00	Hadley	EEUU	Flash
17	9	2021	18:15	Ottawa (Canada)	Canadá	Flash
10	9	2021	22:15	Kennebunk	EEUU	Flash
7	9	2021	21:30	Ocean Isle Beach	EEUU	Flash
14	8	2021	20:00	Weymouth	EEUU	Flash
9	8	2021	22:20	Hatteras Village	EEUU	Flash
7	8	2021	21:48	Fort Wayne	EEUU	Flash
1	8	2021	22:00	Fayetteville	EEUU	Flash
28	7	2021	23:13	Bakersfield	EEUU	Flash
15	7	2021	20:45	Colorado Springs	EEUU	Flash
8	7	2021	3:16	Bremerton	EEUU	Flash
24	6	2021	17:45	New York City (Manhattan)	EEUU	Flash
22	6	2021	1:00	Senji (India)	India	Flash
13	6	2021	2:17	Luthersburgh	EEUU	Flash
7	6	2021	4:50	Lahore (Pakistan))	Pakistan	Flash
28	5	2021	0:20	Charleston	EEUU	Flash
27	5	2021	2:30	Flint	EEUU	Flash
26	5	2021	1:00	Grand Rapids/Blackberry Township	EEUU	Flash
25	5	2021	22:30	Lakewood	EEUU	Flash
22	5	2021	23:20	Toledo	EEUU	Flash
27	4	2021	18:42	Armadale (Australia)	Australia	Flash
20	4	2021	20:30	New York City (Brooklyn)	EEUU	Flash
10	4	2021	21:00	Fairfax	EEUU	Flash
27	3	2021	2:00	St. Petersburg	EEUU	Flash
25	3	2021	21:00	Port Ludlow	EEUU	Flash
15	3	2021	21:00	Mojave	EEUU	Flash
2	3	2021	2:00	Payette	EEUU	Flash
28	2	2021	13:30	West Richland	EEUU	Flash
17	2	2021	1:30	Olympia	EEUU	Flash
15	2	2021	2:30	Portland	EEUU	Flash
2	2	2021	19:30	Mauritius	Mauritius	Flash
20	1	2021	18:15	Simi valley	EEUU	Flash
17	1	2021	8:30	Jonesville	EEUU	Flash
5	1	2021	6:15	Essex	EEUU	Flash
4	1	2021	18:30	Williams	EEUU	Flash
29	12	2020	23:00	Belleville	Canadá	Flash
29	12	2020	22:00	Spotsylvania	EEUU	Flash
21	12	2020	18:00	Virginia City	EEUU	Flash
20	12	2020	2:00	Sinking Springs	EEUU	Flash
15	12	2020	20:56	honolulu	EEUU	Flash
22	11	2020	22:25	Brampton	Canadá	Flash
19	11	2020	2:00	Mojave	EEUU	Flash
15	11	2020	7:00	Delaware City	EEUU	Flash
13	11	2020	21:20	Idaho Falls	EEUU	Flash
13	11	2020	15:00	Blacksburg	EEUU	Flash
4	11	2020	18:30	Raymond	EEUU	Flash
2	11	2020	18:12	Glendale	EEUU	Flash
31	10	2020	0:00	Campbell	EEUU	Flash
17	10	2020	7:00	Rome	EEUU	Flash
14	10	2020	20:36	Alexandris	EEUU	Flash
13	10	2020	3:50	Bloomington	EEUU	Flash
11	10	2020	21:00	Roseberry (Tasmania)(Australia)	Australia	Flash
7	10	2020	9:13	Waterford	EEUU	Flash
6	10	2020	4:30	Hubbard	EEUU	Flash
4	10	2020	19:30	New Windsor	EEUU	Flash
3	10	2020	21:00	Spring City	EEUU	Flash
30	9	2020	6:30	Mechanicsburg	EEUU	Flash
30	9	2020	3:30	North Phoenix	EEUU	Flash
15	9	2020	20:35	Indianola	EEUU	Flash
11	9	2020	20:26	Conifer/Pine	EEUU	Flash
7	9	2020	22:30	Bethesda	EEUU	Flash
5	9	2020	22:19	Lafayette	EEUU	Flash
28	8	2020	12:00	Saskatoon	Canadá	Flash
21	8	2020	20:05	Acton	EEUU	Flash
20	8	2020	22:00	Argyle	EEUU	Flash
19	8	2020	15:00	Riverdale	EEUU	Flash
19	8	2020	1:00	Evansville	EEUU	Flash
15	8	2020	12:15	Succor Creek State Park	EEUU	Flash
30	7	2020	1:00	Farmingdale	EEUU	Flash
28	7	2020	21:10	Albuquerque	EEUU	Flash
25	7	2020	0:00	Sapulpa	EEUU	Flash
21	7	2020	21:50	Temecula	EEUU	Flash
15	7	2020	23:00	Spokane	EEUU	Flash
15	7	2020	1:52	North Highlands	EEUU	Flash
14	7	2020	22:00	Winfield	EEUU	Flash
14	7	2020	20:45	Largo	EEUU	Flash
14	7	2020	10:15	Aylett	EEUU	Flash
14	7	2020	3:00	Cobb island	EEUU	Flash
4	7	2020	22:15	Catalina Island	EEUU	Flash
3	7	2020	21:00	Quitman	EEUU	Flash
3	7	2020	20:30	North Plains	EEUU	Flash
3	7	2020	2:26	Peoria	EEUU	Flash
29	6	2020	21:20	Bel Air	EEUU	Flash
11	6	2020	12:20	Upland	EEUU	Flash
10	6	2020	23:15	Seattle	EEUU	Flash
29	5	2020	0:45	Eugene	EEUU	Flash
26	5	2020	22:32	Indianapolis	EEUU	Flash
23	5	2020	20:15	Hartford	EEUU	Flash
15	5	2020	18:47	San Diego	EEUU	Flash
14	5	2020	0:45	St. George	EEUU	Flash
13	5	2020	0:05	Hailey	EEUU	Flash
7	5	2020	0:30	Mountain Home	EEUU	Flash
5	5	2020	5:15	Dayton	EEUU	Flash
4	5	2020	1:30	Châteauguay (Canada)	Canadá	Flash
1	5	2020	3:15	Cudjoe Key	EEUU	Flash
24	4	2020	2:35	No especificado	EEUU	Flash
18	4	2020	21:00	Las Vegas	EEUU	Flash
5	4	2020	21:00	Bangalore (India)	India	Flash
3	4	2020	23:00	Longmont	EEUU	Flash
31	3	2020	21:56	Hornell	EEUU	Flash
31	3	2020	21:00	Bellevue	EEUU	Flash
31	3	2020	2:00	Tucson	EEUU	Flash
30	3	2020	21:50	Howell	EEUU	Flash
30	3	2020	1:00	South Bend	EEUU	Flash
27	3	2020	19:26	Bridgewater	EEUU	Flash
26	3	2020	22:00	La Mesa	EEUU	Flash
24	3	2020	17:25	Everett	EEUU	Flash
19	3	2020	3:30	Markham (Canada)	Canadá	Flash
9	3	2020	21:09	Glendale	EEUU	Flash
9	3	2020	20:04	Glendale	EEUU	Flash
6	3	2020	19:35	Des Plaines	EEUU	Flash
4	3	2020	7:14	North Ogden	EEUU	Flash
24	2	2020	20:00	Vestal	EEUU	Flash
18	2	2020	19:00	Goa (India)	India	Flash
14	2	2020	20:30	EXPORT	EEUU	Flash
8	2	2020	17:30	New York	EEUU	Flash
6	2	2020	21:40	Wooster	EEUU	Flash
30	1	2020	6:00	San Bernardino	EEUU	Flash
27	1	2020	22:30	Bangor	EEUU	Flash
24	1	2020	19:45	Oklahoma City	EEUU	Flash
20	1	2020	15:00	Detroit	EEUU	Flash
16	1	2020	5:25	Deadhorse	EEUU	Flash
5	1	2020	18:17	Shreveport	EEUU	Flash
30	12	2019	1:30	Hiram	EEUU	Flash
24	12	2019	5:50	Hamersville	EEUU	Flash
23	12	2019	22:00	Mt. Pleasant	EEUU	Flash
20	12	2019	6:41	Hephzibah	EEUU	Flash
17	12	2019	21:00	Reed Point	EEUU	Flash
15	12	2019	6:45	Lake Elsinore	EEUU	Flash
15	12	2019	2:51	Westford	EEUU	Flash
15	12	2019	0:40	Boise	EEUU	Flash
9	12	2019	21:19	Canton/Jackson Township	EEUU	Flash
8	12	2019	21:45	Ramona	EEUU	Flash
8	12	2019	3:17	Sparks/Sun Valley	EEUU	Flash
7	12	2019	21:45	Ramona	EEUU	Flash
7	12	2019	20:00	Waianae	EEUU	Flash
7	12	2019	19:15	Massillon	EEUU	Flash
5	12	2019	5:40	Freeport	EEUU	Flash
5	12	2019	5:35	Sinton	EEUU	Flash
5	12	2019	4:30	La Conchita	EEUU	Flash
4	12	2019	15:00	East Haddam	EEUU	Flash
2	12	2019	8:10	Bentonville	EEUU	Flash
28	11	2019	1:50	No especificado	EEUU	Flash
23	11	2019	19:46	Sunshine Coast (Australia)	Australia	Flash
18	11	2019	7:00	Denver	EEUU	Flash
14	11	2019	6:30	Eugene	EEUU	Flash
13	11	2019	20:34	Wichita	EEUU	Flash
4	11	2019	16:30	Emerson	EEUU	Flash
2	11	2019	13:36	Oklahoma City	EEUU	Flash
1	11	2019	0:50	Alhambra	EEUU	Flash
31	10	2019	20:30	North Royalton	EEUU	Flash
28	10	2019	22:00	Baldwinsville	EEUU	Flash
26	10	2019	No especificado	Baxter Springs	EEUU	Flash
23	10	2019	6:00	Chelsea	EEUU	Flash
15	10	2019	12:35	Las Vegas	EEUU	Flash
15	10	2019	1:00	Pune	India	Flash
13	10	2019	21:00	Atlanta	EEUU	Flash
12	10	2019	7:28	Denver	EEUU	Flash
11	10	2019	15:20	Chantilly	EEUU	Flash
8	10	2019	20:00	Bridgton	EEUU	Flash
3	10	2019	3:00	Orlando	EEUU	Flash
30	9	2019	1:00	kerman , Iran	Iran	Flash
28	9	2019	23:00	New Castle	EEUU	Flash
25	9	2019	18:30	Roselle	EEUU	Flash
23	9	2019	21:00	Slippery Rock	EEUU	Flash
22	9	2019	21:30	Brownwood	EEUU	Flash
21	9	2019	1:00	Captain Cook	EEUU	Flash
19	9	2019	20:25	Oxford	EEUU	Flash
11	9	2019	20:38	North Las Vegas	EEUU	Flash
1	9	2019	18:00	Valatie	EEUU	Flash
30	8	2019	21:00	Beloit	EEUU	Flash
30	8	2019	20:45	Landers	EEUU	Flash
30	8	2019	6:30	Wantagh	EEUU	Flash
25	8	2019	12:00	Boise	EEUU	Flash
23	8	2019	22:10	Seeley Lake	EEUU	Flash
23	8	2019	21:40	Milwaukee	EEUU	Flash
22	8	2019	3:00	Indianapolis	EEUU	Flash
21	8	2019	22:40	Otis	EEUU	Flash
19	8	2019	2:46	Milwaukee	EEUU	Flash
15	8	2019	10:55	Concord	EEUU	Flash
11	8	2019	23:15	Hudson	EEUU	Flash
9	8	2019	22:15	Anahola	EEUU	Flash
9	8	2019	22:00	Aberdeen	EEUU	Flash
7	8	2019	20:55	Santa Barbara	EEUU	Flash
6	8	2019	20:45	Santa Barbara	EEUU	Flash
3	8	2019	23:15	Brookneal	EEUU	Flash
2	8	2019	1:40	Hillsville	EEUU	Flash
31	7	2019	7:39	Lakeville	EEUU	Flash
30	7	2019	22:30	Albuquerque	EEUU	Flash
25	7	2019	0:09	Keaau	EEUU	Flash
24	7	2019	23:20	Manchester	EEUU	Flash
24	7	2019	23:01	West Haven	EEUU	Flash
24	7	2019	23:00	New York City	EEUU	Flash
24	7	2019	23:00	Middletown	EEUU	Flash
23	7	2019	3:00	Willingboro	EEUU	Flash
21	7	2019	21:09	Prestons (Australi)	Australia	Flash
21	7	2019	3:00	Logansport	EEUU	Flash
19	7	2019	22:38	Meridian	EEUU	Flash
18	7	2019	22:00	Franklinville	EEUU	Flash
18	7	2019	3:30	West San Fernando valley	EEUU	Flash
9	7	2019	21:50	Union City	EEUU	Flash
7	7	2019	20:47	Evansville	EEUU	Flash
4	7	2019	22:00	Lansing	EEUU	Flash
4	7	2019	21:50	Pueblo West	EEUU	Flash
4	7	2019	20:45	Provincetown	EEUU	Flash
3	7	2019	22:02	Williamsburg	EEUU	Flash
3	7	2019	12:45	Euclid	EEUU	Flash
3	7	2019	0:00	Huntington	EEUU	Flash
29	6	2019	22:15	Richmond	EEUU	Flash
25	6	2019	21:15	Brick	EEUU	Flash
18	6	2019	23:15	Skokie	EEUU	Flash
18	6	2019	22:00	Savannah	EEUU	Flash
18	6	2019	22:00	Savannah	EEUU	Flash
18	6	2019	10:00	Savannah	EEUU	Flash
18	6	2019	1:50	Sacramento	EEUU	Flash
16	6	2019	0:12	Phoenix	EEUU	Flash
10	6	2019	22:40	Prairie du Chien	EEUU	Flash
9	6	2019	21:39	Edison	EEUU	Flash
3	6	2019	23:30	Monroe	EEUU	Flash
3	6	2019	0:04	Mackay	EEUU	Flash
1	6	2019	1:19	Henderson	EEUU	Flash
30	5	2019	21:00	South Jordan	EEUU	Flash
26	5	2019	13:20	Fort Mill	EEUU	Flash
25	5	2019	22:50	Middleburg Heights	EEUU	Flash
22	5	2019	0:00	Delmont Maurice River	EEUU	Flash
21	5	2019	2:00	Superior	EEUU	Flash
15	5	2019	17:00	Theni (India)	India	Flash
12	5	2019	22:00	Wad Rum (Jordan)	Jordan	Flash
2	5	2019	21:45	Port Charlotte	EEUU	Flash
26	4	2019	23:00	Basinger	EEUU	Flash
25	4	2019	23:04	St. Louis	EEUU	Flash
22	4	2019	1:11	St. Petersburg	EEUU	Flash
21	4	2019	23:35	Battle Creek	EEUU	Flash
21	4	2019	8:15	Superior	EEUU	Flash
7	4	2019	3:30	California City	EEUU	Flash
5	4	2019	20:18	Oregon	EEUU	Flash
28	3	2019	20:30	San Diego	EEUU	Flash
28	3	2019	4:30	Newark	EEUU	Flash
16	3	2019	5:00	Green Bay	EEUU	Flash
10	3	2019	23:15	Pittsburgh	EEUU	Flash
7	3	2019	20:20	Colorado Springs	EEUU	Flash
3	3	2019	21:00	Nipomo	EEUU	Flash
24	2	2019	22:15	North Branford	EEUU	Flash
24	2	2019	22:00	Philadelphia (suburban area)	EEUU	Flash
13	2	2019	2:00	Beebe	EEUU	Flash
3	2	2019	11:00	Addis Ababa (Ethiopia)	Ethiopia	Flash
1	2	2019	6:30	Springfield	EEUU	Flash
21	1	2019	4:15	Indianola	EEUU	Flash
11	1	2019	21:30	Arvada/WheatRidge	EEUU	Flash
8	1	2019	6:15	Longs	EEUU	Flash
7	1	2019	7:26	Kalispell	EEUU	Flash
5	1	2019	14:00	Detroit	EEUU	Flash
5	1	2019	14:00	Detroit	EEUU	Flash
30	12	2018	22:10	South Enterprise (near)	EEUU	Flash
26	12	2018	2:35	Clover	EEUU	Flash
16	12	2018	17:30	Luray	EEUU	Flash
8	12	2018	22:30	Santa Fe	EEUU	Flash
28	11	2018	19:35	Tucson	EEUU	Flash
26	11	2018	20:40	Casa Grande (outside of)	EEUU	Flash
26	11	2018	19:00	Carlisle	EEUU	Flash
20	11	2018	11:15	Tehachapi	EEUU	Flash
16	11	2018	18:40	Sindh Province (Pakistan)	Pakistan	Flash
14	11	2018	18:40	Lisbon	EEUU	Flash
11	11	2018	20:50	San Antonio	EEUU	Flash
3	11	2018	23:00	Baltimore	EEUU	Flash
1	11	2018	1:30	Albany	EEUU	Flash
21	10	2018	12:21	Bowmanville (Canada)	Canadá	Flash
18	10	2018	17:00	Torrance	EEUU	Flash
15	10	2018	23:20	Kill Devil Hills	EEUU	Flash
4	10	2018	20:53	Bozeman	EEUU	Flash
4	10	2018	17:00	Baldwinsville	EEUU	Flash
23	9	2018	2:10	Potchefstroom (South Africa)	South Africa	Flash
18	9	2018	3:08	Harlan	EEUU	Flash
17	9	2018	4:00	Oldsmar	EEUU	Flash
16	9	2018	20:30	Massena	EEUU	Flash
13	9	2018	11:25	Petite Rivier	Canadá	Flash
10	9	2018	19:00	Daejeon (South Korea)	South Korea	Flash
1	9	2018	2:00	Belton	EEUU	Flash
22	8	2018	4:23	Morganton	EEUU	Flash
18	8	2018	23:46	Denver	EEUU	Flash
12	8	2018	0:00	Warm Beach	EEUU	Flash
5	8	2018	23:00	Islip	EEUU	Flash
3	8	2018	19:30	Manchester/Londonderry line	EEUU	Flash
18	7	2018	23:00	Monessen	EEUU	Flash
17	7	2018	23:30	Walker	EEUU	Flash
11	7	2018	22:00	Brooklyn Park	EEUU	Flash
8	7	2018	18:42	Bennington	EEUU	Flash
21	6	2018	No especificado	Truckee	EEUU	Flash
12	6	2018	23:53	Olympia	EEUU	Flash
11	6	2018	23:30	Gilbert	EEUU	Flash
11	6	2018	14:00	Denver	EEUU	Flash
9	6	2018	21:08	Las Vegas	EEUU	Flash
5	6	2018	23:45	Lincoln	EEUU	Flash
5	6	2018	1:15	Watervliet	EEUU	Flash
31	5	2018	15:45	Torrance	EEUU	Flash
30	5	2018	12:47	Surfside Beach	EEUU	Flash
29	5	2018	3:00	Fruitland	EEUU	Flash
22	5	2018	6:30	Elizabethtown	EEUU	Flash
7	5	2018	21:00	Simi Valley	EEUU	Flash
6	5	2018	1:00	Cumming	EEUU	Flash
1	5	2018	20:00	Apache Junction	EEUU	Flash
27	4	2018	23:45	Clearwater	EEUU	Flash
27	4	2018	5:00	Reading	EEUU	Flash
25	4	2018	22:45	Boise	EEUU	Flash
20	4	2018	0:00	Pleasant Grove	EEUU	Flash
1	4	2018	22:15	Portland	EEUU	Flash
31	3	2018	22:45	Eugene	EEUU	Flash
29	3	2018	22:23	Coos Bay	EEUU	Flash
27	3	2018	1:00	Bozeman	EEUU	Flash
23	3	2018	0:00	Bluemont	EEUU	Flash
21	3	2018	22:50	Sandia Park	EEUU	Flash
17	3	2018	23:30	Sartell	EEUU	Flash
28	2	2018	20:45	Brookfield	EEUU	Flash
21	2	2018	3:45	Big Horn	EEUU	Flash
19	2	2018	4:30	Santa Barbara	EEUU	Flash
18	2	2018	19:45	Savage	EEUU	Flash
17	2	2018	21:30	New Hope	EEUU	Flash
15	2	2018	23:00	Albuquerque	EEUU	Flash
13	2	2018	22:48	Chino Hills/Corona	EEUU	Flash
13	2	2018	20:10	Pueblo West	EEUU	Flash
13	2	2018	20:05	Colorado Springs	EEUU	Flash
9	2	2018	19:00	Newport (UK/Wales)	Reino Unido	Flash
5	2	2018	5:30	Porto Alegre (Brazil)	Brasil	Flash
4	2	2018	19:50	Chandler	EEUU	Flash
31	1	2018	2:30	Cobb	EEUU	Flash
28	1	2018	22:30	Eau Claire	EEUU	Flash
23	1	2018	2:00	Eugene	EEUU	Flash
22	1	2018	18:20	Manchester	EEUU	Flash
17	1	2018	3:19	Houston	EEUU	Flash
16	1	2018	21:35	Fairbanks	EEUU	Flash
16	1	2018	20:00	Gregory	EEUU	Flash
13	1	2018	22:55	Romeoville	EEUU	Flash
5	1	2018	18:30	Lancaster	EEUU	Flash
3	1	2018	19:05	San Jose	EEUU	Flash
2	1	2018	19:00	Colorado City	EEUU	Flash
2	1	2018	5:00	Highlands Ranch	EEUU	Flash
29	12	2017	7:15	Frostburg	EEUU	Flash
26	12	2017	3:00	Mahomet	EEUU	Flash
23	12	2017	21:00	Barre	EEUU	Flash
22	12	2017	17:31	El Cajon	EEUU	Flash
19	12	2017	21:30	Byron/Salem Corners	EEUU	Flash
18	12	2017	23:52	Valparaiso	EEUU	Flash
17	12	2017	1:35	Cedar Rapids	EEUU	Flash
13	12	2017	1:00	Menomonee Falls	EEUU	Flash
10	12	2017	0:00	Sylacauga (Canada)	EEUU	Flash
9	12	2017	20:30	Anaconda	EEUU	Flash
9	12	2017	4:30	Winston-Salem	EEUU	Flash
4	12	2017	19:58	McRae	EEUU	Flash
2	12	2017	3:15	Parkville	EEUU	Flash
1	12	2017	1:00	Wasilla	EEUU	Flash
22	11	2017	21:00	Newington	EEUU	Flash
17	11	2017	23:31	Myrtle Beach	EEUU	Flash
16	11	2017	21:04	Camborne Cornwall (UK/England)	Reino Unido	Flash
14	11	2017	20:25	San Tan Valley	EEUU	Flash
13	11	2017	5:40	Ixtapaluca (Mexico)	Mexico	Flash
