DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
29	10	2025	6:20	Navan	Irlanda	Desconocido
28	10	2025	14:00	Bartlett	EEUU	Desconocido
27	10	2025	5:45	Athens	EEUU	Desconocido
26	10	2025	21:00	Mequon	EEUU	Desconocido
24	10	2025	20:38	Elkhart	EEUU	Desconocido
24	10	2025	20:00	Rochdale	Reino Unido	Desconocido
23	10	2025	6:25	Arlington	EEUU	Desconocido
21	10	2025	12:18	Costas del Golfo	EEUU	Desconocido
18	10	2025	23:00	Carvel	Canadá	Desconocido
18	10	2025	18:35	Anaheim	EEUU	Desconocido
17	10	2025	20:47	Fairhaven	EEUU	Desconocido
17	10	2025	12:12	Louisville	EEUU	Desconocido
17	10	2025	1:40	Janesville	EEUU	Desconocido
16	10	2025	18:30	Springfield	EEUU	Desconocido
16	10	2025	6:45	Wewahitchka	EEUU	Desconocido
16	10	2025	5:35	Posada Fountain	EEUU	Desconocido
16	10	2025	3:18	Findlay	EEUU	Desconocido
15	10	2025	2:47	Owensboro	EEUU	Desconocido
14	10	2025	22:00	Cartago	EEUU	Desconocido
10	10	2025	8:30:00	Riverside	EEUU	Desconocido
7	10	2025	20:59:00	Pearblossom	EEUU	Desconocido
7	10	2025	2:11:00	Booneville	EEUU	Desconocido
4	10	2025	18:55:00	Newmarket	Canadá	Desconocido
2	10	2025	21:00:00	Oujé-Bougoumou	Canadá	Desconocido
29	9	2025	6:15	Plaxtol	Reino Unido	Desconocido
27	9	2025	22:30	Parque Stansbury	EEUU	Desconocido
26	9	2025	23:05	Madera	EEUU	Desconocido
23	9	2025	1:55	Jacksonville	EEUU	Desconocido
22	9	2025	20:15	Irmo	EEUU	Desconocido
20	9	2025	21:06	Oklahoma City	EEUU	Desconocido
17	9	2025	20:55	Bedford	EEUU	Desconocido
16	9	2025	2:15	Johns Creek	EEUU	Desconocido
15	9	2025	23:05	Rijeka	Croacia	Desconocido
14	9	2025	19:45	Albuquerque	EEUU	Desconocido
13	9	2025	16:57	Clifton	EEUU	Desconocido
13	9	2025	3:00	North Platte	EEUU	Desconocido
12	9	2025	23:20:00	Elizabeth City	EEUU	Desconocido
10	9	2025	13:07:00	Irving	EEUU	Desconocido
9	9	2025	21:00:00	Nueva York	EEUU	Desconocido
7	9	2025	22:59:00	Ramsey	EEUU	Desconocido
7	9	2025	20:00:00	Urbanizaciones de Palos Verdes	EEUU	Desconocido
6	9	2025	3:00:00	Cleveland	EEUU	Desconocido
4	9	2025	21:50:00	Stratham	EEUU	Desconocido
2	9	2025	23:45:00	Pilling	Reino Unido	Desconocido
2	9	2025	20:35:00	Stafford	EEUU	Desconocido
31	8	2025	2:30	El Cajón	EEUU	Desconocido
30	8	2025	2:30	El Cajón	EEUU	Desconocido
29	8	2025	10:11	Yeda	Arabia Saudí	Desconocido
29	8	2025	4:25	Carson City	EEUU	Desconocido
28	8	2025	20:35	Norte de Fort Myers	EEUU	Desconocido
28	8	2025	20:00	Haverhill	EEUU	Desconocido
27	8	2025	23:50	Pęcice Małe	Polonia	Desconocido
23	8	2025	20:30	Parque East Highland	EEUU	Desconocido
22	8	2025	22:00	Magna	EEUU	Desconocido
22	8	2025	9:39	Alto	EEUU	Desconocido
19	8	2025	21:47	Pinson	EEUU	Desconocido
19	8	2025	0:10	Rathdrum	EEUU	Desconocido
18	8	2025	18:57	Nossa Senhora da Glória	Brasil	Desconocido
17	8	2025	23:02	Roseville	EEUU	Desconocido
15	8	2025	22:00	Bellmore	EEUU	Desconocido
14	8	2025	20:32	Playa de Santa Rosa	EEUU	Desconocido
13	8	2025	22:01	Edmonton	Canadá	Desconocido
13	8	2025	1:58	Adeus	Dinamarca	Desconocido
12	8	2025	0:00:00	Cascadas Klamath	EEUU	Desconocido
9	8	2025	4:02:00	Marion	EEUU	Desconocido
6	8	2025	22:30:00	Belmont	EEUU	Desconocido
4	8	2025	22:54:00	Pasco	EEUU	Desconocido
4	8	2025	22:30:00	Lago Montezuma	EEUU	Desconocido
28	7	2025	22:39	Lumberton	EEUU	Desconocido
28	7	2025	22:00	Brentwood	EEUU	Desconocido
27	7	2025	21:00	Municipio de Shelby	EEUU	Desconocido
25	7	2025	20:55	West Jordan	EEUU	Desconocido
25	7	2025	3:30	Burnaby	Canadá	Desconocido
23	7	2025	22:40	Base Aérea de Cannon	EEUU	Desconocido
21	7	2025	21:50	Springdale	EEUU	Desconocido
21	7	2025	2:00	Batala	India	Desconocido
20	7	2025	23:50	Rajasan	India	Desconocido
19	7	2025	19:30	Franklin	EEUU	Desconocido
18	7	2025	21:27	Redding	EEUU	Desconocido
15	7	2025	2:39	San José	EEUU	Desconocido
14	7	2025	1:05	Lyon	EEUU	Desconocido
13	7	2025	1:25	Pangbourne	Reino Unido	Desconocido
12	7	2025	20:02:00	Byblos	Líbano	Desconocido
8	7	2025	3:00:00	Danbury	EEUU	Desconocido
6	7	2025	22:10:00	Fort Mill	EEUU	Desconocido
4	7	2025	22:00:00	West Springfield	EEUU	Desconocido
4	7	2025	16:17:00	Easton	EEUU	Desconocido
3	7	2025	3:00:00	Paducah	EEUU	Desconocido
1	7	2025	21:03:00	St. Petersburg	EEUU	Desconocido
1	7	2025	12:32:00	Worcester	EEUU	Desconocido
1	7	2025	1:20:00	Praha	Czech Republic	Desconocido
27	6	2025	21:30	No especificado	No especificado	Desconocido
27	6	2025	10:45	Elizabethtown	EEUU	Desconocido
25	6	2025	2:28	Tampa	EEUU	Desconocido
24	6	2025	22:47	Cambridge	EEUU	Desconocido
24	6	2025	1:00	Winchelsea	Reino Unido	Desconocido
20	6	2025	22:29	Willow Grove	EEUU	Desconocido
20	6	2025	5:17	Madrid	España	Desconocido
16	6	2025	20:50	Tucson	EEUU	Desconocido
13	6	2025	6:15	Auckland	New Zealand	Desconocido
8	6	2025	18:33:00	Tallapalem	India	Desconocido
8	6	2025	0:05:00	London	Reino Unido	Desconocido
6	6	2025	23:00:00	Malle	Bélgica	Desconocido
3	6	2025	19:45:00	Stockport	Reino Unido	Desconocido
30	5	2025	23:58	Zgon	Polonia	Desconocido
30	5	2025	12:58	Cantón	EEUU	Desconocido
27	5	2025	22:30	South Salem	EEUU	Desconocido
25	5	2025	3:00	Spokane	EEUU	Desconocido
23	5	2025	0:48	Port Charlotte	EEUU	Desconocido
21	5	2025	18:20	Napier	Nueva Zelanda	Desconocido
20	5	2025	23:00	Scotts	EEUU	Desconocido
18	5	2025	21:20	Jacksonville	EEUU	Desconocido
16	5	2025	23:00	Los Olivos	EEUU	Desconocido
16	5	2025	22:30	Kaibito	EEUU	Desconocido
16	5	2025	20:45	Dothan	EEUU	Desconocido
15	5	2025	22:49	Fuengirola	España	Desconocido
14	5	2025	18:04	Nashville	EEUU	Desconocido
13	5	2025	23:15	No especificado	Lesoto	Desconocido
13	5	2025	19:00	Ciudad Amite	EEUU	Desconocido
12	5	2025	22:15:00	Elton	Reino Unido	Desconocido
12	5	2025	14:45:00	Aberystwyth	Reino Unido	Desconocido
11	5	2025	20:29:00	Wilmington	EEUU	Desconocido
11	5	2025	14:11:00	Portsmouth	EEUU	Desconocido
10	5	2025	1:56:00	Barlby	Reino Unido	Desconocido
9	5	2025	22:40:00	West Fargo	EEUU	Desconocido
7	5	2025	22:43:00	Los Ángeles	EEUU	Desconocido
6	5	2025	22:50:00	Indianápolis	EEUU	Desconocido
4	5	2025	12:47:00	Yatton	Reino Unido	Desconocido
4	5	2025	1:06:00	No especificado	No especificado	Desconocido
3	5	2025	22:00:00	No especificado	EEUU	Desconocido
2	5	2025	3:15:00	Holladay	EEUU	Desconocido
1	5	2025	21:10:00	Gran Malvern	Reino Unido	Desconocido
1	5	2025	11:31:00	Hubbardston	EEUU	Desconocido
1	5	2025	10:20:00	Parque Ridgefield	EEUU	Desconocido
30	4	2025	23:02	Mislinja	Eslovenia	Desconocido
30	4	2025	22:30	Fort Lauderdale	EEUU	Desconocido
30	4	2025	21:12	Misrata	Libia	Desconocido
30	4	2025	20:45	Austin	EEUU	Desconocido
29	4	2025	20:54	Dothan	EEUU	Desconocido
29	4	2025	20:37	Nordre Frogn	Noruega	Desconocido
27	4	2025	20:41	No especificado	EEUU	Desconocido
27	4	2025	20:41	Tucson	EEUU	Desconocido
27	4	2025	20:35	Los Ángeles	EEUU	Desconocido
25	4	2025	21:03	No especificado	Canadá	Desconocido
20	4	2025	5:02	Galesburg	EEUU	Desconocido
20	4	2025	0:05	Rajpur Sonarpur	India	Desconocido
19	4	2025	23:30	Fort Collins	EEUU	Desconocido
18	4	2025	5:20	Lealtad	EEUU	Desconocido
18	4	2025	4:30	Tucson	EEUU	Desconocido
16	4	2025	22:00	Ossineke	EEUU	Desconocido
15	4	2025	2:00	Searcy	EEUU	Desconocido
14	4	2025	1:29	Manantial Glade	EEUU	Desconocido
13	4	2025	21:05	Ottawa	Canadá	Desconocido
13	4	2025	19:47	Nuevo Tecumseth	Canadá	Desconocido
12	4	2025	21:30:00	San Antonio	EEUU	Desconocido
12	4	2025	21:30:00	Nuevo Braunfels	EEUU	Desconocido
12	4	2025	17:11:00	Stratford-upon-Avon	Reino Unido	Desconocido
9	4	2025	23:56:00	Grand Rapids	EEUU	Desconocido
8	4	2025	11:44:00	Indianápolis	EEUU	Desconocido
27	3	2025	0:01	Colorado Springs	EEUU	Desconocido
26	3	2025	22:30	New London	EEUU	Desconocido
26	3	2025	3:00	Federal	Argentina	Desconocido
21	3	2025	5:37	Katy	EEUU	Desconocido
20	3	2025	22:30	No especificado	EEUU	Desconocido
18	3	2025	20:42	Dover	EEUU	Desconocido
17	3	2025	19:31	Parque Overland	EEUU	Desconocido
11	3	2025	19:40:00	Toronto	Canadá	Desconocido
11	3	2025	10:24:00	Sedona	EEUU	Desconocido
11	3	2025	5:40:00	Brattleboro	EEUU	Desconocido
9	3	2025	19:00:00	Solapa	EEUU	Desconocido
8	3	2025	22:30:00	Au Train	EEUU	Desconocido
7	3	2025	19:30:00	Meknes	Marruecos	Desconocido
7	3	2025	14:47:00	Clovis	EEUU	Desconocido
6	3	2025	18:40:00	Miami	EEUU	Desconocido
6	3	2025	18:40:00	Parque Fruitland	EEUU	Desconocido
2	3	2025	22:30:00	Moratuwa	Sri Lanka	Desconocido
2	3	2025	21:45:00	Charleston	EEUU	Desconocido
2	3	2025	18:23:00	Brookfield	EEUU	Desconocido
1	3	2025	21:30:00	Sykesville	EEUU	Desconocido
26	2	2025	21:00	Elkins	EEUU	Desconocido
24	2	2025	22:00	Siler City	EEUU	Desconocido
23	2	2025	19:53	Rifle	EEUU	Desconocido
23	2	2025	18:50	Omaha	EEUU	Desconocido
17	2	2025	20:56	No especificado	No especificado	Desconocido
14	2	2025	22:43	Aguanga	EEUU	Desconocido
12	2	2025	6:10:00	Puerto Naranja	EEUU	Desconocido
10	2	2025	19:15:00	Phoenix	EEUU	Desconocido
10	2	2025	19:02:00	Lyman	EEUU	Desconocido
9	2	2025	21:05:00	Lima	Argentina	Desconocido
8	2	2025	21:02:00	Hendersonville	EEUU	Desconocido
7	2	2025	19:37:00	Greer	EEUU	Desconocido
2	2	2025	20:01:00	Burien	EEUU	Desconocido
1	2	2025	23:59:00	Bengaluru	India	Desconocido
28	1	2025	20:33	Sabina	EEUU	Desconocido
28	1	2025	0:29	Bell Acres	EEUU	Desconocido
27	1	2025	21:36	Auckland	New Zealand	Desconocido
24	1	2025	4:02	Mingo Junction	EEUU	Desconocido
22	1	2025	18:40	Gentry	EEUU	Desconocido
22	1	2025	18:18	No especificado	EEUU	Desconocido
22	1	2025	18:00	Tijuana	México	Desconocido
22	1	2025	2:02	Saint Marys	Canadá	Desconocido
21	1	2025	19:32	Elkhart	EEUU	Desconocido
21	1	2025	17:33	No especificado	EEUU	Desconocido
18	1	2025	21:00	El Paso	EEUU	Desconocido
17	1	2025	22:00	No especificado	International Waters	Desconocido
17	1	2025	17:36	Killingly	EEUU	Desconocido
16	1	2025	21:45	Riverview	EEUU	Desconocido
16	1	2025	17:37	Anoka	EEUU	Desconocido
15	1	2025	20:00	Chillicothe	EEUU	Desconocido
14	1	2025	3:15	Londres	Reino Unido	Desconocido
12	1	2025	22:34:00	Minneapolis	EEUU	Desconocido
11	1	2025	5:25:00	Lone Tree	EEUU	Desconocido
10	1	2025	21:35:00	Wapakoneta	EEUU	Desconocido
10	1	2025	20:00:00	Río Elk	EEUU	Desconocido
9	1	2025	13:47:00	Alfredo V. Bonfil	México	Desconocido
8	1	2025	21:30:00	Eddyville	EEUU	Desconocido
7	1	2025	23:29:00	Mirador de Punta	EEUU	Desconocido
6	1	2025	18:42:00	Meinciau	Reino Unido	Desconocido
6	1	2025	4:25:00	Brentwood	EEUU	Desconocido
5	1	2025	1:38:00	Stafford	EEUU	Desconocido
4	1	2025	18:12:00	Bengaluru	India	Desconocido
2	1	2025	18:30:00	Murfreesboro	EEUU	Desconocido
2	1	2025	17:17:00	Jastrowie	Polonia	Desconocido
1	1	2025	21:20:00	San Juan	Puerto Rico	Desconocido
1	1	2025	21:00:00	San Miguel del Monte	Argentina	Desconocido
1	1	2025	2:54:00	Uriah	EEUU	Desconocido
31	12	2024	23:30	Lynn	EEUU	Desconocido
31	12	2024	20:41	Lawrenceville	EEUU	Desconocido
28	12	2024	23:30	Temecula	EEUU	Desconocido
26	12	2024	22:40	Base Aérea de Fairchild	EEUU	Desconocido
26	12	2024	19:16	Houston	EEUU	Desconocido
26	12	2024	17:13	Drexel Hill	EEUU	Desconocido
25	12	2024	15:50	Fair Oaks	EEUU	Desconocido
24	12	2024	20:15	Lutz	EEUU	Desconocido
24	12	2024	18:39	Ocoee	EEUU	Desconocido
23	12	2024	18:43	Augusta	EEUU	Desconocido
22	12	2024	23:14	Franklin	EEUU	Desconocido
22	12	2024	20:07	Playa de Daytona	EEUU	Desconocido
22	12	2024	18:54	Colina del Cobre	EEUU	Desconocido
22	12	2024	18:27	Clarksville	EEUU	Desconocido
21	12	2024	22:30	Efectivo	EEUU	Desconocido
21	12	2024	22:08	Sprott	EEUU	Desconocido
21	12	2024	20:18	Cancún	México	Desconocido
21	12	2024	1:12	Cornellà de Llobregat	España	Desconocido
20	12	2024	22:00	Navarro	EEUU	Desconocido
20	12	2024	16:45	Fondeadero	EEUU	Desconocido
20	12	2024	0:48	Szomor	Hungría	Desconocido
18	12	2024	19:30	Conway	EEUU	Desconocido
17	12	2024	21:18	No especificado	Brasil	Desconocido
16	12	2024	19:10	Reno	EEUU	Desconocido
16	12	2024	7:30	Boise	EEUU	Desconocido
15	12	2024	21:56	Tallahassee	EEUU	Desconocido
15	12	2024	20:05	Del Valle	EEUU	Desconocido
15	12	2024	18:51	Benton	EEUU	Desconocido
15	12	2024	1:32	Hollister	EEUU	Desconocido
14	12	2024	21:54	Lee	EEUU	Desconocido
14	12	2024	21:09	Amherst	EEUU	Desconocido
14	12	2024	21:07	Hässleholm	Suecia	Desconocido
14	12	2024	18:34	Woonsocket	EEUU	Desconocido
14	12	2024	18:05	Parque Costero	EEUU	Desconocido
14	12	2024	17:00	Belén	EEUU	Desconocido
14	12	2024	3:30	Dayton	EEUU	Desconocido
13	12	2024	19:20	Gwinn	EEUU	Desconocido
13	12	2024	18:41	Ely	EEUU	Desconocido
13	12	2024	18:30	Belén	EEUU	Desconocido
13	12	2024	17:30	Ciudad de Chisago	EEUU	Desconocido
13	12	2024	7:10	Eugene	EEUU	Desconocido
12	12	2024	20:28:00	Goro	Italia	Desconocido
12	12	2024	17:00:00	Milton	EEUU	Desconocido
11	12	2024	22:00:00	Tacoma	EEUU	Desconocido
11	12	2024	18:48:00	Jacksonville	EEUU	Desconocido
11	12	2024	18:30:00	Portland	EEUU	Desconocido
11	12	2024	1:56:00	Cincinnati	EEUU	Desconocido
10	12	2024	23:00:00	Los Ángeles	EEUU	Desconocido
10	12	2024	18:09:00	Tucson	EEUU	Desconocido
9	12	2024	18:30:00	Hatboro	EEUU	Desconocido
8	12	2024	19:00:00	Malvern	EEUU	Desconocido
8	12	2024	0:43:00	Colinas del Roble	México	Desconocido
6	12	2024	19:15:00	Bosque de Sterling	EEUU	Desconocido
3	12	2024	21:21:00	Austin	EEUU	Desconocido
3	12	2024	18:25:00	Englewood	EEUU	Desconocido
3	12	2024	8:20:00	Norwalk	EEUU	Desconocido
1	12	2024	16:45:00	Vorno	Italia	Desconocido
30	11	2024	20:25	Municipio de East Greenwich	EEUU	Desconocido
29	11	2024	19:45	No especificado	EEUU	Desconocido
29	11	2024	17:30	Healdsburg	EEUU	Desconocido
29	11	2024	14:34	No especificado	Argentina	Desconocido
28	11	2024	15:41	Richmond Hill	EEUU	Desconocido
27	11	2024	21:09	Charlotte	EEUU	Desconocido
25	11	2024	22:10	Syosset	EEUU	Desconocido
20	11	2024	5:32	Los Angeles	EEUU	Desconocido
19	11	2024	16:10	Kumanovë	North Macedonia	Desconocido
16	11	2024	17:50	Toronto	Canadá	Desconocido
15	11	2024	18:17	Houston	EEUU	Desconocido
14	11	2024	21:50	Niles	EEUU	Desconocido
11	11	2024	18:54:00	Prinsenbeek	Países Bajos	Desconocido
10	11	2024	18:00:00	No especificado	EEUU	Desconocido
9	11	2024	22:37:00	Nykarleby	Finland	Desconocido
8	11	2024	18:33:00	Ironwood	EEUU	Desconocido
8	11	2024	0:35:00	Sparks	EEUU	Desconocido
7	11	2024	19:15:00	Whitefield	EEUU	Desconocido
7	11	2024	7:40:00	Shelby	EEUU	Desconocido
5	11	2024	23:00:00	Castelo Branco	Portugal	Desconocido
4	11	2024	17:35:00	Bubiai	Lituania	Desconocido
3	11	2024	19:00:00	Bous	Luxembourg	Desconocido
3	11	2024	18:45:00	Centro Greenfield	EEUU	Desconocido
2	11	2024	5:25:00	Charleston	EEUU	Desconocido
1	11	2024	21:30:00	Roma	EEUU	Desconocido
31	10	2024	22:10	Mattoon	EEUU	Desconocido
28	10	2024	23:25	San Diego	EEUU	Desconocido
26	10	2024	23:59	Lago Isabella	EEUU	Desconocido
24	10	2024	16:50	San Juan	Canadá	Desconocido
19	10	2024	19:30	Sebastopol	EEUU	Desconocido
18	10	2024	19:39	Ciudad de la Harina	EEUU	Desconocido
17	10	2024	19:00	Buxton	EEUU	Desconocido
16	10	2024	21:55	Santa Rosa	EEUU	Desconocido
16	10	2024	4:30	Lafayette	EEUU	Desconocido
15	10	2024	19:45	Magnolia	EEUU	Desconocido
15	10	2024	19:35	Shatale	Sudáfrica	Desconocido
15	10	2024	18:10	Nueva York	EEUU	Desconocido
14	10	2024	23:30	Los Ángeles	EEUU	Desconocido
10	10	2024	19:30:00	West End	EEUU	Desconocido
9	10	2024	2:05:00	Clarksville	EEUU	Desconocido
8	10	2024	19:50:00	Florencia	EEUU	Desconocido
8	10	2024	3:52:00	Vista	EEUU	Desconocido
6	10	2024	20:24:00	Hanson	EEUU	Desconocido
6	10	2024	11:40:00	Arlington	EEUU	Desconocido
29	9	2024	22:15	Rio Frio	Portugal	Desconocido
27	9	2024	14:00	Las Vegas	EEUU	Desconocido
25	9	2024	21:30	Tincup	EEUU	Desconocido
20	9	2024	19:50	New Stanton	EEUU	Desconocido
20	9	2024	17:40	San Antonio	EEUU	Desconocido
20	9	2024	3:16	Itaquaquecetuba	Brasil	Desconocido
20	9	2024	1:20	Wayne	EEUU	Desconocido
17	9	2024	23:45	El Casco	EEUU	Desconocido
17	9	2024	21:50	Ballwin	EEUU	Desconocido
15	9	2024	16:43	Indianápolis	EEUU	Desconocido
13	9	2024	15:30	Clifton	EEUU	Desconocido
13	9	2024	12:50	Isla Lummi	EEUU	Desconocido
12	9	2024	16:44:00	Tacoma	EEUU	Desconocido
8	9	2024	19:09:00	Ashburn	EEUU	Desconocido
8	9	2024	9:38:00	No especificado	Aguas Internacionales	Desconocido
7	9	2024	15:20:00	Buenos Aires	Argentina	Desconocido
6	9	2024	13:00:00	Denver	EEUU	Desconocido
5	9	2024	10:30:00	Davis	EEUU	Desconocido
4	9	2024	23:00:00	Llangrove	Reino Unido	Desconocido
4	9	2024	1:01:00	Raipur	India	Desconocido
1	9	2024	20:41:00	Everett	EEUU	Desconocido
31	8	2024	20:30	San Antonio	EEUU	Desconocido
29	8	2024	20:10	Enfield	EEUU	Desconocido
26	8	2024	14:17	Hood River	EEUU	Desconocido
25	8	2024	19:32	Los Ángeles	EEUU	Desconocido
20	8	2024	17:25	Longmont	EEUU	Desconocido
17	8	2024	23:20	Florissant	EEUU	Desconocido
15	8	2024	23:34	Albany	EEUU	Desconocido
11	8	2024	20:19:00	Gurabo	Puerto Rico	Desconocido
11	8	2024	19:00:00	Chicago	EEUU	Desconocido
9	8	2024	19:45:00	Cypremort Point	EEUU	Desconocido
7	8	2024	18:40:00	Burbank	EEUU	Desconocido
6	8	2024	0:00:00	Tooele	EEUU	Desconocido
5	8	2024	10:30:00	Ventura	EEUU	Desconocido
2	8	2024	21:00:00	Toronto	Canadá	Desconocido
1	8	2024	23:00:00	Rancho Cordova	EEUU	Desconocido
30	7	2024	22:30	Romney	EEUU	Desconocido
28	7	2024	23:45	Oslo	Noruega	Desconocido
28	7	2024	2:24	Long Beach	EEUU	Desconocido
27	7	2024	23:19	Danville	EEUU	Desconocido
27	7	2024	22:00	Montaña Palomar	EEUU	Desconocido
25	7	2024	23:30	Fuerte Stockton	EEUU	Desconocido
24	7	2024	10:17	Salem	EEUU	Desconocido
22	7	2024	5:00	Gran Cruce	EEUU	Desconocido
22	7	2024	5:00	Gran Cruce	EEUU	Desconocido
20	7	2024	20:00	Aduthurai	India	Desconocido
18	7	2024	20:27	PLATO	EEUU	Desconocido
17	7	2024	2:40	Los bosques	EEUU	Desconocido
15	7	2024	22:21	Piskavica	Bosnia y Herzegovina	Desconocido
14	7	2024	20:47	Kansas City	EEUU	Desconocido
10	7	2024	0:10:00	Elniškiai	Lituania	Desconocido
8	7	2024	12:05:00	Ellicottville	EEUU	Desconocido
6	7	2024	1:50:00	Kudlovice	Chequia	Desconocido
6	7	2024	0:50:00	Novosibirsk	Rusia	Desconocido
4	7	2024	21:48:00	Port Henry	EEUU	Desconocido
3	7	2024	5:01:00	Laurel Hill	EEUU	Desconocido
29	6	2024	14:30	San Francisco	EEUU	Desconocido
29	6	2024	2:03	Los Ángeles	EEUU	Desconocido
23	6	2024	22:10	Frangokastello	Grecia	Desconocido
18	6	2024	21:00	Almaty	Kazajistán	Desconocido
17	6	2024	23:56	Parque de los ciervos	EEUU	Desconocido
17	6	2024	3:21	Westland	EEUU	Desconocido
17	6	2024	1:08	Colina Crane	EEUU	Desconocido
13	6	2024	21:13	Boothbay	EEUU	Desconocido
13	6	2024	16:45	Walled Lake	EEUU	Desconocido
12	6	2024	22:30:00	Allyn	EEUU	Desconocido
12	6	2024	21:30:00	Seattle	EEUU	Desconocido
11	6	2024	19:12:00	Fort Mohave	EEUU	Desconocido
8	6	2024	1:12:00	Langley Township	Canadá	Desconocido
7	6	2024	3:30:00	Screven	EEUU	Desconocido
5	6	2024	18:14:00	Las Cruces	EEUU	Desconocido
2	6	2024	21:59:00	Arlington	EEUU	Desconocido
31	5	2024	21:00	Bridgeport	EEUU	Desconocido
31	5	2024	15:42	Lincoln City	EEUU	Desconocido
29	5	2024	22:23	Szentlőrinc	Hungría	Desconocido
25	5	2024	12:39	West Islip	EEUU	Desconocido
25	5	2024	2:00	Las Vegas	EEUU	Desconocido
17	5	2024	20:36	Port St. Lucie	EEUU	Desconocido
15	5	2024	20:48	Raleigh	EEUU	Desconocido
15	5	2024	18:45	Barrydale	South Africa	Desconocido
15	5	2024	12:40	Bozeman	EEUU	Desconocido
14	5	2024	20:08	Gastonia	EEUU	Desconocido
11	5	2024	10:06:00	Nueva York	EEUU	Desconocido
