DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
21	12	2024	18:14	Goose Creek	EEUU	Rectángulo
20	12	2024	17:45	No especificado	No especificado	Rectángulo
17	12	2024	18:28	Wilmington	EEUU	Rectángulo
15	12	2024	1:21	Municipio de Vernon	EEUU	Rectángulo
14	12	2024	2:00	Leeds	Reino Unido	Rectángulo
13	12	2024	21:42	Glenn Dale	EEUU	Rectángulo
13	12	2024	21:30	Belén	EEUU	Rectángulo
13	12	2024	20:00	Valle de Spring	EEUU	Rectángulo
13	12	2024	18:50	Florencia	EEUU	Rectángulo
13	12	2024	18:30	Boise	EEUU	Rectángulo
13	12	2024	17:09	Barkhamsted	EEUU	Rectángulo
12	12	2024	15:50:00	Monte Rocoso	EEUU	Rectángulo
10	12	2024	21:25:00	Irvine	EEUU	Rectángulo
10	12	2024	14:10:00	San Petersburgo	EEUU	Rectángulo
8	12	2024	7:45:00	Lago Elmo	EEUU	Rectángulo
7	12	2024	17:50:00	West Mifflin	EEUU	Rectángulo
7	12	2024	9:15:00	Taylor	EEUU	Rectángulo
3	12	2024	18:13:00	Wagener	EEUU	Rectángulo
28	11	2024	4:30	Fountain Hills	EEUU	Rectángulo
27	11	2024	17:30	Saint Ives	Reino Unido	Rectángulo
26	11	2024	20:10	Exeter	EEUU	Rectángulo
20	11	2024	11:20	Tempe	EEUU	Rectángulo
18	11	2024	19:26	Memphis	EEUU	Rectángulo
17	11	2024	19:25	Marshfield	EEUU	Rectángulo
16	11	2024	13:50	Lexington	EEUU	Rectángulo
15	11	2024	19:00	Manchester	Reino Unido	Rectángulo
15	11	2024	18:00	Hampton	EEUU	Rectángulo
15	11	2024	13:00	Korora	Australia	Rectángulo
11	11	2024	18:39:00	No especificado	Groenlandia	Rectángulo
10	11	2024	3:00:00	Manantiales Azules	EEUU	Rectángulo
9	11	2024	17:10:00	El Paso	EEUU	Rectángulo
6	11	2024	2:47:00	Knoxville	EEUU	Rectángulo
4	11	2024	21:35:00	Inglis	EEUU	Rectángulo
26	10	2024	20:50	Kingston	Canadá	Rectángulo
26	10	2024	20:06	Rugby	EEUU	Rectángulo
26	10	2024	20:05	Ladysmith	EEUU	Rectángulo
26	10	2024	19:59	Shorewood	EEUU	Rectángulo
26	10	2024	18:40	Medford	EEUU	Rectángulo
24	10	2024	20:16	Springfield	EEUU	Rectángulo
23	10	2024	23:15	Jacksonville	EEUU	Rectángulo
22	10	2024	11:56	Eagle	EEUU	Rectángulo
15	10	2024	11:30	Tijeras	EEUU	Rectángulo
14	10	2024	0:12	Toronto	Canadá	Rectángulo
12	10	2024	13:30:00	Urbana	EEUU	Rectángulo
11	10	2024	3:00:00	Deatsville	EEUU	Rectángulo
8	10	2024	9:30:00	Rochester	EEUU	Rectángulo
2	10	2024	22:15:00	Ellsworth	EEUU	Rectángulo
29	9	2024	6:40	Monte Rocoso	EEUU	Rectángulo
27	9	2024	6:10	Fairport	EEUU	Rectángulo
23	9	2024	19:53	Whitingham	EEUU	Rectángulo
21	9	2024	19:00	Madison	EEUU	Rectángulo
20	9	2024	6:00	Lago Bay	EEUU	Rectángulo
19	9	2024	19:00	San Miguel de Allende	México	Rectángulo
12	9	2024	6:55:00	Converse	EEUU	Rectángulo
10	9	2024	22:31:00	Clorakas	Chipre	Rectángulo
2	9	2024	19:12:00	Wasilla	EEUU	Rectángulo
31	8	2024	5:26	Newberry	EEUU	Rectángulo
19	8	2024	21:56	Arlington	EEUU	Rectángulo
14	8	2024	3:00	Elmira	EEUU	Rectángulo
4	8	2024	23:00:00	Saint-Vincent-des-Bois	France	Rectángulo
4	8	2024	21:15:00	El Sobrante	EEUU	Rectángulo
3	8	2024	21:10:00	Topsail Beach	EEUU	Rectángulo
3	8	2024	0:40:00	Naples	EEUU	Rectángulo
2	8	2024	23:30:00	Lincoln	EEUU	Rectángulo
2	8	2024	3:15:00	Menomonie	EEUU	Rectángulo
20	7	2024	20:24	Moorhead	EEUU	Rectángulo
12	7	2024	11:00:00	Eagle Grove	EEUU	Rectángulo
23	6	2024	21:14	Augusta	Italia	Rectángulo
21	6	2024	21:15	Mount Airy	EEUU	Rectángulo
17	6	2024	0:01	Picacho	EEUU	Rectángulo
7	6	2024	23:30:00	Detroit	EEUU	Rectángulo
7	6	2024	12:35:00	Salt Lake City	EEUU	Rectángulo
7	6	2024	1:22:00	Dublin	EEUU	Rectángulo
23	5	2024	1:49	Menomonie	EEUU	Rectángulo
20	5	2024	21:50	Dundalk	EEUU	Rectángulo
12	5	2024	20:10:00	White Rock	EEUU	Rectángulo
8	5	2024	18:30:00	Phoenix	EEUU	Rectángulo
27	4	2024	21:40	Longview	EEUU	Rectángulo
18	4	2024	20:50	Scottsdale	EEUU	Rectángulo
17	4	2024	21:00	Norte de Bethesda	EEUU	Rectángulo
4	4	2024	7:10:00	McCalla	EEUU	Rectángulo
31	3	2024	18:00	Ottumwa	EEUU	Rectángulo
30	3	2024	20:09	Buckeye	EEUU	Rectángulo
29	3	2024	21:09	Pepperell	EEUU	Rectángulo
29	3	2024	19:36	Timonium	EEUU	Rectángulo
28	3	2024	19:59	Bulverde	EEUU	Rectángulo
28	3	2024	17:05	Altadena	EEUU	Rectángulo
12	3	2024	22:00:00	Jarvie	Canadá	Rectángulo
9	3	2024	14:45:00	Minneapolis	EEUU	Rectángulo
9	3	2024	11:54:00	Miami	EEUU	Rectángulo
9	3	2024	11:54:00	Miami	EEUU	Rectángulo
6	3	2024	11:26:00	San Antonio	EEUU	Rectángulo
3	3	2024	18:02:00	Ashburn	EEUU	Rectángulo
1	3	2024	16:20:00	Windsor	Canadá	Rectángulo
24	2	2024	12:59	Flecha rota	EEUU	Rectángulo
20	2	2024	23:00	Omaha	EEUU	Rectángulo
20	2	2024	22:00	No especificado	Reino Unido	Rectángulo
16	2	2024	7:27	Miami	EEUU	Rectángulo
15	2	2024	22:55	Santa Fe	EEUU	Rectángulo
14	2	2024	21:00	Hanford	EEUU	Rectángulo
11	2	2024	12:26:00	Las Vegas	EEUU	Rectángulo
3	2	2024	22:00:00	Milwaukee	EEUU	Rectángulo
21	1	2024	20:02	Playa Vero	EEUU	Rectángulo
18	1	2024	22:00	Temecula	EEUU	Rectángulo
17	1	2024	20:18	Monticello	EEUU	Rectángulo
4	1	2024	20:45:00	Gainesville	EEUU	Rectángulo
24	12	2023	20:30	Rama Larga	EEUU	Rectángulo
7	12	2023	19:20:00	Playa Rehoboth	EEUU	Rectángulo
24	11	2023	20:15	Dothan	EEUU	Rectángulo
16	11	2023	17:38	Burbank	EEUU	Rectángulo
15	11	2023	21:00	Lincolnshire	EEUU	Rectángulo
11	11	2023	18:30:00	Windham	EEUU	Rectángulo
8	11	2023	21:00:00	Fredericksburg	EEUU	Rectángulo
8	11	2023	17:38:00	Rancho Lakewood	EEUU	Rectángulo
6	11	2023	2:30:00	Lancaster	EEUU	Rectángulo
19	10	2023	20:00	Wittmann	EEUU	Rectángulo
16	10	2023	13:25	Pasadena	EEUU	Rectángulo
14	10	2023	20:15	Tewksbury	EEUU	Rectángulo
10	10	2023	23:12:00	Valle de Buffalo	EEUU	Rectángulo
10	10	2023	5:44:00	Ventura	EEUU	Rectángulo
8	10	2023	14:41:00	Marshall	EEUU	Rectángulo
2	10	2023	18:20:00	Elyria	EEUU	Rectángulo
30	9	2023	14:50	Clyde	EEUU	Rectángulo
20	9	2023	6:35	Arizona City	EEUU	Rectángulo
19	9	2023	21:14	Ciudad Fuerte	EEUU	Rectángulo
14	9	2023	22:35	East Bridgewater	EEUU	Rectángulo
11	9	2023	5:20:00	Glasgow	Reino Unido	Rectángulo
11	9	2023	4:00:00	Lago de los Cisnes	EEUU	Rectángulo
10	9	2023	18:49:00	Bass Lake	EEUU	Rectángulo
7	9	2023	5:04:00	San Diego	EEUU	Rectángulo
6	9	2023	19:03:00	En la autopista de peaje de Nueva Jersey mirando la vista de la ciudad de Nueva York	EEUU	Rectángulo
4	9	2023	19:50:00	Union Springs	EEUU	Rectángulo
2	9	2023	19:57:00	Wilkes-Barre	EEUU	Rectángulo
1	9	2023	21:00:00	Morganton, Carolina del Norte en el mirador Brown Mountain	EEUU	Rectángulo
1	9	2023	19:24:00	Azghad	Irán	Rectángulo
29	8	2023	23:13	Rama Oeste	EEUU	Rectángulo
29	8	2023	22:10	Prado Este	EEUU	Rectángulo
26	8	2023	7:45	Sanger	EEUU	Rectángulo
22	8	2023	23:10	Derby	Reino Unido	Rectángulo
17	8	2023	16:50	Rogers	EEUU	Rectángulo
7	8	2023	21:30:00	Pahrump	EEUU	Rectángulo
6	8	2023	17:13:00	Madison	EEUU	Rectángulo
5	8	2023	21:39:00	Helena	EEUU	Rectángulo
3	8	2023	18:30:00	Arroyo Mill (Newport)	EEUU	Rectángulo
2	8	2023	22:38:00	Pottstown	EEUU	Rectángulo
2	8	2023	20:05:00	Escondido	EEUU	Rectángulo
31	7	2023	22:54	Mineral Bluff	EEUU	Rectángulo
30	7	2023	16:50	Niantic	EEUU	Rectángulo
28	7	2023	23:05	Jacksonville	EEUU	Rectángulo
23	7	2023	18:08	Mahahual	México	Rectángulo
23	7	2023	10:45	New Haven	EEUU	Rectángulo
16	7	2023	22:00	Folsom	EEUU	Rectángulo
16	7	2023	21:56	Vrysoulles	Cyprus	Rectángulo
15	7	2023	17:45	Royal Park	Australia	Rectángulo
14	7	2023	21:00	New haven	EEUU	Rectángulo
10	7	2023	22:00:00	Vedauwoo	EEUU	Rectángulo
4	7	2023	22:00:00	Spokane	EEUU	Rectángulo
4	7	2023	21:25:00	Mission Viejo	EEUU	Rectángulo
1	7	2023	23:23:00	Avenal, CA	EEUU	Rectángulo
15	6	2023	21:59	CAPAY, CA	EEUU	Rectángulo
15	6	2023	21:11	São Paulo	Brasil	Rectángulo
15	6	2023	16:30	Colchester	Reino Unido	Rectángulo
14	6	2023	16:15	Hampstead	EEUU	Rectángulo
14	6	2023	14:35	Mesa	EEUU	Rectángulo
13	6	2023	22:57	Pleasant Lake	EEUU	Rectángulo
13	6	2023	21:30	Wilmington	EEUU	Rectángulo
12	6	2023	22:30:00	Dayton	EEUU	Rectángulo
12	6	2023	21:30:00	Pinetop	EEUU	Rectángulo
11	6	2023	18:40:00	Sandy	EEUU	Rectángulo
10	6	2023	2:30:00	Dorr	EEUU	Rectángulo
9	6	2023	18:30:00	Albion	EEUU	Rectángulo
8	6	2023	22:30:00	Campbellsville	EEUU	Rectángulo
2	6	2023	21:00:00	Roan Mountain	EEUU	Rectángulo
1	6	2023	11:03:00	Harrisburg	EEUU	Rectángulo
29	5	2023	20:32	Jardines de Palm Beach	EEUU	Rectángulo
26	5	2023	20:00	VALLEJO	EEUU	Rectángulo
22	5	2023	18:51	Calcuta	India	Rectángulo
19	5	2023	10:00	Playa Vero	EEUU	Rectángulo
13	5	2023	23:29	Hart	Samoa Americana	Rectángulo
9	5	2023	21:00:00	Austin	EEUU	Rectángulo
6	5	2023	20:20:00	Mesa	EEUU	Rectángulo
5	5	2023	16:45:00	San Bernardino	EEUU	Rectángulo
3	5	2023	17:27:00	San Diego	EEUU	Rectángulo
30	4	2023	14:00	Alma	EEUU	Rectángulo
18	4	2023	3:00	Corpus Christi	EEUU	Rectángulo
15	4	2023	21:00	Newberg	EEUU	Rectángulo
10	4	2023	8:40:00	Azusa	EEUU	Rectángulo
8	4	2023	9:30:00	Parque estatal Cayo Costa / Golfo de México	EEUU	Rectángulo
6	4	2023	8:40:00	Plaza de Newtown	EEUU	Rectángulo
28	3	2023	17:00	Fortson	EEUU	Rectángulo
26	3	2023	14:08	San Dimas	EEUU	Rectángulo
23	3	2023	16:00	Ciudad del Sol y Glendale	EEUU	Rectángulo
22	3	2023	21:45	Portland	EEUU	Rectángulo
19	3	2023	8:50	San Pablo	EEUU	Rectángulo
10	3	2023	9:00:00	Independencia (al sur de)	EEUU	Rectángulo
9	3	2023	10:00:00	Rosenburge. - Houston	EEUU	Rectángulo
6	3	2023	12:27:00	Lakewood / Golden	EEUU	Rectángulo
6	3	2023	2:00:00	Cassino fr	Italia	Rectángulo
3	3	2023	18:05:00	Scottsdale	EEUU	Rectángulo
1	3	2023	11:49:00	Miami	EEUU	Rectángulo
18	2	2023	20:00	Billete verde	EEUU	Rectángulo
11	2	2023	21:00:00	Kingston.	EEUU	Rectángulo
10	2	2023	5:50:00	Hollister	EEUU	Rectángulo
8	2	2023	22:08:00	Torrington	EEUU	Rectángulo
6	2	2023	18:45:00	Glen Mills	EEUU	Rectángulo
2	2	2023	19:12:00	Jaipur	India	Rectángulo
2	2	2023	19:07:00	Bhopal	India	Rectángulo
20	1	2023	18:30	Collins	EEUU	Rectángulo
7	1	2023	18:19:00	Bagdad	EEUU	Rectángulo
1	1	2023	0:30:00	Houston	EEUU	Rectángulo
20	12	2022	1:30	Ciudad Junction	EEUU	Rectángulo
17	12	2022	18:48	Bahía de media luna	EEUU	Rectángulo
16	12	2022	16:00	Colón	EEUU	Rectángulo
9	12	2022	21:30:00	Lakeview	EEUU	Rectángulo
5	12	2022	5:00:00	Génova	EEUU	Rectángulo
4	12	2022	11:24:00	Detroit	EEUU	Rectángulo
30	11	2022	19:00	Madison	EEUU	Rectángulo
30	11	2022	1:00	Rijeka	Croacia	Rectángulo
29	11	2022	21:27	Somis	EEUU	Rectángulo
29	11	2022	20:20	Playa Carolina	EEUU	Rectángulo
28	11	2022	21:04	No especificado	EEUU	Rectángulo
19	11	2022	17:55	Chicago	EEUU	Rectángulo
9	11	2022	19:28:00	Franklin	EEUU	Rectángulo
3	11	2022	23:18:00	Cochrane	Canadá	Rectángulo
31	10	2022	0:30	Riverview	Canadá	Rectángulo
28	10	2022	22:15	Brawley	EEUU	Rectángulo
27	10	2022	8:55	Pensacola	EEUU	Rectángulo
25	10	2022	20:11	Fairhope	EEUU	Rectángulo
20	10	2022	19:22	Mandeville	EEUU	Rectángulo
17	10	2022	20:30	Aguas claras	EEUU	Rectángulo
11	10	2022	16:30:00	Aproximadamente a mitad de camino entre el aeropuerto DFW y el aeropuerto TLH	EEUU	Rectángulo
11	10	2022	4:56:00	Pickerington	EEUU	Rectángulo
3	10	2022	13:00:00	No especificado	Aguas Internacionales	Rectángulo
1	10	2022	8:00:00	Chicago	EEUU	Rectángulo
29	9	2022	13:50	Seal Beach	EEUU	Rectángulo
26	9	2022	7:10	La Crosse	EEUU	Rectángulo
25	9	2022	20:30	Sebastopol	EEUU	Rectángulo
24	9	2022	21:15	Morris	EEUU	Rectángulo
22	9	2022	20:29	Stoney Fork	EEUU	Rectángulo
22	9	2022	19:53	Sattley	EEUU	Rectángulo
21	9	2022	19:42	Lapeer	EEUU	Rectángulo
19	9	2022	20:41	Ventura	EEUU	Rectángulo
19	9	2022	20:15	McCormick	EEUU	Rectángulo
13	9	2022	21:32	Duluth	EEUU	Rectángulo
6	9	2022	19:10	PRICE	EEUU	Rectángulo
6	9	2022	2:36	Rocklin	EEUU	Rectángulo
5	9	2022	5:13	Foley	EEUU	Rectángulo
30	8	2022	21:45	Deberry	EEUU	Rectángulo
30	8	2022	21:00	ajo	EEUU	Rectángulo
30	8	2022	15:20	Eastover	EEUU	Rectángulo
25	8	2022	23:57	Pittsburgh	EEUU	Rectángulo
24	8	2022	18:51	Clearwater	EEUU	Rectángulo
24	8	2022	3:00	Lisbon	EEUU	Rectángulo
19	8	2022	22:00	Near Starbuck	EEUU	Rectángulo
19	8	2022	21:16	Townsend	EEUU	Rectángulo
18	8	2022	7:23	fraserburgh	Reino Unido	Rectángulo
13	8	2022	4:58	Falls Church	EEUU	Rectángulo
10	8	2022	5:11	Madison	EEUU	Rectángulo
1	8	2022	4:00	Thame Oxfordshire	Reino Unido	Rectángulo
31	7	2022	2:00	Naples	EEUU	Rectángulo
30	7	2022	22:35	Dorchester	EEUU	Rectángulo
22	7	2022	22:54	Lindsay	EEUU	Rectángulo
22	7	2022	22:45	Pacific City OR USA	No especificado	Rectángulo
22	7	2022	22:00	Boulder	EEUU	Rectángulo
17	7	2022	22:00	Clayton	EEUU	Rectángulo
16	7	2022	2:30	Stoneham	EEUU	Rectángulo
27	6	2022	22:46	Superior	EEUU	Rectángulo
26	6	2022	18:36	Middleton	EEUU	Rectángulo
23	6	2022	9:59	Iowa City	EEUU	Rectángulo
18	6	2022	20:20	Milwaukee	EEUU	Rectángulo
15	6	2022	22:15	Bucklin	EEUU	Rectángulo
13	6	2022	0:15	Aurora	EEUU	Rectángulo
3	6	2022	21:55	Mount Clemens	EEUU	Rectángulo
29	5	2022	9:30	La Jolla	EEUU	Rectángulo
28	5	2022	3:40	Bakersfield	EEUU	Rectángulo
21	5	2022	11:30	Portland	EEUU	Rectángulo
20	5	2022	23:16	Sarasota	EEUU	Rectángulo
16	5	2022	21:35	Independence	EEUU	Rectángulo
16	5	2022	14:09	Corcoran	EEUU	Rectángulo
14	5	2022	23:07	Tulelake	EEUU	Rectángulo
14	5	2022	16:10	Mentor	EEUU	Rectángulo
14	5	2022	0:27	BONNYVILLE	Canadá	Rectángulo
11	5	2022	9:00	Miami	EEUU	Rectángulo
8	5	2022	15:30	Bessemer	EEUU	Rectángulo
6	5	2022	12:29	No especificado	EEUU	Rectángulo
27	4	2022	6:45	Oldsmar	EEUU	Rectángulo
24	4	2022	21:37	Boise	EEUU	Rectángulo
22	4	2022	3:30	Wayne	EEUU	Rectángulo
17	4	2022	23:52	Cleveland	EEUU	Rectángulo
15	4	2022	17:04	Phoenix	EEUU	Rectángulo
15	4	2022	17:04	Phoenix	EEUU	Rectángulo
12	4	2022	20:50	ABERDEEN	EEUU	Rectángulo
12	4	2022	12:15	Lebanon	EEUU	Rectángulo
4	4	2022	1:13	Peterborough	Canadá	Rectángulo
29	3	2022	20:43	ABERDEEN	EEUU	Rectángulo
29	3	2022	20:00	Las Vegas	EEUU	Rectángulo
29	3	2022	0:24	No especificado	EEUU	Rectángulo
25	3	2022	21:23	Bakersfield	EEUU	Rectángulo
25	3	2022	21:23	Bakersfield	EEUU	Rectángulo
19	3	2022	0:29	Londonderry	EEUU	Rectángulo
15	3	2022	20:30	Candor	EEUU	Rectángulo
12	3	2022	7:58	Hereford	EEUU	Rectángulo
24	2	2022	6:15	Milford	EEUU	Rectángulo
23	2	2022	19:35	Ely	EEUU	Rectángulo
21	2	2022	9:45	Marlboro	EEUU	Rectángulo
19	2	2022	7:04	West Columbia	EEUU	Rectángulo
15	2	2022	21:15	Charleston	EEUU	Rectángulo
6	2	2022	13:11	San Diego	EEUU	Rectángulo
4	2	2022	11:57	Grand Junction	EEUU	Rectángulo
1	2	2022	5:30	LaFollette and Powell	EEUU	Rectángulo
26	1	2022	1:00	Minneapolis	EEUU	Rectángulo
19	1	2022	5:59	Indianapolis	EEUU	Rectángulo
11	1	2022	9:50	ST. JOHNS DU QUOIN ADDRESS	EEUU	Rectángulo
10	1	2022	14:12	Phoenix	EEUU	Rectángulo
4	1	2022	2:06	Burney	EEUU	Rectángulo
3	1	2022	22:30	Union	EEUU	Rectángulo
1	1	2022	22:30	Sierra Vista	EEUU	Rectángulo
24	12	2021	23:00	Jacksonville Beach	EEUU	Rectángulo
12	12	2021	16:32	Chrystal River	EEUU	Rectángulo
10	12	2021	0:00	Tecopa	EEUU	Rectángulo
9	12	2021	20:30	Portland	EEUU	Rectángulo
4	12	2021	17:30	Holyoke	EEUU	Rectángulo
3	12	2021	19:00	Pine	EEUU	Rectángulo
3	12	2021	19:00	Harrodsburg	EEUU	Rectángulo
3	12	2021	19:00	Dobson	EEUU	Rectángulo
3	12	2021	18:41	Phoenix	EEUU	Rectángulo
3	12	2021	18:30	Mobile	EEUU	Rectángulo
3	12	2021	18:30	Phoenix	EEUU	Rectángulo
2	12	2021	20:30	Portland	EEUU	Rectángulo
29	11	2021	9:30	London	Reino Unido	Rectángulo
28	11	2021	22:00	Des Moines	EEUU	Rectángulo
21	11	2021	15:30	No especificado	EEUU	Rectángulo
8	11	2021	15:00	Lebanan	EEUU	Rectángulo
1	11	2021	3:30	Buna	EEUU	Rectángulo
27	10	2021	19:35	Emporium	EEUU	Rectángulo
22	10	2021	15:00	Winston Salem	EEUU	Rectángulo
21	10	2021	20:21	Shoreline	EEUU	Rectángulo
21	10	2021	5:20	Hallandale Beach	EEUU	Rectángulo
20	10	2021	16:15	Mandeville	EEUU	Rectángulo
20	10	2021	3:00	Gronau (Germany)	Germany	Rectángulo
18	10	2021	17:00	Springfield	EEUU	Rectángulo
11	10	2021	18:40	Greenwich	EEUU	Rectángulo
9	10	2021	7:54	Simi Valley	EEUU	Rectángulo
6	10	2021	19:00	Makawao	EEUU	Rectángulo
20	9	2021	20:15	Richfield	EEUU	Rectángulo
18	9	2021	16:00	Hampden	EEUU	Rectángulo
2	9	2021	18:35	San Jose	EEUU	Rectángulo
1	9	2021	21:35	Eau Claire	EEUU	Rectángulo
31	8	2021	12:45	Unionvale	EEUU	Rectángulo
20	8	2021	2:00	Union	EEUU	Rectángulo
17	8	2021	3:00	Antioch	EEUU	Rectángulo
15	8	2021	22:30	Corinth	EEUU	Rectángulo
9	8	2021	15:45	Auburndale/Winter Haven	EEUU	Rectángulo
6	8	2021	3:25	Frisco	EEUU	Rectángulo
1	8	2021	19:45	St. Martinville	EEUU	Rectángulo
10	7	2021	14:00	Lockhart	EEUU	Rectángulo
4	7	2021	22:00	Lincoln	EEUU	Rectángulo
2	7	2021	12:00	Jersey city	EEUU	Rectángulo
28	6	2021	22:50	Lakebay	EEUU	Rectángulo
28	6	2021	0:45	Stockbridge	EEUU	Rectángulo
