DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
28	4	2025	16:00	Crossville	EEUU	Cigarro
28	4	2025	11:00	Bay St. Louis	EEUU	Cigarro
24	4	2025	21:24	Cortez	EEUU	Cigarro
24	4	2025	20:23	Tempe	EEUU	Cigarro
23	4	2025	10:30	Bahía de Seeley	Canadá	Cigarro
22	4	2025	22:42	Orlando	EEUU	Cigarro
21	4	2025	22:13	Weatherford	EEUU	Cigarro
12	4	2025	21:30:00	Haslet	EEUU	Cigarro
11	4	2025	18:00:00	Wolverhampton	Reino Unido	Cigarro
9	4	2025	17:27:00	San José	EEUU	Cigarro
8	4	2025	15:00:00	Kemeralti	Turquía	Cigarro
6	4	2025	20:47:00	Pueblo del Gran Cañón	EEUU	Cigarro
2	4	2025	13:45:00	Brattleboro	EEUU	Cigarro
21	3	2025	20:23	Boden	Suecia	Cigarro
19	3	2025	6:35	Manheim	EEUU	Cigarro
19	3	2025	1:00	Connellsville	EEUU	Cigarro
18	3	2025	17:05	Houston	EEUU	Cigarro
18	3	2025	9:35	No especificado	Reino Unido	Cigarro
13	3	2025	22:15	Bayamón	Puerto Rico	Cigarro
13	3	2025	12:01	Kingsport	EEUU	Cigarro
8	3	2025	23:22:00	Cicuta	EEUU	Cigarro
8	3	2025	21:33:00	Amberes	Bélgica	Cigarro
2	3	2025	21:30:00	Playa West Palm	EEUU	Cigarro
26	2	2025	18:45	Ottawa	Canadá	Cigarro
23	2	2025	13:34	Rock Hill	EEUU	Cigarro
21	2	2025	16:57	Vista de la montaña	EEUU	Cigarro
14	2	2025	17:10	São Vicente	Brasil	Cigarro
1	2	2025	18:05:00	Bengaluru	India	Cigarro
31	1	2025	15:51	San Diego	EEUU	Cigarro
31	1	2025	9:40	No especificado	EEUU	Cigarro
29	1	2025	19:14	St. Louis	EEUU	Cigarro
21	1	2025	7:16	La Plata	EEUU	Cigarro
20	1	2025	13:00	Boise	EEUU	Cigarro
19	1	2025	10:53	Brownfield	EEUU	Cigarro
17	1	2025	21:42	Filadelfia	EEUU	Cigarro
16	1	2025	14:29	Lakewood	EEUU	Cigarro
13	1	2025	14:47	Londres	Reino Unido	Cigarro
10	1	2025	19:30:00	Playa de Qualicum	Canadá	Cigarro
7	1	2025	14:15:00	Jarvis	Canadá	Cigarro
7	1	2025	6:45:00	Henriette	EEUU	Cigarro
6	1	2025	19:46:00	Estação	Brasil	Cigarro
6	1	2025	19:38:00	Mococa	Brasil	Cigarro
6	1	2025	3:58:00	Ahmedabad	India	Cigarro
31	12	2024	17:30	Maricá	Brasil	Cigarro
31	12	2024	6:35	Butler	EEUU	Cigarro
30	12	2024	10:30	Guadalupe	México	Cigarro
28	12	2024	18:00	Los Angeles	EEUU	Cigarro
26	12	2024	22:02	Santa Bárbara d'Oeste	Brasil	Cigarro
26	12	2024	19:00	Richwood	EEUU	Cigarro
23	12	2024	17:20	Escondido	EEUU	Cigarro
19	12	2024	12:00	Del Valle	EEUU	Cigarro
18	12	2024	11:45	Doncaster	Reino Unido	Cigarro
18	12	2024	8:45	Hatfield	EEUU	Cigarro
17	12	2024	16:35	Runnemede	EEUU	Cigarro
16	12	2024	10:45	No especificado	EEUU	Cigarro
14	12	2024	19:21	Harrison	EEUU	Cigarro
13	12	2024	8:45	Rochester	EEUU	Cigarro
12	12	2024	6:45:00	Portland	EEUU	Cigarro
5	12	2024	10:30:00	North Charleston	EEUU	Cigarro
5	12	2024	1:29:00	San José de Maipo	Chile	Cigarro
2	12	2024	16:59:00	Luxor	Egipto	Cigarro
1	12	2024	20:15:00	Tonopah	EEUU	Cigarro
1	12	2024	15:00:00	Lubbock	EEUU	Cigarro
26	11	2024	10:11	Largo	EEUU	Cigarro
25	11	2024	18:50	San Diego	EEUU	Cigarro
24	11	2024	13:52	Miami	EEUU	Cigarro
23	11	2024	22:17	Parque	EEUU	Cigarro
9	11	2024	22:32:00	Colón	EEUU	Cigarro
7	11	2024	15:46:00	Verona	EEUU	Cigarro
6	11	2024	7:51:00	Roanoke	EEUU	Cigarro
4	11	2024	21:45:00	Ottsville	EEUU	Cigarro
29	10	2024	13:40	Hadley	EEUU	Cigarro
27	10	2024	20:30	Wastedo	EEUU	Cigarro
27	10	2024	11:40	Milliken	EEUU	Cigarro
26	10	2024	20:20	Orchard Homes	EEUU	Cigarro
26	10	2024	19:57	Kimball	EEUU	Cigarro
26	10	2024	19:45	Solina	Canadá	Cigarro
26	10	2024	19:24	Arvada	EEUU	Cigarro
26	10	2024	18:30	Hewitt	EEUU	Cigarro
25	10	2024	7:12	Barrington	EEUU	Cigarro
24	10	2024	20:45	Clinton	EEUU	Cigarro
22	10	2024	20:05	West Bromwich	Reino Unido	Cigarro
21	10	2024	22:00	Williams	EEUU	Cigarro
20	10	2024	19:54	Dundee	Reino Unido	Cigarro
20	10	2024	11:24	Chester Springs	EEUU	Cigarro
19	10	2024	20:11	Alcabideche	Portugal	Cigarro
19	10	2024	19:42	Oostende	Bélgica	Cigarro
19	10	2024	16:45	Ennice	EEUU	Cigarro
16	10	2024	17:00	Lurigancho-Chosica	Perú	Cigarro
15	10	2024	19:39	Stoughton	EEUU	Cigarro
14	10	2024	19:14	Georgetown	EEUU	Cigarro
10	10	2024	13:30:00	Bremen	EEUU	Cigarro
10	10	2024	7:20:00	Darlington	EEUU	Cigarro
8	10	2024	22:29:00	Eastover	EEUU	Cigarro
5	10	2024	20:50:00	Rockwall	EEUU	Cigarro
28	9	2024	12:45	Playa del lago Saint Croix	EEUU	Cigarro
25	9	2024	20:30	Plymouth	EEUU	Cigarro
24	9	2024	22:20	Chicago	EEUU	Cigarro
24	9	2024	20:22	Angie	EEUU	Cigarro
21	9	2024	5:15	Beaverdam	EEUU	Cigarro
12	9	2024	16:35:00	Rostock	Alemania	Cigarro
10	9	2024	19:11:00	Río Patuxent	EEUU	Cigarro
10	9	2024	5:30:00	Playa Bradley	EEUU	Cigarro
9	9	2024	11:00:00	Cascadas Hoosick	EEUU	Cigarro
8	9	2024	14:45:00	Bertram	EEUU	Cigarro
5	9	2024	19:10:00	Gallatin	EEUU	Cigarro
5	9	2024	18:15:00	Arroyo Briar	EEUU	Cigarro
5	9	2024	11:37:00	Costera	EEUU	Cigarro
29	8	2024	14:02	Richland	EEUU	Cigarro
27	8	2024	21:02	Cold Spring	EEUU	Cigarro
23	8	2024	7:05	Albany	EEUU	Cigarro
22	8	2024	21:45	Knoxville	EEUU	Cigarro
10	8	2024	19:11:00	Sorpresa	EEUU	Cigarro
9	8	2024	21:00:00	Renton	EEUU	Cigarro
6	8	2024	1:08:00	Parque Lincoln	EEUU	Cigarro
2	8	2024	3:45:00	Caldwell	EEUU	Cigarro
2	8	2024	3:35:00	Livingston	EEUU	Cigarro
1	8	2024	15:00:00	Belvedere	EEUU	Cigarro
1	8	2024	3:40:00	Fuerte Edward	EEUU	Cigarro
31	7	2024	20:35	Clarion	EEUU	Cigarro
16	7	2024	21:45	Huatabampo	México	Cigarro
15	7	2024	13:30	Kent	EEUU	Cigarro
6	7	2024	23:00:00	New Buffalo	EEUU	Cigarro
5	7	2024	10:30:00	Bailey	EEUU	Cigarro
29	6	2024	19:07	Valle de Spring	EEUU	Cigarro
28	6	2024	21:27	Fargo	EEUU	Cigarro
28	6	2024	20:28	Cataratas de Idaho	EEUU	Cigarro
28	6	2024	14:04	Yukon	EEUU	Cigarro
28	6	2024	12:50	East Windsor	EEUU	Cigarro
28	6	2024	11:09	Lincoln	Reino Unido	Cigarro
20	6	2024	14:51	Santa María	EEUU	Cigarro
17	6	2024	6:50	Del Rey	EEUU	Cigarro
16	6	2024	14:59	Punto de anclaje	EEUU	Cigarro
8	6	2024	22:11:00	Boone	EEUU	Cigarro
4	6	2024	22:23:00	Gatito Halcón	EEUU	Cigarro
1	6	2024	14:13:00	Perkasie	EEUU	Cigarro
29	5	2024	12:00	Kinston	EEUU	Cigarro
24	5	2024	2:40	Wantagh	EEUU	Cigarro
22	5	2024	22:40	Alafaya	EEUU	Cigarro
13	5	2024	22:21	Warrington	Reino Unido	Cigarro
12	5	2024	15:30:00	Hayward	EEUU	Cigarro
11	5	2024	14:00:00	Rostrevor	Reino Unido	Cigarro
11	5	2024	12:00:00	Narlidere	Turquía	Cigarro
10	5	2024	22:25:00	Montezuma	EEUU	Cigarro
9	5	2024	15:30:00	Springfield	EEUU	Cigarro
9	5	2024	14:27:00	Francis	EEUU	Cigarro
2	5	2024	21:00:00	Bilisht	Albania	Cigarro
1	5	2024	13:00:00	No especificado	No especificado	Cigarro
25	4	2024	17:47	New York	EEUU	Cigarro
17	4	2024	8:45	Aalborg	Dinamarca	Cigarro
13	4	2024	21:07	Nottingham	EEUU	Cigarro
12	4	2024	21:24:00	Refugio	EEUU	Cigarro
27	3	2024	2:00	Chuckey	EEUU	Cigarro
25	3	2024	14:25	New York	EEUU	Cigarro
10	3	2024	21:13:00	San Diego	EEUU	Cigarro
5	3	2024	0:20:00	Costas del océano	EEUU	Cigarro
1	3	2024	14:59:00	Escandinavia	EEUU	Cigarro
29	2	2024	14:00	Amado	EEUU	Cigarro
24	2	2024	10:30	Gran Hallingbury	Reino Unido	Cigarro
15	2	2024	14:43	Glenpool	No especificado	Cigarro
13	2	2024	6:53	Vermontville	EEUU	Cigarro
6	2	2024	3:30:00	Stockbridge	EEUU	Cigarro
5	2	2024	16:32:00	Clendenin	EEUU	Cigarro
4	2	2024	12:10:00	Reinas	EEUU	Cigarro
30	1	2024	16:54	Raleigh	EEUU	Cigarro
30	1	2024	13:22	Austin	EEUU	Cigarro
12	1	2024	15:45:00	Grahamsville	EEUU	Cigarro
6	1	2024	1:34:00	Ogden	EEUU	Cigarro
3	1	2024	14:00:00	Covington	EEUU	Cigarro
2	1	2024	16:42:00	Richlandtown	EEUU	Cigarro
31	12	2023	6:55	المطار	Kuwait	Cigarro
30	12	2023	9:35	Chicago	EEUU	Cigarro
21	12	2023	16:30	Stratford	EEUU	Cigarro
30	11	2023	18:30	Helsingør	Dinamarca	Cigarro
30	11	2023	12:00	Playa de Ponte Vedra	EEUU	Cigarro
27	11	2023	13:05	Bandon	EEUU	Cigarro
14	11	2023	23:00	Chicago	EEUU	Cigarro
4	11	2023	11:30:00	Clayton	EEUU	Cigarro
2	11	2023	21:02:00	Lemoyne	EEUU	Cigarro
31	10	2023	8:09	Wethersfield	EEUU	Cigarro
26	10	2023	17:19	Marshfield	EEUU	Cigarro
20	10	2023	14:30	Chubbuck	EEUU	Cigarro
13	10	2023	20:00	Cedar Park	EEUU	Cigarro
11	10	2023	18:36:00	Aguas termales	EEUU	Cigarro
10	10	2023	18:55:00	Marietta	EEUU	Cigarro
5	10	2023	11:25:00	Gran Cañón	EEUU	Cigarro
5	10	2023	11:23:00	Pueblo del Gran Cañón	EEUU	Cigarro
3	10	2023	15:15:00	Greensboro	EEUU	Cigarro
2	10	2023	20:30:00	Laguna	EEUU	Cigarro
1	10	2023	18:58:00	Salt Lake City	EEUU	Cigarro
30	9	2023	16:11	Ermelo	Países Bajos	Cigarro
17	9	2023	19:40	Fort Worth	EEUU	Cigarro
14	9	2023	20:47	Brighton y Hove	Reino Unido	Cigarro
14	9	2023	17:30	Patterson	EEUU	Cigarro
14	9	2023	16:10	João Pessoa	Brasil	Cigarro
12	9	2023	21:25:00	Lillooet	Canadá	Cigarro
9	9	2023	8:28:00	Woodinville	EEUU	Cigarro
4	9	2023	21:14:00	Líbano	EEUU	Cigarro
4	9	2023	21:00:00	Salida	EEUU	Cigarro
3	9	2023	12:36:00	Louisburg	EEUU	Cigarro
2	9	2023	8:22:00	La Colonia	EEUU	Cigarro
1	9	2023	20:50:00	Fairfax	EEUU	Cigarro
30	8	2023	19:15	Chandler	EEUU	Cigarro
30	8	2023	15:28	Estoy en el bosque, el más cercano es Newark	Reino Unido	Cigarro
28	8	2023	19:45	Cranbrook	Canadá	Cigarro
28	8	2023	17:11	Ann Arbor	EEUU	Cigarro
27	8	2023	19:20	Bedminster	EEUU	Cigarro
27	8	2023	12:45	El Monte	EEUU	Cigarro
27	8	2023	5:00	Wellington	Nueva Zelanda	Cigarro
26	8	2023	21:07	Cape Coral	EEUU	Cigarro
24	8	2023	12:02	Athy	Irlanda	Cigarro
23	8	2023	23:30	Bigbury-on-sea	Reino Unido	Cigarro
23	8	2023	12:00	Nelson	Reino Unido	Cigarro
23	8	2023	9:07	San Diego	EEUU	Cigarro
22	8	2023	20:15	Abergavenny	Reino Unido	Cigarro
19	8	2023	20:41	Leland	EEUU	Cigarro
19	8	2023	12:00	Alfaz del Pi	España	Cigarro
18	8	2023	22:55	Spokane	EEUU	Cigarro
18	8	2023	18:30	Riverside	EEUU	Cigarro
17	8	2023	21:15	Pez lanza	EEUU	Cigarro
16	8	2023	7:15	Jasper	EEUU	Cigarro
12	8	2023	10:30:00	Virginia Beach/cheasapeake	EEUU	Cigarro
11	8	2023	3:14:00	Sozopol	Bulgaria	Cigarro
9	8	2023	7:20:00	Denver	EEUU	Cigarro
8	8	2023	8:19:00	Henderson	EEUU	Cigarro
5	8	2023	17:50:00	Norwalk	EEUU	Cigarro
1	8	2023	18:47:00	Hangzhou	China	Cigarro
1	8	2023	7:27:00	Londres	Reino Unido	Cigarro
30	7	2023	21:50	Trevose	EEUU	Cigarro
29	7	2023	17:39	Municipio de Monroe	EEUU	Cigarro
29	7	2023	0:02	Kongens Lyngby	Dinamarca	Cigarro
28	7	2023	20:29	Strømstad	Suecia	Cigarro
26	7	2023	20:06	San Antonio	EEUU	Cigarro
26	7	2023	20:06	San Antonio	EEUU	Cigarro
24	7	2023	21:53	Stone harbor	EEUU	Cigarro
23	7	2023	23:59	Mlini Dubrovnik	International Waters	Cigarro
22	7	2023	20:16	Whitman	EEUU	Cigarro
20	7	2023	22:24	Bellevue	EEUU	Cigarro
19	7	2023	7:27	Lemon Grove	EEUU	Cigarro
17	7	2023	10:27	Sullivan	EEUU	Cigarro
16	7	2023	8:40	Winnemucca	EEUU	Cigarro
13	7	2023	20:21	North haven	EEUU	Cigarro
12	7	2023	12:08:00	London	Reino Unido	Cigarro
11	7	2023	21:50:00	St Catharines	Canadá	Cigarro
11	7	2023	4:44:00	MALAGA	España	Cigarro
10	7	2023	20:29:00	Defiance	EEUU	Cigarro
8	7	2023	21:10:00	Sokolov	Chequia	Cigarro
8	7	2023	21:10:00	Sokolov	Chequia	Cigarro
1	7	2023	21:57:00	Eden Prairie	EEUU	Cigarro
1	7	2023	21:33:00	Shenandoah	EEUU	Cigarro
30	6	2023	1:26	Keizer	EEUU	Cigarro
28	6	2023	20:55	Taos	EEUU	Cigarro
25	6	2023	23:15	Bellevue	EEUU	Cigarro
25	6	2023	18:41	Riverside	EEUU	Cigarro
24	6	2023	18:45	Coupeville	EEUU	Cigarro
22	6	2023	23:22	Grand Rapids	EEUU	Cigarro
22	6	2023	22:18	Nuevo Castillo	EEUU	Cigarro
18	6	2023	23:50	Leipzig	Alemania	Cigarro
14	6	2023	22:41	Longview	EEUU	Cigarro
12	6	2023	22:45:00	Oakton	EEUU	Cigarro
12	6	2023	22:20:00	Joshua Tree	EEUU	Cigarro
12	6	2023	21:09:00	Miami	EEUU	Cigarro
10	6	2023	21:55:00	Zebbug	Malta	Cigarro
9	6	2023	18:43:00	Wasilla	EEUU	Cigarro
5	6	2023	9:28:00	Rio Rancho	EEUU	Cigarro
1	6	2023	4:30:00	Roma	EEUU	Cigarro
31	5	2023	18:00	Oakenshaw, Páramo Bajo, Wibsey	Reino Unido	Cigarro
30	5	2023	21:57	Herington	EEUU	Cigarro
25	5	2023	21:09	Ciudad Torre	EEUU	Cigarro
25	5	2023	19:56	Esperanza	EEUU	Cigarro
25	5	2023	19:26	Libertad	EEUU	Cigarro
24	5	2023	9:06	Portland	EEUU	Cigarro
22	5	2023	19:40	Kelseyville	EEUU	Cigarro
20	5	2023	22:08	Montaña Redonda	EEUU	Cigarro
18	5	2023	13:27	Huracán	EEUU	Cigarro
15	5	2023	18:10	Athabasca	Canadá	Cigarro
14	5	2023	22:00	Brodheadsville, PA	EEUU	Cigarro
6	5	2023	8:46:00	Fairfax	EEUU	Cigarro
4	5	2023	21:45:00	Nogal	EEUU	Cigarro
30	4	2023	21:29	Homestead	No especificado	Cigarro
20	4	2023	12:12	Paulina	EEUU	Cigarro
19	4	2023	19:42	San Clemente	EEUU	Cigarro
16	4	2023	12:00	Nashville	EEUU	Cigarro
14	4	2023	21:05	San Agustín	EEUU	Cigarro
23	3	2023	20:01	Chesnee	EEUU	Cigarro
19	3	2023	20:05	Manchester	Reino Unido	Cigarro
17	3	2023	21:43	Valle de Redwood, CA	EEUU	Cigarro
9	3	2023	19:37:00	Opelika	EEUU	Cigarro
23	2	2023	2:06	Leroy	EEUU	Cigarro
14	2	2023	8:04	Miami	EEUU	Cigarro
13	2	2023	14:50	Corona	EEUU	Cigarro
12	2	2023	19:38:00	Twinsburg	EEUU	Cigarro
11	2	2023	18:45:00	Walla Walla	EEUU	Cigarro
11	2	2023	17:15:00	Lexington	EEUU	Cigarro
10	2	2023	18:11:00	Mi Agradable	EEUU	Cigarro
9	2	2023	17:30:00	Applegate	EEUU	Cigarro
9	2	2023	16:00:00	Sureste de Quartzite, AZ	EEUU	Cigarro
8	2	2023	9:31:00	Parque Nacional Paraíso Monte Rainier	EEUU	Cigarro
5	2	2023	22:00:00	McKinney	EEUU	Cigarro
3	2	2023	19:40:00	Brooksville	EEUU	Cigarro
1	2	2023	20:17:00	Melbourne	Australia	Cigarro
28	1	2023	20:39	Littlestown,	EEUU	Cigarro
26	1	2023	20:24	Asentamiento francés	EEUU	Cigarro
25	1	2023	17:55	El cerrito	EEUU	Cigarro
19	1	2023	20:06	Roodepoort	Sudáfrica	Cigarro
15	1	2023	17:09	Kingsville	EEUU	Cigarro
14	1	2023	19:25	Isla de roca y Cookeville	EEUU	Cigarro
12	1	2023	18:08:00	No especificado	EEUU	Cigarro
12	1	2023	0:30:00	Winston-Salem	EEUU	Cigarro
11	1	2023	19:55:00	Palm Bay	EEUU	Cigarro
10	1	2023	7:15:00	Salem	EEUU	Cigarro
5	1	2023	7:30:00	Longview	EEUU	Cigarro
3	1	2023	23:30:00	Nuevo Castillo	EEUU	Cigarro
2	1	2023	1:00:00	Albany	EEUU	Cigarro
1	1	2023	16:45:00	Clovis	EEUU	Cigarro
28	12	2022	17:03	Arrington, Tennessee	EEUU	Cigarro
28	12	2022	5:30	Rincón	Puerto Rico	Cigarro
27	12	2022	17:30	No especificado	EEUU	Cigarro
25	12	2022	12:30	Franklin	EEUU	Cigarro
22	12	2022	23:59	Lexington	EEUU	Cigarro
22	12	2022	22:10	Roca Plana	EEUU	Cigarro
17	12	2022	18:45	Oklahoma City	EEUU	Cigarro
17	12	2022	18:05	Sterlng	EEUU	Cigarro
17	12	2022	16:42	Westcliffe	EEUU	Cigarro
14	12	2022	1:00	San Pablo	EEUU	Cigarro
10	12	2022	15:30:00	Mead,	EEUU	Cigarro
10	12	2022	6:25:00	Orefield	EEUU	Cigarro
9	12	2022	4:30:00	Lantana	EEUU	Cigarro
7	12	2022	16:48:00	Reno	EEUU	Cigarro
4	12	2022	21:05:00	Odesa	EEUU	Cigarro
1	12	2022	22:00:00	Chokoloskee	EEUU	Cigarro
20	11	2022	17:21	No especificado	EEUU	Cigarro
17	11	2022	22:38	Playa Myrtle	EEUU	Cigarro
16	11	2022	17:30	Wilmington	EEUU	Cigarro
16	11	2022	13:32	Scottsdale	EEUU	Cigarro
14	11	2022	16:40	Filadelfia	EEUU	Cigarro
12	11	2022	8:01:00	baltiomre	EEUU	Cigarro
12	11	2022	3:30:00	Morpeth	Reino Unido	Cigarro
11	11	2022	20:23:00	Needles	EEUU	Cigarro
10	11	2022	16:38:00	Pendleton	EEUU	Cigarro
5	11	2022	20:50:00	Zephyrhills	EEUU	Cigarro
29	10	2022	19:00	Port charlotte	EEUU	Cigarro
29	10	2022	16:27	Isla Allumette, Quebec	Canadá	Cigarro
27	10	2022	19:10	Brewerton	EEUU	Cigarro
27	10	2022	7:29	Raleigh	EEUU	Cigarro
27	10	2022	4:58	Playa Norte de Myrtle	EEUU	Cigarro
20	10	2022	20:22	Jacksonville	EEUU	Cigarro
20	10	2022	19:30	Jackson	EEUU	Cigarro
20	10	2022	13:25	Booneville	EEUU	Cigarro
18	10	2022	18:00	Hampden	EEUU	Cigarro
12	10	2022	21:20:00	El Paso	EEUU	Cigarro
6	10	2022	9:52	Palm City	EEUU	Cigarro
1	10	2022	15:34	Huntsville	EEUU	Cigarro
24	9	2022	19:30	Vick	No especificado	Cigarro
22	9	2022	19:05	Green Cove Springs	EEUU	Cigarro
